orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
2,"B0000304652646",32,"5/901163-1",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",368118
2,"B0000304652646",33,"5/404415-7",3,5248.33452000000,1652.0661,21.00,"",1999.00,5997.00,"X",368118
2,"B0000304652646",34,"5/404415-7",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",368118
2,"B0000304652646",35,"5/57963-3",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",368118
2,"B0000304652646",36,"5/407485-9",1,4812.50484000000,4544.6280,21.00,"",5499.00,5499.00,"X",368118
2,"B0000304652646",37,"1/101238-2",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",368118
2,"B0000304652646",38,"1/101131-8",2,21620.15856000000,12395.8677,21.00,"",14999.00,29998.00,"X",368118
2,"B0000304652646",39,"5/404048-2",1,13126.52484000000,12395.8677,21.00,"",14999.00,14999.00,"X",368118
2,"B0000304652646",40,"5/400540-9",2,2798.76168000000,1321.4876,21.00,"",1599.00,3198.00,"X",368118
2,"B0000304652646",41,"1/101236-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",368118
2,"B0000304652646",42,"5/406925-7",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",368118
2,"B0000304652646",43,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",368118
3,"B0000304652647",1,"1/42205-7",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",433099
3,"B0000304652647",2,"1/101127-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",433099
3,"B0000304652647",3,"2/101025-4",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",433099
3,"B0000304652647",4,"2/101030-7",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",433099
3,"B0000304652647",5,"1/101121-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",433099
3,"B0000304652647",6,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",433099
3,"B0000304652647",7,"1/101605-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",433099
3,"B0000304652647",8,"1/101517-8",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",433099
3,"B0000304652647",9,"1/101317-0",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",433099
3,"B0000304652647",10,"1/101542-0",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",433099
3,"B0000304652647",11,"1/101404-8",2,21620.15856000000,12395.8677,21.00,"",14999.00,29998.00,"X",433099
3,"B0000304652647",12,"4/900061-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",433099
4,"B0000304652648",1,"1/100773-3",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",440795
4,"B0000304652648",2,"1/101164-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",440795
4,"B0000304652648",3,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",440795
4,"B0000304652648",4,"1/101541-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",440795
4,"B0000304652648",5,"1/101542-0",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",440795
4,"B0000304652648",6,"1/24205-2",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",440795
4,"B0000304652648",7,"1/101673-4",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",440795
4,"B0000304652648",8,"1/101674-6",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",440795
4,"B0000304652648",9,"5/404415-7",3,14437.51452000000,4544.6280,21.00,"",5499.00,16497.00,"X",440795
4,"B0000304652648",10,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",440795
5,"B0000304652649",1,"1/100217-1",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",523410
5,"B0000304652649",2,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",523410
5,"B0000304652649",3,"5/407218-7",1,6485.55336000000,5784.2975,21.00,"",6999.00,6999.00,"X",523410
5,"B0000304652649",4,"1/100885-2",1,13178.05632000000,13222.3140,21.00,"",15999.00,15999.00,"X",523410
5,"B0000304652649",5,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",523410
6,"B0000304652650",1,"5/201792-5",1,1852.35336000000,1652.0661,21.00,"",1999.00,1999.00,"X",598433
6,"B0000304652650",2,"5/407219-9",1,6022.23336000000,5371.0743,21.00,"",6499.00,6499.00,"X",598433
6,"B0000304652650",3,"5/407410-7",1,4261.61736000000,3800.8264,21.00,"",4599.00,4599.00,"X",598433
6,"B0000304652650",4,"5/404415-7",2,10191.18672000000,4544.6280,21.00,"",5499.00,10998.00,"X",598433
6,"B0000304652650",5,"5/407219-9",1,5095.59336000000,4544.6280,21.00,"",5499.00,5499.00,"X",598433
6,"B0000304652650",6,"4/88739-2",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",598433
7,"B0000304652651",1,"1/101511-4",2,10088.63856000000,5784.2975,21.00,"",6999.00,13998.00,"X",623374
7,"B0000304652651",2,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",623374
7,"B0000304652651",3,"1/101063-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",623374
7,"B0000304652651",4,"1/101164-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",623374
7,"B0000304652651",5,"1/100459-1",2,10088.63856000000,5784.2975,21.00,"",6999.00,13998.00,"X",623374
7,"B0000304652651",6,"1/101461-8",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",623374
7,"B0000304652651",7,"1/100899-5",1,6485.75928000000,7437.1900,21.00,"",8999.00,8999.00,"X",623374
7,"B0000304652651",8,"2/101026-6",2,14412.95856000000,8263.6363,21.00,"",9999.00,19998.00,"X",623374
7,"B0000304652651",9,"2/101030-7",2,14412.95856000000,8263.6363,21.00,"",9999.00,19998.00,"X",623374
7,"B0000304652651",10,"1/101209-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",623374
7,"B0000304652651",11,"1/100983-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",623374
7,"B0000304652651",12,"2/101340-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",623374
7,"B0000304652651",13,"2/101027-8",3,21619.43784000000,8263.6363,21.00,"",9999.00,29997.00,"X",623374
7,"B0000304652651",14,"1/100256-7",2,23061.59856000000,13222.3140,21.00,"",15999.00,31998.00,"X",623374
7,"B0000304652651",15,"1/101646-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",623374
7,"B0000304652651",16,"1/101495-0",3,8646.47784000000,3304.9586,21.00,"",3999.00,11997.00,"X",623374
7,"B0000304652651",17,"2/101431-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",623374
7,"B0000304652651",18,"4/900063-2",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",623374
8,"B0000304652652",1,"1/101076-8",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",623793
8,"B0000304652652",2,"1/101541-8",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",623793
8,"B0000304652652",3,"1/101418-1",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",623793
8,"B0000304652652",4,"1/101655-0",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",623793
8,"B0000304652652",5,"5/404415-7",1,3334.97736000000,2974.3801,21.00,"",3599.00,3599.00,"X",623793
8,"B0000304652652",6,"5/404415-7",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",623793
8,"B0000304652652",7,"5/11406-0",1,1852.35336000000,1652.0661,21.00,"",1999.00,1999.00,"X",623793
8,"B0000304652652",8,"5/400248-0",1,1481.69736000000,1321.4876,21.00,"",1599.00,1599.00,"X",623793
8,"B0000304652652",9,"5/405460-9",1,2408.33736000000,2147.9338,21.00,"",2599.00,2599.00,"X",623793
8,"B0000304652652",10,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",623793
9,"B0000304652653",1,"1/100801-7",1,13178.05632000000,13222.3140,21.00,"",15999.00,15999.00,"X",637735
9,"B0000304652653",2,"1/100256-7",1,13178.05632000000,13222.3140,21.00,"",15999.00,15999.00,"X",637735
10,"B0000304652654",1,"5/901124-5",1,5250.08484000000,4957.8512,21.00,"",5999.00,5999.00,"X",654189
10,"B0000304652654",2,"2/100724-3",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",654189
10,"B0000304652654",3,"1/101290-1",1,16575.83928000000,19007.4380,21.00,"",22999.00,22999.00,"X",654189
10,"B0000304652654",4,"1/101123-8",1,6485.75928000000,7437.1900,21.00,"",8999.00,8999.00,"X",654189
10,"B0000304652654",5,"1/100657-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",654189
10,"B0000304652654",6,"1/100293-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",654189
10,"B0000304652654",7,"1/101639-0",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",654189
10,"B0000304652654",8,"1/101641-6",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",654189
10,"B0000304652654",9,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",654189
11,"B0000304652655",1,"1/32462-2",2,9882.51264000000,4957.8512,21.00,"",5999.00,11998.00,"X",672203
11,"B0000304652655",2,"2/101275-3",1,6341.51232000000,6362.8099,21.00,"",7699.00,7699.00,"X",672203
11,"B0000304652655",3,"1/100722-9",1,12354.37632000000,12395.8677,21.00,"",14999.00,14999.00,"X",672203
11,"B0000304652655",4,"2/101397-5",1,6341.51232000000,6362.8099,21.00,"",7699.00,7699.00,"X",672203
11,"B0000304652655",5,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",672203
11,"B0000304652655",6,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",672203
12,"B0000304652656",1,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",695724
12,"B0000304652656",2,"1/101164-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",695724
12,"B0000304652656",3,"1/101071-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",695724
12,"B0000304652656",4,"1/100657-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",695724
12,"B0000304652656",5,"1/101067-6",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",695724
12,"B0000304652656",6,"1/101066-3",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",695724
12,"B0000304652656",7,"1/101068-8",3,5619.45384000000,2147.9338,21.00,"",2599.00,7797.00,"X",695724
12,"B0000304652656",8,"1/101072-9",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",695724
12,"B0000304652656",9,"1/101115-8",1,12251.51928000000,14048.7603,21.00,"",16999.00,16999.00,"X",695724
12,"B0000304652656",10,"2/101259-3",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",695724
12,"B0000304652656",11,"2/101569-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",695724
12,"B0000304652656",12,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",695724
12,"B0000304652656",13,"1/101305-1",1,15855.11928000000,18180.9917,21.00,"",21999.00,21999.00,"X",695724
12,"B0000304652656",14,"3/407485-9",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",695724
12,"B0000304652656",15,"5/407410-7",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",695724
12,"B0000304652656",16,"4/900061-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",695724
13,"B0000304652657",1,"1/101465-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",738178
13,"B0000304652657",2,"1/101503-4",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",738178
13,"B0000304652657",3,"1/101450-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",738178
13,"B0000304652657",4,"1/100801-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",738178
13,"B0000304652657",5,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",738178
13,"B0000304652657",6,"1/101422-2",1,14413.67928000000,16528.0991,21.00,"",19999.00,19999.00,"X",738178
13,"B0000304652657",7,"1/100722-9",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",738178
13,"B0000304652657",8,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",738178
14,"B0000304652658",1,"2/101511-4",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",772020
14,"B0000304652658",2,"1/101514-1",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",772020
14,"B0000304652658",3,"1/101061-2",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",772020
14,"B0000304652658",4,"1/101076-8",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",772020
14,"B0000304652658",5,"1/101063-7",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",772020
14,"B0000304652658",6,"1/101075-6",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",772020
14,"B0000304652658",7,"1/101074-3",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",772020
14,"B0000304652658",8,"1/101532-5",1,10707.01632000000,10742.9752,21.00,"",12999.00,12999.00,"X",772020
14,"B0000304652658",9,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",772020
15,"B0000304652659",1,"5/404613-2",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",786330
15,"B0000304652659",2,"2/100724-3",1,4941.25632000000,4957.8512,21.00,"",5999.00,5999.00,"X",786330
15,"B0000304652659",3,"1/100657-4",1,4941.25632000000,4957.8512,21.00,"",5999.00,5999.00,"X",786330
15,"B0000304652659",4,"1/101541-8",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",786330
15,"B0000304652659",5,"1/101542-0",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",786330
15,"B0000304652659",6,"1/101602-1",1,2964.42432000000,2974.3801,21.00,"",3599.00,3599.00,"X",786330
15,"B0000304652659",7,"5/407219-9",1,5095.59336000000,4544.6280,21.00,"",5499.00,5499.00,"X",786330
15,"B0000304652659",8,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",786330
16,"B0000304652660",1,"1/101063-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",805867
16,"B0000304652660",2,"1/101510-2",2,25944.47856000000,14875.2066,21.00,"",17999.00,35998.00,"X",805867
16,"B0000304652660",3,"1/101075-6",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",805867
16,"B0000304652660",4,"1/101064-9",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",805867
16,"B0000304652660",5,"1/101224-9",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",805867
16,"B0000304652660",6,"1/100983-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",805867
16,"B0000304652660",7,"1/101605-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",805867
16,"B0000304652660",8,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",805867
17,"B0000304652661",1,"2/101471-2",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",810535
17,"B0000304652661",2,"1/101285-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",810535
17,"B0000304652661",3,"1/42217-6",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",810535
17,"B0000304652661",4,"1/101065-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",810535
17,"B0000304652661",5,"1/42205-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",810535
17,"B0000304652661",6,"1/100459-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",810535
17,"B0000304652661",7,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",810535
17,"B0000304652661",8,"1/101160-9",2,10088.63856000000,5784.2975,21.00,"",6999.00,13998.00,"X",810535
17,"B0000304652661",9,"1/100671-0",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",810535
17,"B0000304652661",10,"1/100193-9",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",810535
17,"B0000304652661",11,"1/101646-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",810535
17,"B0000304652661",12,"2/101275-3",2,11097.64656000000,6362.8099,21.00,"",7699.00,15398.00,"X",810535
17,"B0000304652661",13,"1/101115-8",1,12251.51928000000,14048.7603,21.00,"",16999.00,16999.00,"X",810535
17,"B0000304652661",14,"1/101600-7",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",810535
17,"B0000304652661",15,"2/100770-6",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",810535
17,"B0000304652661",16,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",810535
17,"B0000304652661",17,"5/407484-7",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",810535
17,"B0000304652661",18,"4/900061-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",810535
18,"B0000304652662",1,"1/100217-1",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",813432
18,"B0000304652662",2,"1/100459-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",813432
18,"B0000304652662",3,"1/101495-0",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",813432
18,"B0000304652662",4,"1/101602-1",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",813432
18,"B0000304652662",5,"1/101600-7",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",813432
18,"B0000304652662",6,"1/101380-5",1,14413.67928000000,16528.0991,21.00,"",19999.00,19999.00,"X",813432
18,"B0000304652662",7,"1/101634-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",813432
18,"B0000304652662",8,"5/407218-7",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",813432
18,"B0000304652662",9,"7/101656-2",1,9265.47336000000,8263.6363,21.00,"",9999.00,9999.00,"X",813432
18,"B0000304652662",10,"7/101661-5",1,9265.47336000000,8263.6363,21.00,"",9999.00,9999.00,"X",813432
18,"B0000304652662",11,"5/406562-2",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",813432
18,"B0000304652662",12,"5/901166-7",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",813432
18,"B0000304652662",13,"5/404415-7",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",813432
18,"B0000304652662",14,"5/404415-7",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",813432
18,"B0000304652662",15,"5/407416-0",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",813432
18,"B0000304652662",16,"9/101405-0",6,1359.07200000000,181.8181,21.00,"",220.00,1320.00,"X",813432
19,"B0000304652663",1,"1/101061-2",4,7492.60512000000,2147.9338,21.00,"",2599.00,10396.00,"X",813483
19,"B0000304652663",2,"1/42205-7",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",813483
19,"B0000304652663",3,"1/101063-7",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",813483
19,"B0000304652663",4,"1/101510-2",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",813483
19,"B0000304652663",5,"1/101062-5",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",813483
19,"B0000304652663",6,"1/101073-1",3,5619.45384000000,2147.9338,21.00,"",2599.00,7797.00,"X",813483
19,"B0000304652663",7,"1/101127-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",813483
19,"B0000304652663",8,"1/100293-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",813483
19,"B0000304652663",9,"1/100863-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",813483
19,"B0000304652663",10,"1/101067-6",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",813483
19,"B0000304652663",11,"1/101066-3",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",813483
19,"B0000304652663",12,"1/101072-9",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",813483
19,"B0000304652663",13,"2/101030-7",3,21619.43784000000,8263.6363,21.00,"",9999.00,29997.00,"X",813483
19,"B0000304652663",14,"2/101028-0",2,14412.95856000000,8263.6363,21.00,"",9999.00,19998.00,"X",813483
19,"B0000304652663",15,"1/100424-7",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",813483
19,"B0000304652663",16,"2/101032-1",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",813483
19,"B0000304652663",17,"1/101074-3",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",813483
19,"B0000304652663",18,"2/101531-3",4,28825.91712000000,8263.6363,21.00,"",9999.00,39996.00,"X",813483
19,"B0000304652663",19,"1/101635-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",813483
19,"B0000304652663",20,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",813483
19,"B0000304652663",21,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",813483
20,"B0000304652664",1,"1/101452-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",850797
20,"B0000304652664",2,"1/100424-7",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",850797
20,"B0000304652664",3,"5/407218-7",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",850797
20,"B0000304652664",4,"1/101305-1",1,15855.11928000000,18180.9917,21.00,"",21999.00,21999.00,"X",850797
20,"B0000304652664",5,"3/407484-7",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",850797
20,"B0000304652664",6,"3/407485-9",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",850797
