orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
4,"B0000304655838",8,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",628647
4,"B0000304655838",9,"1/101540-5",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",628647
4,"B0000304655838",10,"1/43243-0",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",628647
4,"B0000304655838",11,"1/100357-8",2,25944.47856000000,14875.2066,21.00,"",17999.00,35998.00,"X",628647
4,"B0000304655838",12,"1/100775-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",628647
4,"B0000304655838",13,"2/100714-9",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",628647
4,"B0000304655838",14,"1/101602-1",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",628647
4,"B0000304655838",15,"1/101600-7",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",628647
4,"B0000304655838",16,"1/101404-8",2,21620.15856000000,12395.8677,21.00,"",14999.00,29998.00,"X",628647
4,"B0000304655838",17,"1/101601-9",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",628647
4,"B0000304655838",18,"1/100898-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",628647
4,"B0000304655838",19,"2/101431-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",628647
4,"B0000304655838",20,"1/101055-7",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",628647
4,"B0000304655838",21,"1/101569-4",1,2665.94328000000,3057.0247,21.00,"",3699.00,3699.00,"X",628647
4,"B0000304655838",22,"1/101663-0",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",628647
4,"B0000304655838",23,"1/101634-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",628647
4,"B0000304655838",24,"5/900784-6",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",628647
4,"B0000304655838",25,"5/101052-0",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",628647
4,"B0000304655838",26,"5/101052-0",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",628647
4,"B0000304655838",27,"5/204999-8",3,23626.69452000000,7437.1900,21.00,"",8999.00,26997.00,"X",628647
4,"B0000304655838",28,"5/901146-9",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",628647
4,"B0000304655838",29,"5/300887-5",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",628647
4,"B0000304655838",30,"5/101052-0",1,4637.47284000000,4379.3388,21.00,"",5299.00,5299.00,"X",628647
4,"B0000304655838",31,"5/901146-9",1,20127.80484000000,19007.4380,21.00,"",22999.00,22999.00,"X",628647
4,"B0000304655838",32,"5/406090-7",1,6125.24484000000,5784.2975,21.00,"",6999.00,6999.00,"X",628647
4,"B0000304655838",33,"5/407185-2",1,26253.92484000000,24792.5619,21.00,"",29999.00,29999.00,"X",628647
4,"B0000304655838",34,"5/403554-3",1,7000.40484000000,6610.7438,21.00,"",7999.00,7999.00,"X",628647
4,"B0000304655838",35,"4/900063-2",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",628647
5,"B0000304655839",1,"1/101285-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",636154
5,"B0000304655839",2,"1/101605-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",636154
5,"B0000304655839",3,"2/100727-0",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",636154
5,"B0000304655839",4,"1/101646-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",636154
5,"B0000304655839",5,"2/101568-2",3,3997.83384000000,1528.0991,21.00,"",1849.00,5547.00,"X",636154
5,"B0000304655839",6,"2/101431-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",636154
5,"B0000304655839",7,"1/100967-6",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",636154
5,"B0000304655839",8,"1/101570-9",1,2665.94328000000,3057.0247,21.00,"",3699.00,3699.00,"X",636154
5,"B0000304655839",9,"1/101424-7",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",636154
5,"B0000304655839",10,"5/101052-0",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",636154
5,"B0000304655839",11,"1/101426-1",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",636154
5,"B0000304655839",12,"2/101432-7",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",636154
6,"B0000304655840",1,"2/100786-5",2,11530.07856000000,6610.7438,21.00,"",7999.00,15998.00,"X",651173
6,"B0000304655840",2,"1/101510-2",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",651173
6,"B0000304655840",3,"1/100788-9",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",651173
6,"B0000304655840",4,"1/101160-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",651173
6,"B0000304655840",5,"1/33000-6",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",651173
6,"B0000304655840",6,"1/101096-7",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",651173
6,"B0000304655840",7,"1/101404-8",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",651173
6,"B0000304655840",8,"4/101226-3",2,0.02059200000,0.0082,21.00,"",0.01,0.02,"X",651173
6,"B0000304655840",9,"5/101052-0",3,6561.07452000000,2065.2892,21.00,"",2499.00,7497.00,"X",651173
6,"B0000304655840",10,"7/101525-8",1,4735.13040000000,3800.8264,21.00,"",4599.00,4599.00,"X",651173
6,"B0000304655840",11,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",651173
7,"B0000304655841",1,"1/100773-3",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",660115
7,"B0000304655841",2,"1/101063-7",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",660115
7,"B0000304655841",3,"1/101292-5",1,9883.33632000000,9916.5289,21.00,"",11999.00,11999.00,"X",660115
7,"B0000304655841",4,"1/101075-6",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",660115
7,"B0000304655841",5,"1/101067-6",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",660115
7,"B0000304655841",6,"1/101461-8",1,6588.61632000000,6610.7438,21.00,"",7999.00,7999.00,"X",660115
7,"B0000304655841",7,"1/101160-9",2,11529.87264000000,5784.2975,21.00,"",6999.00,13998.00,"X",660115
7,"B0000304655841",8,"1/100983-6",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",660115
8,"B0000304655842",1,"5/101052-0",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",669307
8,"B0000304655842",2,"1/101503-4",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",669307
8,"B0000304655842",3,"2/100724-3",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",669307
8,"B0000304655842",4,"1/42217-6",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",669307
8,"B0000304655842",5,"1/100459-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",669307
8,"B0000304655842",6,"1/100657-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",669307
8,"B0000304655842",7,"1/100983-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",669307
8,"B0000304655842",8,"1/100424-7",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",669307
8,"B0000304655842",9,"1/101646-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",669307
8,"B0000304655842",10,"1/100754-6",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",669307
8,"B0000304655842",11,"1/101495-0",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",669307
8,"B0000304655842",12,"2/100907-9",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",669307
8,"B0000304655842",13,"1/101055-7",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",669307
8,"B0000304655842",14,"1/101639-0",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",669307
8,"B0000304655842",15,"2/101569-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",669307
8,"B0000304655842",16,"2/101570-9",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",669307
8,"B0000304655842",17,"4/101226-3",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",669307
8,"B0000304655842",18,"5/101052-0",6,13647.24504000000,2147.9338,21.00,"",2599.00,15594.00,"X",669307
8,"B0000304655842",19,"3/101052-0",3,7873.81452000000,2478.5123,21.00,"",2999.00,8997.00,"X",669307
8,"B0000304655842",20,"5/101052-0",1,5250.08484000000,4957.8512,21.00,"",5999.00,5999.00,"X",669307
8,"B0000304655842",21,"5/101052-0",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",669307
8,"B0000304655842",22,"5/101052-0",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",669307
8,"B0000304655842",23,"5/300853-3",2,3498.88968000000,1652.0661,21.00,"",1999.00,3998.00,"X",669307
8,"B0000304655842",24,"3/204999-8",1,6125.24484000000,5784.2975,21.00,"",6999.00,6999.00,"X",669307
8,"B0000304655842",25,"2/101432-7",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",669307
8,"B0000304655842",26,"5/403555-5",1,7000.40484000000,6610.7438,21.00,"",7999.00,7999.00,"X",669307
8,"B0000304655842",27,"4/900061-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",669307
9,"B0000304655843",1,"1/101061-2",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",675937
9,"B0000304655843",2,"1/101075-6",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",675937
9,"B0000304655843",3,"1/101540-5",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",675937
9,"B0000304655843",4,"1/100949-2",1,5353.09632000000,5371.0743,21.00,"",6499.00,6499.00,"X",675937
9,"B0000304655843",5,"1/101600-7",1,2964.42432000000,2974.3801,21.00,"",3599.00,3599.00,"X",675937
9,"B0000304655843",6,"5/101052-0",1,2315.67336000000,2065.2892,21.00,"",2499.00,2499.00,"X",675937
9,"B0000304655843",7,"5/101052-0",1,2408.33736000000,2147.9338,21.00,"",2599.00,2599.00,"X",675937
10,"B0000304655844",1,"5/101052-0",2,4631.34672000000,2065.2892,21.00,"",2499.00,4998.00,"X",691749
10,"B0000304655844",2,"5/101052-0",1,18531.87336000000,16528.0991,21.00,"",19999.00,19999.00,"X",691749
10,"B0000304655844",3,"5/101052-0",1,7412.19336000000,6610.7438,21.00,"",7999.00,7999.00,"X",691749
10,"B0000304655844",4,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",691749
11,"B0000304655845",1,"1/101514-1",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",691805
11,"B0000304655845",2,"5/205001-0",1,6650.34084000000,6280.1652,21.00,"",7599.00,7599.00,"X",691805
11,"B0000304655845",3,"2/100724-3",2,8647.19856000000,4957.8512,21.00,"",5999.00,11998.00,"X",691805
11,"B0000304655845",4,"1/100657-4",2,8647.19856000000,4957.8512,21.00,"",5999.00,11998.00,"X",691805
11,"B0000304655845",5,"1/101160-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",691805
11,"B0000304655845",6,"1/101540-5",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",691805
11,"B0000304655845",7,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",691805
11,"B0000304655845",8,"1/101172-8",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",691805
11,"B0000304655845",9,"1/100949-2",1,4683.95928000000,5371.0743,21.00,"",6499.00,6499.00,"X",691805
11,"B0000304655845",10,"1/101646-7",2,11530.07856000000,6610.7438,21.00,"",7999.00,15998.00,"X",691805
11,"B0000304655845",11,"1/101523-3",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",691805
11,"B0000304655845",12,"1/101422-2",1,14413.67928000000,16528.0991,21.00,"",19999.00,19999.00,"X",691805
11,"B0000304655845",13,"5/101052-0",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",691805
12,"B0000304655846",1,"1/101061-2",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",714320
12,"B0000304655846",2,"1/101073-1",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",714320
12,"B0000304655846",3,"1/100657-4",1,4941.25632000000,4957.8512,21.00,"",5999.00,5999.00,"X",714320
12,"B0000304655846",4,"2/100727-0",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",714320
12,"B0000304655846",5,"2/100711-2",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",714320
12,"B0000304655846",6,"5/201792-5",1,1852.35336000000,1652.0661,21.00,"",1999.00,1999.00,"X",714320
13,"B0000304655847",1,"5/101052-0",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",768582
13,"B0000304655847",2,"1/42217-6",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",768582
13,"B0000304655847",3,"1/101164-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",768582
13,"B0000304655847",4,"1/101070-5",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",768582
13,"B0000304655847",5,"1/101062-5",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",768582
13,"B0000304655847",6,"1/101588-2",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",768582
13,"B0000304655847",7,"5/900784-6",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",768582
13,"B0000304655847",8,"5/901146-9",1,14001.68484000000,13222.3140,21.00,"",15999.00,15999.00,"X",768582
13,"B0000304655847",9,"5/101052-0",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",768582
13,"B0000304655847",10,"5/101052-0",1,4374.92484000000,4131.4049,21.00,"",4999.00,4999.00,"X",768582
13,"B0000304655847",11,"5/901146-9",1,10501.04484000000,9916.5289,21.00,"",11999.00,11999.00,"X",768582
13,"B0000304655847",12,"5/205001-0",1,6125.24484000000,5784.2975,21.00,"",6999.00,6999.00,"X",768582
13,"B0000304655847",13,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",768582
14,"B0000304655848",1,"1/100256-7",1,13178.05632000000,13222.3140,21.00,"",15999.00,15999.00,"X",789346
14,"B0000304655848",2,"5/101052-0",3,6947.02008000000,2065.2892,21.00,"",2499.00,7497.00,"X",789346
14,"B0000304655848",3,"5/101052-0",1,4632.27336000000,4131.4049,21.00,"",4999.00,4999.00,"X",789346
14,"B0000304655848",4,"5/403570-3",1,8338.83336000000,7437.1900,21.00,"",8999.00,8999.00,"X",789346
14,"B0000304655848",5,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",789346
15,"B0000304655849",1,"5/101052-0",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",791675
15,"B0000304655849",2,"5/101052-0",4,8748.09936000000,2065.2892,21.00,"",2499.00,9996.00,"X",791675
15,"B0000304655849",3,"2/101025-4",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",791675
15,"B0000304655849",4,"1/100657-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",791675
15,"B0000304655849",5,"2/101026-6",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",791675
15,"B0000304655849",6,"2/101030-7",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",791675
15,"B0000304655849",7,"2/101340-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",791675
15,"B0000304655849",8,"2/101339-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",791675
15,"B0000304655849",9,"2/101027-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",791675
15,"B0000304655849",10,"1/101121-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",791675
15,"B0000304655849",11,"1/101631-2",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",791675
15,"B0000304655849",12,"1/101341-0",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",791675
15,"B0000304655849",13,"1/101284-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",791675
15,"B0000304655849",14,"1/100582-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",791675
15,"B0000304655849",15,"1/101306-3",1,15855.11928000000,18180.9917,21.00,"",21999.00,21999.00,"X",791675
15,"B0000304655849",16,"1/100926-5",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",791675
15,"B0000304655849",17,"5/205001-0",1,7875.56484000000,7437.1900,21.00,"",8999.00,8999.00,"X",791675
16,"B0000304655850",1,"5/400277-1",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",802603
16,"B0000304655850",2,"1/101076-8",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",802603
16,"B0000304655850",3,"1/101063-7",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",802603
16,"B0000304655850",4,"1/100983-6",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",802603
16,"B0000304655850",5,"1/101638-7",1,4529.41632000000,4544.6280,21.00,"",5499.00,5499.00,"X",802603
16,"B0000304655850",6,"1/101639-0",1,4529.41632000000,4544.6280,21.00,"",5499.00,5499.00,"X",802603
16,"B0000304655850",7,"5/101052-0",2,4816.67472000000,2147.9338,21.00,"",2599.00,5198.00,"X",802603
16,"B0000304655850",8,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",802603
17,"B0000304655851",1,"5/101052-0",3,7873.81452000000,2478.5123,21.00,"",2999.00,8997.00,"X",831765
17,"B0000304655851",2,"1/100709-5",4,14411.51712000000,4131.4049,21.00,"",4999.00,19996.00,"X",831765
17,"B0000304655851",3,"1/101065-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",831765
17,"B0000304655851",4,"1/100773-3",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",831765
17,"B0000304655851",5,"1/100062-5",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",831765
17,"B0000304655851",6,"1/101063-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",831765
17,"B0000304655851",7,"1/100786-5",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",831765
17,"B0000304655851",8,"1/100867-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",831765
17,"B0000304655851",9,"2/101026-6",4,28825.91712000000,8263.6363,21.00,"",9999.00,39996.00,"X",831765
17,"B0000304655851",10,"1/101160-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",831765
17,"B0000304655851",11,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",831765
17,"B0000304655851",12,"1/100839-7",2,9367.91856000000,5371.0743,21.00,"",6499.00,12998.00,"X",831765
17,"B0000304655851",13,"2/101031-9",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",831765
17,"B0000304655851",14,"2/101028-0",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",831765
17,"B0000304655851",15,"1/100983-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",831765
17,"B0000304655851",16,"1/100904-2",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",831765
17,"B0000304655851",17,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",831765
17,"B0000304655851",18,"1/100633-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",831765
17,"B0000304655851",19,"1/100903-0",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",831765
17,"B0000304655851",20,"1/101605-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",831765
17,"B0000304655851",21,"1/101032-1",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",831765
17,"B0000304655851",22,"1/101631-2",2,11530.07856000000,6610.7438,21.00,"",7999.00,15998.00,"X",831765
17,"B0000304655851",23,"1/100721-7",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",831765
17,"B0000304655851",24,"1/101404-8",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",831765
17,"B0000304655851",25,"1/101055-7",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",831765
17,"B0000304655851",26,"1/100768-1",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",831765
17,"B0000304655851",27,"5/900506-6",1,6125.24484000000,5784.2975,21.00,"",6999.00,6999.00,"X",831765
17,"B0000304655851",28,"1/100582-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",831765
17,"B0000304655851",29,"4/101226-3",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",831765
17,"B0000304655851",30,"7/101658-6",1,9265.47336000000,8263.6363,21.00,"",9999.00,9999.00,"X",831765
17,"B0000304655851",31,"5/101052-0",3,6823.62252000000,2147.9338,21.00,"",2599.00,7797.00,"X",831765
17,"B0000304655851",32,"5/101052-0",1,4374.92484000000,4131.4049,21.00,"",4999.00,4999.00,"X",831765
17,"B0000304655851",33,"5/300853-3",4,5597.52336000000,1321.4876,21.00,"",1599.00,6396.00,"X",831765
17,"B0000304655851",34,"5/101052-0",2,6299.40168000000,2974.3801,21.00,"",3599.00,7198.00,"X",831765
17,"B0000304655851",35,"5/406925-7",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",831765
