orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
12,"B0000304655846","2025-06-17",7143206,2,14121.07,3178.90,11670.30,0.00,2450.76,0.00000000000,"405.97",0.00,"2979.00","199.90","","0.00","0.00",505
13,"B0000304655847","2025-06-17",7685823,2,77637.56,18282.45,64163.28,0.00,13474.29,0.00000000000,"2232.00",0.00,"8458.50","9823.95","","0.00","0.00",505
14,"B0000304655848","2025-06-17",7893469,2,33096.19,5349.30,27352.23,0.00,5743.97,0.00000000000,"951.48",0.00,"3199.80","2149.50","","0.00","0.00",505
15,"B0000304655849","2025-06-17",7916752,2,126265.10,47844.90,104351.32,0.00,21913.78,0.00000000000,"3630.00",0.00,"44545.80","3299.10","","0.00","0.00",505
16,"B0000304655850","2025-06-17",8026033,2,26700.94,5458.70,22066.89,0.00,4634.05,0.00000000000,"767.63",0.00,"4639.00","819.70","","0.00","0.00",505
17,"B0000304655851","2025-06-17",8317658,10,283098.12,98786.70,211733.38,0.00,71364.74,6352.00000000000,"8138.80",0.00,"87449.40","11337.30","","0.00","26900.73",505
18,"B0000304655852","2025-06-17",8317925,2,38900.45,6308.90,32149.13,0.00,6751.32,0.00000000000,"1118.35",0.00,"3799.60","2509.30","","0.00","0.00",505
19,"B0000304655853","2025-06-17",8449392,2,103698.48,41664.75,85701.22,0.00,17997.26,0.00000000000,"2981.23",0.00,"40614.90","1049.85","","0.00","0.00",505
20,"B0000304655854","2025-06-17",8794316,2,47508.84,11442.00,39263.51,0.00,8245.34,0.00000000000,"1365.83",0.00,"5608.50","5833.50","","0.00","0.00",505
21,"B0000304655855","2025-06-17",8843570,2,34422.41,8358.20,28448.27,0.00,5974.14,0.00000000000,"989.61",0.00,"8358.20","0.00","","0.00","0.00",505
22,"B0000304655856","2025-06-17",9088580,2,26355.31,6399.40,21781.25,0.00,4574.06,0.00000000000,"757.69",0.00,"6399.40","0.00","","0.00","0.00",505
23,"B0000304655857","2025-06-17",9164820,2,35145.30,7459.10,29045.71,0.00,6099.60,0.00000000000,"1010.39",0.00,"6599.40","859.70","","0.00","0.00",505
24,"B0000304655858","2025-06-17",9237283,2,29543.24,5299.10,24415.90,0.00,5127.34,0.00000000000,"849.34",0.00,"3799.60","1499.50","","0.00","0.00",505
25,"B0000304655859","2025-06-17",9399453,2,27330.73,5949.00,22587.38,0.00,4743.35,0.00000000000,"785.73",0.00,"5399.20","549.80","","0.00","0.00",505
26,"B0000304655860","2025-06-17",9491490,2,48157.90,10918.60,39799.92,0.00,8357.98,0.00000000000,"1384.49",0.00,"10298.80","619.80","","0.00","0.00",505
27,"B0000304655861","2025-06-17",9807179,2,47018.14,15822.60,38857.96,0.00,8160.17,0.00000000000,"1351.73",0.00,"13198.50","2624.10","","0.00","0.00",505
28,"B0000304655862","2025-06-17",9812067,2,65727.46,12867.15,54320.22,0.00,11407.25,0.00000000000,"1889.60",0.00,"9118.20","3748.95","","0.00","0.00",505
29,"B0000304655863","2025-06-17",9994858,2,47599.13,9358.30,39338.12,0.00,8261.01,0.00000000000,"1368.43",0.00,"7598.80","1759.50","","0.00","0.00",505
30,"B0000304655864","2025-06-17",10036571,2,46323.36,9798.40,38283.77,0.00,8039.59,0.00000000000,"1331.75",0.00,"8638.80","1159.60","","0.00","0.00",505
31,"B0000304655865","2025-06-17",10102515,2,63507.64,24507.15,52485.66,0.00,11021.99,0.00000000000,"1825.78",0.00,"23157.60","1349.55","","0.00","0.00",505
32,"B0000304655866","2025-06-17",10102582,2,36044.34,6177.90,29788.71,0.00,6255.63,0.00000000000,"1036.24",0.00,"0.00","6177.90","","0.00","0.00",505
33,"B0000304655867","2025-06-17",10128530,2,46481.39,19347.90,38414.38,0.00,8067.02,0.00000000000,"1336.29",0.00,"19347.90","0.00","","0.00","0.00",505
34,"B0000304655868","2025-06-17",10280383,2,66553.34,21147.00,55002.76,0.00,11550.58,0.00000000000,"1913.34",0.00,"16557.90","4589.10","","0.00","0.00",505
35,"B0000304655869","2025-06-17",10281614,2,42412.94,10298.40,35052.02,0.00,7360.92,0.00000000000,"1219.33",0.00,"10298.40","0.00","","0.00","0.00",505
36,"B0000304655870","2025-06-17",10318046,2,28967.80,6459.00,23940.33,0.00,5027.47,0.00000000000,"832.80",0.00,"5999.20","459.80","","0.00","0.00",505
37,"B0000304655871","2025-06-17",10384308,2,50289.90,19647.90,41561.90,0.00,8728.00,0.00000000000,"1445.79",0.00,"18748.20","899.70","","0.00","0.00",505
38,"B0000304655872","2025-06-17",10384375,2,61181.21,25466.70,50562.98,0.00,10618.23,0.00000000000,"1758.90",0.00,"25466.70","0.00","","0.00","0.00",505
39,"B0000304655873","2025-06-17",10384413,2,65717.79,21356.55,54312.23,0.00,11405.57,0.00000000000,"1889.32",0.00,"17157.60","4198.95","","0.00","0.00",505
40,"B0000304655874","2025-06-17",10586512,2,82615.42,27746.70,68277.21,0.00,14338.21,0.00000000000,"2375.11",0.00,"23097.30","4649.40","","0.00","0.00",505
41,"B0000304655875","2025-06-17",10624120,2,39118.63,7999.00,32329.45,0.00,6789.18,0.00000000000,"1124.62",0.00,"6799.40","1199.60","","0.00","0.00",505
42,"B0000304655876","2025-06-17",10659340,2,59380.74,14418.40,49074.99,0.00,10305.75,0.00000000000,"1707.14",0.00,"14418.40","0.00","","0.00","0.00",505
43,"B0000304655877","2025-06-17",10764887,2,53181.22,22136.70,43951.42,0.00,9229.80,0.00000000000,"1528.91",0.00,"22136.70","0.00","","0.00","0.00",505
44,"B0000304655878","2025-06-17",10947434,2,36123.22,10302.30,29853.90,0.00,6269.32,0.00000000000,"1038.51",0.00,"6988.50","3313.80","","0.00","0.00",505
45,"B0000304655879","2025-06-17",11150335,2,44728.61,17547.30,36965.80,0.00,7762.82,0.00000000000,"1285.90",0.00,"16797.60","749.70","","0.00","0.00",505
46,"B0000304655880","2025-06-17",11176806,2,60267.50,18552.15,49807.85,0.00,10459.65,0.00000000000,"1732.63",0.00,"13978.20","4573.95","","0.00","0.00",505
47,"B0000304655881","2025-06-17",11176938,2,25684.20,5549.20,21226.61,0.00,4457.59,0.00000000000,"738.40",0.00,"4999.40","549.80","","0.00","0.00",505
48,"B0000304655882","2025-06-17",11203021,2,51968.91,15312.15,42949.51,0.00,9019.40,0.00000000000,"1494.06",0.00,"10888.20","4423.95","","0.00","0.00",505
49,"B0000304655883","2025-06-17",11243767,2,38490.15,8908.40,31810.05,0.00,6680.11,0.00000000000,"1106.55",0.00,"8558.40","350.00","","0.00","0.00",505
50,"B0000304655884","2025-06-17",11401397,2,67226.25,26697.45,55558.88,0.00,11667.37,0.00000000000,"1932.69",0.00,"25797.60","899.85","","0.00","0.00",505
51,"B0000304655885","2025-06-17",11504846,2,59637.79,21267.75,49287.43,0.00,10350.36,0.00000000000,"1714.53",0.00,"18778.20","2489.55","","0.00","0.00",505
52,"B0000304655886","2025-06-17",11538074,2,27021.66,4249.20,22331.95,0.00,4689.71,0.00000000000,"776.85",0.00,"2399.60","1849.60","","0.00","0.00",505
53,"B0000304655887","2025-06-17",11538090,2,26622.69,11081.70,22002.22,0.00,4620.47,0.00000000000,"765.38",0.00,"11081.70","0.00","","0.00","0.00",505
54,"B0000304655888","2025-06-17",11610808,2,17295.64,4199.60,14293.92,0.00,3001.72,0.00000000000,"497.23",0.00,"4199.60","0.00","","0.00","0.00",505
55,"B0000304655889","2025-06-17",11749725,2,88531.09,26996.10,73166.19,0.00,15364.90,0.00000000000,"2545.18",0.00,"20097.60","6898.50","","0.00","0.00",505
56,"B0000304655890","2025-06-17",12043630,2,30849.50,6428.40,25495.46,0.00,5354.05,0.00000000000,"886.89",0.00,"5578.60","849.80","","0.00","0.00",505
57,"B0000304655891","2025-06-17",12043737,2,31375.62,7618.40,25930.26,0.00,5445.36,0.00000000000,"902.02",0.00,"7618.40","0.00","","0.00","0.00",505
58,"B0000304655892","2025-06-17",12145041,2,58608.96,16662.00,48437.16,0.00,10171.80,0.00000000000,"1684.95",0.00,"11248.20","5413.80","","0.00","0.00",505
59,"B0000304655893","2025-06-17",12170780,2,46613.71,11318.40,38523.73,0.00,8089.98,0.00000000000,"1340.10",0.00,"11318.40","0.00","","0.00","0.00",505
60,"B0000304655894","2025-06-17",12269956,2,68211.02,23937.00,56372.74,0.00,11838.28,0.00000000000,"1961.00",0.00,"20817.90","3119.10","","0.00","0.00",505
61,"B0000304655895","2025-06-17",12295140,2,57236.06,17697.45,47302.53,0.00,9933.53,0.00000000000,"1645.48",0.00,"13408.50","4288.95","","0.00","0.00",505
62,"B0000304655896","2025-06-17",12428140,2,46528.87,11297.80,38453.61,0.00,8075.26,0.00000000000,"1337.66",0.00,"11297.80","0.00","","0.00","0.00",505
63,"B0000304655897","2025-06-17",12514764,2,52100.14,21686.70,43057.97,0.00,9042.17,0.00000000000,"1497.83",0.00,"21686.70","0.00","","0.00","0.00",505
64,"B0000304655898","2025-06-17",12586633,2,89100.93,36445.65,73637.13,0.00,15463.80,0.00000000000,"2561.57",0.00,"35995.80","449.85","","0.00","0.00",505
65,"B0000304655899","2025-06-17",12671622,2,47992.03,19976.70,39662.84,0.00,8329.20,0.00000000000,"1379.72",0.00,"19976.70","0.00","","0.00","0.00",505
66,"B0000304655900","2025-06-17",12823309,2,37885.99,9199.20,31310.73,0.00,6575.25,0.00000000000,"1089.19",0.00,"9199.20","0.00","","0.00","0.00",505
67,"B0000304655901","2025-06-17",12823520,2,28502.94,6608.50,23556.15,0.00,4946.79,0.00000000000,"819.43",0.00,"6358.60","249.90","","0.00","0.00",505
68,"B0000304655902","2025-06-17",12910252,2,84372.18,34584.45,69729.07,0.00,14643.11,0.00000000000,"2425.62",0.00,"34209.60","374.85","","0.00","0.00",505
69,"B0000304655903","2025-06-17",13200690,2,80288.58,25600.65,66354.20,0.00,13934.38,0.00000000000,"2308.22",0.00,"20127.00","5473.65","","0.00","0.00",505
70,"B0000304655904","2025-06-17",13242652,2,108914.08,32351.10,90011.64,0.00,18902.44,0.00000000000,"3131.17",0.00,"23262.00","9089.10","","0.00","0.00",505
71,"B0000304655905","2025-06-17",13242687,2,29417.83,4018.90,24312.26,0.00,5105.57,0.00000000000,"845.73",0.00,"1519.60","2499.30","","0.00","0.00",505
72,"B0000304655906","2025-06-17",13311794,2,31953.43,5559.20,26407.79,0.00,5545.64,0.00000000000,"918.63",0.00,"3799.60","1759.60","","0.00","0.00",505
73,"B0000304655907","2025-06-17",13331116,2,39938.61,7198.60,33007.11,0.00,6931.49,0.00000000000,"1148.20",0.00,"5199.40","1999.20","","0.00","0.00",505
74,"B0000304655908","2025-06-17",13331124,2,28407.90,6897.80,23477.60,0.00,4930.30,0.00000000000,"816.70",0.00,"6897.80","0.00","","0.00","0.00",505
75,"B0000304655909","2025-06-17",13455826,2,16705.16,2669.10,13805.91,0.00,2899.24,0.00000000000,"480.26",0.00,"1559.40","1109.70","","0.00","0.00",505
76,"B0000304655910","2025-06-17",13456040,2,28173.47,6528.50,23283.86,0.00,4889.61,0.00000000000,"809.96",0.00,"6278.60","249.90","","0.00","0.00",505
77,"B0000304655911","2025-06-17",13475703,2,46635.02,10198.70,38541.34,0.00,8093.68,0.00000000000,"1340.71",0.00,"9298.80","899.90","","0.00","0.00",505
78,"B0000304655912","2025-06-17",13652184,2,39096.39,8218.60,32311.07,0.00,6785.32,0.00000000000,"1123.98",0.00,"7199.00","1019.60","","0.00","0.00",505
79,"B0000304655913","2025-06-17",13774433,2,41949.30,9248.70,34668.84,0.00,7280.46,0.00000000000,"1206.00",0.00,"8499.00","749.70","","0.00","0.00",505
80,"B0000304655914","2025-06-17",13889982,2,58761.19,13812.15,48562.96,0.00,10198.22,0.00000000000,"1689.33",0.00,"6359.10","7453.05","","0.00","0.00",505
81,"B0000304655915","2025-06-17",13925040,2,52063.38,21671.40,43027.59,0.00,9035.79,0.00000000000,"1496.77",0.00,"21671.40","0.00","","0.00","0.00",505
82,"B0000304655916","2025-06-17",14026287,2,103774.32,43196.10,85763.90,0.00,18010.42,0.00000000000,"2983.41",0.00,"43196.10","0.00","","0.00","0.00",505
83,"B0000304655917","2025-06-17",14026309,2,31654.13,6748.90,26160.43,0.00,5493.69,0.00000000000,"910.03",0.00,"5999.20","749.70","","0.00","0.00",505
84,"B0000304655918","2025-06-17",14026317,2,25046.78,5769.30,20699.82,0.00,4346.96,0.00000000000,"720.07",0.00,"5519.40","249.90","","0.00","0.00",505
85,"B0000304655919","2025-06-17",14026384,2,91696.96,26921.25,75782.61,0.00,15914.35,0.00000000000,"2636.20",0.00,"19047.90","7873.35","","0.00","0.00",505
86,"B0000304655920","2025-06-17",14054051,2,54787.40,15671.70,45278.85,0.00,9508.56,0.00000000000,"1575.08",0.00,"10678.20","4993.50","","0.00","0.00",505
87,"B0000304655921","2025-06-17",14120941,2,120703.67,44844.45,99755.10,0.00,20948.57,0.00000000000,"3470.11",0.00,"41155.20","3689.25","","0.00","0.00",505
88,"B0000304655922","2025-06-17",14148528,2,72826.45,25151.25,60187.15,0.00,12639.30,0.00000000000,"2093.69",0.00,"21537.30","3613.95","","0.00","0.00",505
89,"B0000304655923","2025-06-17",20026978,2,48735.70,5259.40,40277.44,0.00,8458.26,0.00000000000,"1401.10",0.00,"0.00","5259.40","","0.00","0.00",505
90,"B0000304655924","2025-06-17",20027079,2,24377.63,5919.20,20146.80,0.00,4230.83,0.00000000000,"700.83",0.00,"5919.20","0.00","","0.00","0.00",505
91,"B0000304655925","2025-06-17",20058233,2,21398.29,3008.90,17684.54,0.00,3713.75,0.00000000000,"615.18",0.00,"1259.40","1749.50","","0.00","0.00",505
92,"B0000304655926","2025-06-17",20058322,2,18722.36,3608.90,15473.02,0.00,3249.34,0.00000000000,"538.25",0.00,"2859.20","749.70","","0.00","0.00",505
93,"B0000304655927","2025-06-17",20103247,2,26689.47,10466.85,22057.41,0.00,4632.06,0.00000000000,"767.30",0.00,"10017.00","449.85","","0.00","0.00",505
94,"B0000304655928","2025-06-17",20192924,2,51108.53,20095.80,42238.46,0.00,8870.08,0.00000000000,"1469.32",0.00,"19271.10","824.70","","0.00","0.00",505
95,"B0000304655929","2025-06-17",20224133,2,33034.61,6509.10,27301.33,0.00,5733.28,0.00000000000,"949.71",0.00,"5299.40","1209.70","","0.00","0.00",505
96,"B0000304655930","2025-06-17",20259697,2,59725.10,20875.95,49359.59,0.00,10365.51,0.00000000000,"1717.04",0.00,"19676.40","1199.55","","0.00","0.00",505
97,"B0000304655931","2025-06-17",20281943,2,62439.30,12348.80,51602.73,0.00,10836.57,0.00000000000,"1795.07",0.00,"10099.00","2249.80","","0.00","0.00",505
98,"B0000304655932","2025-06-17",20371853,2,26356.12,6399.60,21781.92,0.00,4574.20,0.00000000000,"757.71",0.00,"6399.60","0.00","","0.00","0.00",505
99,"B0000304655933","2025-06-17",20406380,2,42618.96,4599.30,35222.28,0.00,7396.68,0.00000000000,"1225.25",0.00,"0.00","4599.30","","0.00","0.00",505
100,"B0000304655934","2025-06-17",20444982,2,37099.99,14157.60,30661.15,0.00,6438.84,0.00000000000,"1066.59",0.00,"13257.90","899.70","","0.00","0.00",505
101,"B0000304655935","2025-06-17",20522169,2,26765.49,6499.00,22120.24,0.00,4645.25,0.00000000000,"769.48",0.00,"6499.00","0.00","","0.00","0.00",505
102,"B0000304655936","2025-06-17",20553897,2,39532.94,4599.60,32671.85,0.00,6861.09,0.00000000000,"1136.53",0.00,"4599.60","0.00","","0.00","0.00",505
103,"B0000304655937","2025-06-17",20805659,2,72468.72,27701.70,59891.50,0.00,12577.22,0.00000000000,"2083.41",0.00,"25977.30","1724.40","","0.00","0.00",505
104,"B0000304655938","2025-06-17",20805667,2,84941.18,16087.80,70199.32,0.00,14741.86,0.00000000000,"2441.98",0.00,"4599.30","11488.50","","0.00","0.00",505
105,"B0000304655939","2025-06-17",20805748,2,73215.79,30476.10,60508.92,0.00,12706.87,0.00000000000,"2104.88",0.00,"30476.10","0.00","","0.00","0.00",505
106,"B0000304655940","2025-06-17",20848480,2,31648.51,9853.35,26155.80,0.00,5492.72,0.00000000000,"909.86",0.00,"7529.10","2324.25","","0.00","0.00",505
107,"B0000304655941","2025-06-17",20950519,2,88233.13,30085.50,72919.94,0.00,15313.19,0.00000000000,"2536.62",0.00,"25436.40","4649.10","","0.00","0.00",505
108,"B0000304655942","2025-06-17",21027650,2,43650.11,10598.80,36074.47,0.00,7575.64,0.00000000000,"1254.90",0.00,"10598.80","0.00","","0.00","0.00",505
109,"B0000304655943","2025-06-17",21061327,2,52610.82,10781.70,43480.02,0.00,9130.80,0.00000000000,"1512.51",0.00,"2999.40","7782.30","","0.00","0.00",505
110,"B0000304655944","2025-06-17",21094462,2,41675.99,16812.15,34442.97,0.00,7233.02,0.00000000000,"1198.14",0.00,"16437.30","374.85","","0.00","0.00",505
111,"B0000304655945","2025-06-17",21168776,2,43956.71,18297.00,36327.86,0.00,7628.85,0.00000000000,"1263.71",0.00,"18297.00","0.00","","0.00","0.00",505
112,"B0000304655946","2025-06-17",21168997,2,65567.98,26650.05,54188.41,0.00,11379.57,0.00000000000,"1885.02",0.00,"26200.20","449.85","","0.00","0.00",505
113,"B0000304655947","2025-06-17",21244812,2,39164.19,7947.75,32367.10,0.00,6797.09,0.00000000000,"1125.93",0.00,"2099.70","5848.05","","0.00","0.00",505
114,"B0000304655948","2025-06-17",21272190,2,34588.80,8398.60,28585.79,0.00,6003.02,0.00000000000,"994.39",0.00,"8398.60","0.00","","0.00","0.00",505
115,"B0000304655949","2025-06-17",21354936,2,30162.75,4699.40,24927.89,0.00,5234.86,0.00000000000,"867.15",0.00,"2599.80","2099.60","","0.00","0.00",505
116,"B0000304655950","2025-06-17",21355061,2,25136.14,5728.50,20773.67,0.00,4362.47,0.00000000000,"722.64",0.00,"5428.60","299.90","","0.00","0.00",505
117,"B0000304655951","2025-06-17",21416311,2,140569.19,53242.05,116172.88,0.00,24396.31,0.00000000000,"4041.23",0.00,"49553.10","3688.95","","0.00","0.00",505
118,"B0000304655952","2025-06-17",21486395,2,39773.66,16555.80,32870.80,0.00,6902.87,0.00000000000,"1143.45",0.00,"16555.80","0.00","","0.00","0.00",505
119,"B0000304655953","2025-06-17",21500380,2,52187.91,9597.45,43130.51,0.00,9057.41,0.00000000000,"1500.35",0.00,"1109.40","8488.05","","0.00","0.00",505
120,"B0000304655954","2025-06-17",21590940,2,71493.98,26546.40,59085.94,0.00,12408.05,0.00000000000,"2055.38",0.00,"24297.30","2249.10","","0.00","0.00",505
121,"B0000304655955","2025-06-17",21791155,2,51971.12,13107.00,42951.34,0.00,9019.78,0.00000000000,"1494.12",0.00,"7318.20","5788.80","","0.00","0.00",505
122,"B0000304655956","2025-06-17",21792364,2,46489.94,10038.60,38421.44,0.00,8068.50,0.00000000000,"1336.54",0.00,"9038.80","999.80","","0.00","0.00",505
123,"B0000304655957","2025-06-17",21870608,2,35413.72,4599.40,29267.54,0.00,6146.18,0.00000000000,"1018.11",0.00,"1399.80","3199.60","","0.00","0.00",505
124,"B0000304655958","2025-06-17",21870616,2,35637.76,7078.80,29452.70,0.00,6185.07,0.00000000000,"1024.55",0.00,"5819.20","1259.60","","0.00","0.00",505
125,"B0000304655959","2025-06-17",21912483,2,112370.26,41346.30,92867.98,0.00,19502.28,0.00000000000,"3230.54",0.00,"39546.60","1799.70","","0.00","0.00",505
126,"B0000304655960","2025-06-17",21968446,2,50946.27,21206.40,42104.35,0.00,8841.91,0.00000000000,"1464.66",0.00,"21206.40","0.00","","0.00","0.00",505
127,"B0000304655961","2025-06-17",21969035,2,24972.85,4539.10,20638.71,0.00,4334.13,0.00000000000,"717.95",0.00,"3319.40","1219.70","","0.00","0.00",505
128,"B0000304655962","2025-06-17",21969078,2,33352.55,3599.30,27564.09,0.00,5788.46,0.00000000000,"958.85",0.00,"0.00","3599.30","","0.00","0.00",505
129,"B0000304655963","2025-06-17",21969094,2,62695.45,26097.00,51814.42,0.00,10881.03,0.00000000000,"1802.43",0.00,"26097.00","0.00","","0.00","0.00",505
130,"B0000304655964","2025-06-17",22031731,2,60301.06,12011.55,49835.58,0.00,10465.47,0.00000000000,"1733.60",0.00,"2849.40","9162.15","","0.00","0.00",505
131,"B0000304655965","2025-06-17",22032053,2,64240.45,15598.40,53091.28,0.00,11149.17,0.00000000000,"1846.85",0.00,"15598.40","0.00","","0.00","0.00",505
132,"B0000304655966","2025-06-17",22032070,2,40387.20,9162.90,33377.85,0.00,7009.35,0.00000000000,"1161.09",0.00,"3809.10","5353.80","","0.00","0.00",505
133,"B0000304655967","2025-06-17",22032134,2,39860.36,9678.60,32942.44,0.00,6917.91,0.00000000000,"1145.95",0.00,"9678.60","0.00","","0.00","0.00",505
134,"B0000304655968","2025-06-17",22032320,2,63172.52,22525.65,52208.69,0.00,10963.83,0.00000000000,"1816.15",0.00,"19886.70","2638.95","","0.00","0.00",505
135,"B0000304655969","2025-06-17",22032452,2,26056.61,3389.50,21534.39,0.00,4522.22,0.00000000000,"749.10",0.00,"1039.60","2349.90","","0.00","0.00",505
136,"B0000304655970","2025-06-17",22032649,2,35966.40,5158.60,29724.30,0.00,6242.10,0.00000000000,"1034.00",0.00,"2299.00","2859.60","","0.00","0.00",505
137,"B0000304655971","2025-06-17",22109021,2,39858.71,9678.20,32941.08,0.00,6917.63,0.00000000000,"1145.90",0.00,"9678.20","0.00","","0.00","0.00",505
138,"B0000304655972","2025-06-17",22109102,2,44573.04,8698.40,36837.22,0.00,7735.82,0.00000000000,"1281.43",0.00,"6998.80","1699.60","","0.00","0.00",505
139,"B0000304655973","2025-06-17",22161279,2,43646.61,8398.20,36071.58,0.00,7575.03,0.00000000000,"1254.80",0.00,"1559.40","6838.80","","0.00","0.00",505
140,"B0000304655974","2025-06-17",22213287,2,47576.37,13976.40,39319.32,0.00,8257.06,0.00000000000,"1367.77",0.00,"9897.30","4079.10","","0.00","0.00",505
141,"B0000304655975","2025-06-17",22220321,2,38375.11,12117.15,31714.96,0.00,6660.14,0.00000000000,"1103.25",0.00,"9417.60","2699.55","","0.00","0.00",505
142,"B0000304655976","2025-06-17",22226184,2,29154.98,7079.20,24095.02,0.00,5059.95,0.00000000000,"838.18",0.00,"7079.20","0.00","","0.00","0.00",505
143,"B0000304655977","2025-06-17",22237496,2,29649.20,7199.20,24503.47,0.00,5145.73,0.00000000000,"852.39",0.00,"7199.20","0.00","","0.00","0.00",505
144,"B0000304655978","2025-06-17",22290710,2,117840.72,25208.10,97389.02,0.00,20451.69,0.00000000000,"3387.81",0.00,"8517.90","16690.20","","0.00","0.00",505
145,"B0000304655979","2025-06-17",22298045,2,12040.76,1299.40,9951.04,0.00,2089.72,0.00000000000,"346.16",0.00,"0.00","1299.40","","0.00","0.00",505
146,"B0000304655980","2025-06-17",22304991,2,76097.23,31675.50,62890.27,0.00,13206.96,0.00000000000,"2187.72",0.00,"31675.50","0.00","","0.00","0.00",505
147,"B0000304655981","2025-06-17",22348484,2,28781.85,6988.60,23786.65,0.00,4995.20,0.00000000000,"827.45",0.00,"6988.60","0.00","","0.00","0.00",505
148,"B0000304655982","2025-06-17",22385169,2,18943.00,4599.60,15655.37,0.00,3287.63,0.00000000000,"544.59",0.00,"4599.60","0.00","","0.00","0.00",505
149,"B0000304655983","2025-06-17",22392556,2,39516.01,8008.05,32657.86,0.00,6858.15,0.00000000000,"1136.05",0.00,"2099.70","5908.35","","0.00","0.00",505
150,"B0000304655984","2025-06-17",22392793,2,35863.54,7858.50,29639.29,0.00,6224.25,0.00000000000,"1031.04",0.00,"2999.40","4859.10","","0.00","0.00",505
151,"B0000304655985","2025-06-17",22442502,2,23662.28,2759.00,19555.60,0.00,4106.68,0.00000000000,"680.27",0.00,"369.80","2389.20","","0.00","0.00",505
152,"B0000304655986","2025-06-17",22442561,2,42002.44,8199.10,34712.76,0.00,7289.68,0.00000000000,"1207.53",0.00,"6599.40","1599.70","","0.00","0.00",505
153,"B0000304655987","2025-06-17",22487310,2,34444.35,7338.90,28466.41,0.00,5977.95,0.00000000000,"990.24",0.00,"6519.20","819.70","","0.00","0.00",505
154,"B0000304655988","2025-06-17",22501282,2,29650.01,7199.40,24504.14,0.00,5145.87,0.00000000000,"852.41",0.00,"7199.40","0.00","","0.00","0.00",505
155,"B0000304655989","2025-06-17",22565957,2,32527.96,6598.70,26882.61,0.00,5645.35,0.00000000000,"935.15",0.00,"5559.10","1039.60","","0.00","0.00",505
156,"B0000304655990","2025-06-17",22615776,2,80685.75,31014.90,66682.44,0.00,14003.31,0.00000000000,"2319.64",0.00,"29215.50","1799.40","","0.00","0.00",505
157,"B0000304655991","2025-06-17",22620761,2,31066.43,6418.70,25674.74,0.00,5391.69,0.00000000000,"893.13",0.00,"5519.00","899.70","","0.00","0.00",505
158,"B0000304655992","2025-06-17",22623906,2,32272.82,7149.00,26671.75,0.00,5601.07,0.00000000000,"927.81",0.00,"6599.20","549.80","","0.00","0.00",505
159,"B0000304655993","2025-06-17",22624716,2,41329.59,11847.60,34156.68,0.00,7172.90,0.00000000000,"1188.19",0.00,"8098.50","3749.10","","0.00","0.00",505
160,"B0000304655994","2025-06-17",22677020,2,70544.50,18972.60,58301.24,0.00,12243.26,0.00000000000,"2028.09",0.00,"17697.90","1274.70","","0.00","0.00",505
161,"B0000304655995","2025-06-17",22714944,2,86684.72,29591.40,71640.27,0.00,15044.46,0.00000000000,"2492.10",0.00,"25047.60","4543.80","","0.00","0.00",505
