orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
99,"B0000304653098","2025-06-17",22029036,2,32425.00,3499.20,26797.52,0.00,5627.48,0.00000000000,"932.19",0.00,"0.00","3499.20","","0.00","0.00",070
100,"B0000304653099","2025-06-17",22029206,2,43176.38,8052.90,35682.96,0.00,7493.42,0.00000000000,"1241.28",0.00,"1109.40","6943.50","","0.00","0.00",070
101,"B0000304653100","2025-06-17",22030069,2,90406.24,19076.85,74715.90,0.00,15690.34,0.00000000000,"2599.09",0.00,"6088.50","12988.35","","0.00","0.00",070
102,"B0000304653101","2025-06-17",22160671,2,80094.60,23485.05,66193.89,0.00,13900.72,0.00000000000,"2302.64",0.00,"16587.00","6898.05","","0.00","0.00",070
103,"B0000304653102","2025-06-17",22232109,2,50071.52,5959.00,41381.42,0.00,8690.10,0.00000000000,"1439.51",0.00,"999.80","4959.20","","0.00","0.00",070
104,"B0000304653103","2025-06-17",22239006,2,70927.70,17291.40,58617.94,0.00,12309.77,0.00000000000,"2039.10",0.00,"8728.80","8562.60","","0.00","0.00",070
105,"B0000304653104","2025-06-17",22279059,2,73406.52,28391.85,60666.54,0.00,12739.97,0.00000000000,"2110.37",0.00,"26877.30","1514.55","","0.00","0.00",070
106,"B0000304653105","2025-06-17",22283226,2,50866.20,14682.15,42038.19,0.00,8828.02,0.00000000000,"1462.35",0.00,"10138.50","4543.65","","0.00","0.00",070
107,"B0000304653106","2025-06-17",22298118,2,39636.22,8499.30,32757.21,0.00,6879.01,0.00000000000,"1139.50",0.00,"7599.40","899.90","","0.00","0.00",070
108,"B0000304653107","2025-06-17",22343920,2,69270.15,14907.30,57248.06,0.00,12022.09,0.00000000000,"1991.45",0.00,"5158.80","9748.50","","0.00","0.00",070
109,"B0000304653108","2025-06-17",22391177,2,33718.99,11336.40,27866.93,0.00,5852.06,0.00000000000,"969.39",0.00,"9447.00","1889.40","","0.00","0.00",070
110,"B0000304653109","2025-06-17",22395261,2,27197.71,5779.20,22477.44,0.00,4720.26,0.00000000000,"781.91",0.00,"5119.40","659.80","","0.00","0.00",070
111,"B0000304653110","2025-06-17",22502122,2,53898.07,12837.45,44543.86,0.00,9354.21,0.00000000000,"1549.52",0.00,"7498.80","5338.65","","0.00","0.00",070
112,"B0000304653111","2025-06-17",22562818,2,38697.42,6509.10,31981.34,0.00,6716.08,0.00000000000,"1112.51",0.00,"4199.40","2309.70","","0.00","0.00",070
113,"B0000304653112","2025-06-17",22747419,2,77430.55,32230.50,63992.19,0.00,13438.36,0.00000000000,"2226.05",0.00,"32230.50","0.00","","0.00","0.00",070
114,"B0000304653113","2025-06-17",22785213,2,37479.76,9987.75,30975.01,0.00,6504.75,0.00000000000,"1077.51",0.00,"6058.50","3929.25","","0.00","0.00",070
115,"B0000304653114","2025-06-17",22785248,2,23883.43,5799.20,19738.37,0.00,4145.06,0.00000000000,"686.63",0.00,"5799.20","0.00","","0.00","0.00",070
116,"B0000304653115","2025-06-17",22898000,2,67677.68,16152.00,55931.96,0.00,11745.71,0.00000000000,"1945.67",0.00,"7738.80","8413.20","","0.00","0.00",070
117,"B0000304653116","2025-06-17",23000376,2,43040.32,17380.05,35570.51,0.00,7469.81,0.00000000000,"1237.37",0.00,"17005.20","374.85","","0.00","0.00",070
118,"B0000304653117","2025-06-17",23055693,2,46997.22,12042.90,38840.68,0.00,8156.54,0.00000000000,"1351.12",0.00,"6779.10","5263.80","","0.00","0.00",070
119,"B0000304653118","2025-06-17",23065435,2,41692.26,10498.35,34456.41,0.00,7235.85,0.00000000000,"1198.61",0.00,"5699.10","4799.25","","0.00","0.00",070
120,"B0000304653119","2025-06-17",23076380,2,56177.34,16721.70,46427.56,0.00,9749.79,0.00000000000,"1615.04",0.00,"12058.20","4663.50","","0.00","0.00",070
121,"B0000304653120","2025-06-17",23124458,2,52895.55,16512.15,43715.33,0.00,9180.22,0.00000000000,"1520.70",0.00,"12658.20","3853.95","","0.00","0.00",070
122,"B0000304653121","2025-06-17",23124482,2,50060.76,17067.45,41372.53,0.00,8688.23,0.00000000000,"1439.20",0.00,"14428.20","2639.25","","0.00","0.00",070
123,"B0000304653122","2025-06-17",23160071,2,44676.83,11097.60,36923.00,0.00,7753.83,0.00000000000,"1284.42",0.00,"5848.20","5249.40","","0.00","0.00",070
124,"B0000304653123","2025-06-17",23266112,2,80493.88,29606.25,66523.87,0.00,13970.01,0.00000000000,"2314.12",0.00,"26876.70","2729.55","","0.00","0.00",070
125,"B0000304653124","2025-06-17",23275308,2,47465.03,15686.55,39227.30,0.00,8237.73,0.00000000000,"1364.57",0.00,"12837.00","2849.55","","0.00","0.00",070
126,"B0000304653125","2025-06-17",23294914,2,43317.34,10518.00,35799.46,0.00,7517.89,0.00000000000,"1245.33",0.00,"10518.00","0.00","","0.00","0.00",070
127,"B0000304653126","2025-06-17",23301880,2,101818.53,39382.65,84147.55,0.00,17670.99,0.00000000000,"2927.18",0.00,"37283.10","2099.55","","0.00","0.00",070
128,"B0000304653127","2025-06-17",23362847,2,42579.32,10338.80,35189.52,0.00,7389.80,0.00000000000,"1224.11",0.00,"10338.80","0.00","","0.00","0.00",070
129,"B0000304653128","2025-06-17",23363010,2,117467.94,29979.15,97080.94,0.00,20387.00,0.00000000000,"3377.09",0.00,"16737.30","13241.85","","0.00","0.00",070
130,"B0000304653129","2025-06-17",23537817,2,66915.67,15998.10,55302.21,0.00,11613.46,0.00000000000,"1923.76",0.00,"15798.20","199.90","","0.00","0.00",070
131,"B0000304653130","2025-06-17",23598166,2,41148.07,12021.90,34006.67,0.00,7141.40,0.00000000000,"1182.97",0.00,"10447.50","1574.40","","0.00","0.00",070
132,"B0000304653131","2025-06-17",23618400,2,27650.86,5839.10,22851.95,0.00,4798.91,0.00000000000,"794.94",0.00,"5139.20","699.90","","0.00","0.00",070
133,"B0000304653132","2025-06-17",23619805,2,52898.03,12912.75,43717.38,0.00,9180.65,0.00000000000,"1520.77",0.00,"12537.90","374.85","","0.00","0.00",070
134,"B0000304653133","2025-06-17",23620765,2,140981.54,34994.55,116513.67,0.00,24467.87,0.00000000000,"4053.08",0.00,"32430.00","2564.55","","0.00","0.00",070
135,"B0000304653134","2025-06-17",23630680,2,73707.89,20397.15,60915.61,0.00,12792.28,0.00000000000,"2119.03",0.00,"13198.50","7198.65","","0.00","0.00",070
136,"B0000304653135","2025-06-17",23738960,2,49660.31,9998.40,41041.57,0.00,8618.73,0.00000000000,"1427.69",0.00,"8998.60","999.80","","0.00","0.00",070
137,"B0000304653136","2025-06-17",23801956,2,76957.66,10537.80,63601.37,0.00,13356.29,0.00000000000,"2212.46",0.00,"2919.60","7618.20","","0.00","0.00",070
138,"B0000304653137","2025-06-17",23805005,2,67253.53,18760.95,55581.43,0.00,11672.10,0.00000000000,"1933.47",0.00,"12297.60","6463.35","","0.00","0.00",070
139,"B0000304653138","2025-06-17",23825154,2,66454.40,10949.10,54920.99,0.00,11533.41,0.00000000000,"1910.50",0.00,"6799.60","4149.50","","0.00","0.00",070
140,"B0000304653139","2025-06-17",23880422,2,36873.58,8078.50,30474.03,0.00,6399.55,0.00000000000,"1060.08",0.00,"7378.60","699.90","","0.00","0.00",070
141,"B0000304653140","2025-06-17",23881992,2,39674.09,8758.50,32788.51,0.00,6885.59,0.00000000000,"1140.59",0.00,"8058.60","699.90","","0.00","0.00",070
142,"B0000304653141","2025-06-17",23882719,2,32066.79,6849.10,26501.48,0.00,5565.31,0.00000000000,"921.89",0.00,"6099.40","749.70","","0.00","0.00",070
143,"B0000304653142","2025-06-17",23882786,2,49591.57,17322.15,40984.77,0.00,8606.80,0.00000000000,"1425.71",0.00,"14997.90","2324.25","","0.00","0.00",070
144,"B0000304653143","2025-06-17",23883022,2,23060.58,5599.40,19058.33,0.00,4002.25,0.00000000000,"662.97",0.00,"5599.40","0.00","","0.00","0.00",070
145,"B0000304653144","2025-06-17",23914203,2,90244.60,26936.85,74582.32,0.00,15662.29,0.00000000000,"2594.44",0.00,"19497.60","7439.25","","0.00","0.00",070
146,"B0000304653145","2025-06-17",23914289,2,32945.17,7999.50,27227.41,0.00,5717.76,0.00000000000,"947.14",0.00,"7999.50","0.00","","0.00","0.00",070
147,"B0000304653146","2025-06-17",23917482,2,49631.87,16032.00,41018.07,0.00,8613.80,0.00000000000,"1426.87",0.00,"12792.90","3239.10","","0.00","0.00",070
148,"B0000304653147","2025-06-17",23961813,2,120873.91,31676.10,99895.79,0.00,20978.12,0.00000000000,"3475.01",0.00,"19078.20","12597.90","","0.00","0.00",070
149,"B0000304653148","2025-06-17",23961830,2,77748.03,25272.15,64254.57,0.00,13493.46,0.00000000000,"2235.18",0.00,"21898.50","3373.65","","0.00","0.00",070
150,"B0000304653149","2025-06-17",23971312,2,61700.89,19255.95,50992.47,0.00,10708.42,0.00000000000,"1773.84",0.00,"14757.00","4498.95","","0.00","0.00",070
151,"B0000304653150","2025-06-17",23984848,2,38832.39,13572.00,32092.89,0.00,6739.51,0.00000000000,"1116.39",0.00,"11757.60","1814.40","","0.00","0.00",070
152,"B0000304653151","2025-06-17",23992042,2,40017.63,16121.85,33072.42,0.00,6945.21,0.00000000000,"1150.47",0.00,"15747.00","374.85","","0.00","0.00",070
153,"B0000304653152","2025-06-17",24030538,2,28165.75,6839.00,23277.48,0.00,4888.27,0.00000000000,"809.74",0.00,"6839.00","0.00","","0.00","0.00",070
154,"B0000304653153","2025-06-17",24030570,2,40385.13,8118.90,33376.14,0.00,7008.99,0.00000000000,"1161.03",0.00,"6769.20","1349.70","","0.00","0.00",070
155,"B0000304653154","2025-06-17",24045616,2,24167.91,4118.90,19973.48,0.00,4194.43,0.00000000000,"694.80",0.00,"2719.40","1399.50","","0.00","0.00",070
156,"B0000304653155","2025-06-17",24065390,2,25426.07,5298.90,21013.29,0.00,4412.79,0.00000000000,"730.97",0.00,"4599.00","699.90","","0.00","0.00",070
157,"B0000304653156","2025-06-17",24065412,2,47847.78,8118.80,39543.62,0.00,8304.16,0.00000000000,"1375.58",0.00,"5319.40","2799.40","","0.00","0.00",070
158,"B0000304653157","2025-06-17",24070882,2,50803.66,8148.90,41986.49,0.00,8817.16,0.00000000000,"1460.56",0.00,"4799.40","3349.50","","0.00","0.00",070
159,"B0000304653158","2025-06-17",24074934,2,40620.20,4798.60,33570.41,0.00,7049.79,0.00000000000,"1167.79",0.00,"4798.60","0.00","","0.00","0.00",070
160,"B0000304653159","2025-06-17",24095028,2,45165.00,16122.45,37326.45,0.00,7838.55,0.00000000000,"1298.45",0.00,"14248.20","1874.25","","0.00","0.00",070
161,"B0000304653160","2025-06-17",24104884,2,23397.76,5368.90,19336.99,0.00,4060.77,0.00000000000,"672.66",0.00,"5119.00","249.90","","0.00","0.00",070
