orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
10,"B0000304653350",6,"1/101127-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",634169
10,"B0000304653350",7,"1/100293-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",634169
10,"B0000304653350",8,"1/101067-6",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",634169
10,"B0000304653350",9,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",634169
10,"B0000304653350",10,"1/21425-9",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",11,"1/101064-9",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",634169
10,"B0000304653350",12,"1/101066-3",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",634169
10,"B0000304653350",13,"1/100839-7",1,4683.95928000000,5371.0743,21.00,"",6499.00,6499.00,"X",634169
10,"B0000304653350",14,"1/100193-9",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",634169
10,"B0000304653350",15,"1/101210-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",634169
10,"B0000304653350",16,"1/101121-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",634169
10,"B0000304653350",17,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",634169
10,"B0000304653350",18,"2/100714-9",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",634169
10,"B0000304653350",19,"1/101602-1",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",634169
10,"B0000304653350",20,"2/100710-0",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",634169
10,"B0000304653350",21,"1/100025-4",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",22,"1/100585-4",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",23,"1/100303-7",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",634169
10,"B0000304653350",24,"1/100540-6",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",25,"1/101284-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",634169
10,"B0000304653350",26,"1/53247-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",634169
10,"B0000304653350",27,"1/101636-3",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",28,"1/101640-4",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",634169
10,"B0000304653350",29,"5/46462-5",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",634169
10,"B0000304653350",30,"7/101658-6",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",634169
10,"B0000304653350",31,"7/101659-8",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",634169
10,"B0000304653350",32,"3/46462-5",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",634169
10,"B0000304653350",33,"5/405068-2",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",634169
10,"B0000304653350",34,"3/404415-7",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",634169
10,"B0000304653350",35,"5/405068-2",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",634169
10,"B0000304653350",36,"5/46458-4",1,4812.50484000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",37,"5/46462-5",1,4812.50484000000,4544.6280,21.00,"",5499.00,5499.00,"X",634169
10,"B0000304653350",38,"5/46458-4",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",634169
10,"B0000304653350",39,"5/46462-5",1,7875.56484000000,7437.1900,21.00,"",8999.00,8999.00,"X",634169
10,"B0000304653350",40,"5/404415-7",1,7875.56484000000,7437.1900,21.00,"",8999.00,8999.00,"X",634169
10,"B0000304653350",41,"5/901165-5",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",634169
10,"B0000304653350",42,"5/404415-7",1,4637.47284000000,4379.3388,21.00,"",5299.00,5299.00,"X",634169
10,"B0000304653350",43,"5/101405-0",1,10501.04484000000,9916.5289,21.00,"",11999.00,11999.00,"X",634169
10,"B0000304653350",44,"5/406530-5",3,22576.50252000000,7106.6115,21.00,"",8599.00,25797.00,"X",634169
10,"B0000304653350",45,"5/404308-1",1,2011.99284000000,1900.0000,21.00,"",2299.00,2299.00,"X",634169
10,"B0000304653350",46,"1/100956-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",634169
10,"B0000304653350",47,"5/403553-0",3,21001.21452000000,6610.7438,21.00,"",7999.00,23997.00,"X",634169
10,"B0000304653350",48,"5/403554-3",1,7000.40484000000,6610.7438,21.00,"",7999.00,7999.00,"X",634169
10,"B0000304653350",49,"4/900063-2",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",634169
11,"B0000304653351",1,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",637614
11,"B0000304653351",2,"1/101541-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",637614
11,"B0000304653351",3,"1/101632-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",637614
11,"B0000304653351",4,"1/101542-0",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",637614
11,"B0000304653351",5,"2/101568-2",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",637614
11,"B0000304653351",6,"2/101431-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",637614
11,"B0000304653351",7,"1/101675-8",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",637614
11,"B0000304653351",8,"1/101673-4",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",637614
11,"B0000304653351",9,"1/101674-6",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",637614
11,"B0000304653351",10,"5/400248-0",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",637614
11,"B0000304653351",11,"5/407416-0",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",637614
11,"B0000304653351",12,"5/404416-1",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",637614
11,"B0000304653351",13,"5/201792-5",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",637614
11,"B0000304653351",14,"5/407416-0",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",637614
11,"B0000304653351",15,"5/201792-5",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",637614
11,"B0000304653351",16,"5/901166-7",1,4374.92484000000,4131.4049,21.00,"",4999.00,4999.00,"X",637614
11,"B0000304653351",17,"5/46458-4",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",637614
11,"B0000304653351",18,"5/404416-1",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",637614
11,"B0000304653351",19,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",637614
12,"B0000304653352",1,"3/301725-4",1,3063.06000000000,2892.5619,21.00,"",3500.00,3500.00,"X",680439
12,"B0000304653352",2,"1/100772-1",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",680439
12,"B0000304653352",3,"1/100709-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",680439
12,"B0000304653352",4,"1/101065-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",680439
12,"B0000304653352",5,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",680439
12,"B0000304653352",6,"1/53248-3",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",680439
12,"B0000304653352",7,"2/101398-7",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",680439
12,"B0000304653352",8,"2/101419-3",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",680439
12,"B0000304653352",9,"5/46458-4",4,8748.09936000000,2065.2892,21.00,"",2499.00,9996.00,"X",680439
12,"B0000304653352",10,"5/901124-5",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",680439
12,"B0000304653352",11,"5/46462-5",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",680439
12,"B0000304653352",12,"5/405068-2",2,4549.08168000000,2147.9338,21.00,"",2599.00,5198.00,"X",680439
12,"B0000304653352",13,"3/404415-7",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",680439
12,"B0000304653352",14,"5/405068-2",3,7873.81452000000,2478.5123,21.00,"",2999.00,8997.00,"X",680439
12,"B0000304653352",15,"5/901124-5",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",680439
12,"B0000304653352",16,"5/46462-5",3,10499.29452000000,3304.9586,21.00,"",3999.00,11997.00,"X",680439
12,"B0000304653352",17,"5/46458-4",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",680439
12,"B0000304653352",18,"5/406530-5",1,7525.50084000000,7106.6115,21.00,"",8599.00,8599.00,"X",680439
12,"B0000304653352",19,"5/901124-5",1,3149.70084000000,2974.3801,21.00,"",3599.00,3599.00,"X",680439
12,"B0000304653352",20,"5/11402-1",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",680439
12,"B0000304653352",21,"5/400248-0",1,1399.38084000000,1321.4876,21.00,"",1599.00,1599.00,"X",680439
13,"B0000304653353",1,"1/101503-4",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",700386
13,"B0000304653353",2,"5/46462-5",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",700386
13,"B0000304653353",3,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",700386
13,"B0000304653353",4,"1/101450-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",700386
13,"B0000304653353",5,"1/101164-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",700386
13,"B0000304653353",6,"1/100640-4",1,6485.75928000000,7437.1900,21.00,"",8999.00,8999.00,"X",700386
13,"B0000304653353",7,"1/101067-6",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",700386
13,"B0000304653353",8,"1/100425-9",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",700386
13,"B0000304653353",9,"1/101066-3",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",700386
13,"B0000304653353",10,"1/100983-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",700386
13,"B0000304653353",11,"1/101237-0",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",700386
13,"B0000304653353",12,"1/101604-5",3,15132.95784000000,5784.2975,21.00,"",6999.00,20997.00,"X",700386
13,"B0000304653353",13,"1/101605-8",2,10088.63856000000,5784.2975,21.00,"",6999.00,13998.00,"X",700386
13,"B0000304653353",14,"1/100721-7",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",700386
13,"B0000304653353",15,"1/101568-2",1,2665.94328000000,3057.0247,21.00,"",3699.00,3699.00,"X",700386
13,"B0000304653353",16,"1/101112-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",700386
13,"B0000304653353",17,"1/100722-9",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",700386
13,"B0000304653353",18,"1/101379-1",1,18017.27928000000,20660.3305,21.00,"",24999.00,24999.00,"X",700386
13,"B0000304653353",19,"1/101284-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",700386
13,"B0000304653353",20,"1/101272-7",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",700386
14,"B0000304653354",1,"1/101515-3",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",706876
14,"B0000304653354",2,"5/404613-2",3,7873.81452000000,2478.5123,21.00,"",2999.00,8997.00,"X",706876
14,"B0000304653354",3,"5/404415-7",3,6561.07452000000,2065.2892,21.00,"",2499.00,7497.00,"X",706876
14,"B0000304653354",4,"1/101061-2",3,5619.45384000000,2147.9338,21.00,"",2599.00,7797.00,"X",706876
14,"B0000304653354",5,"1/101076-8",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",706876
14,"B0000304653354",6,"1/101065-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",706876
14,"B0000304653354",7,"1/101063-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",706876
14,"B0000304653354",8,"1/101073-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",706876
14,"B0000304653354",9,"1/100459-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",706876
14,"B0000304653354",10,"1/101067-6",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",706876
14,"B0000304653354",11,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",706876
14,"B0000304653354",12,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",706876
14,"B0000304653354",13,"1/100801-7",2,23061.59856000000,13222.3140,21.00,"",15999.00,31998.00,"X",706876
14,"B0000304653354",14,"1/100256-7",3,34592.39784000000,13222.3140,21.00,"",15999.00,47997.00,"X",706876
14,"B0000304653354",15,"1/24195-3",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",706876
14,"B0000304653354",16,"1/101495-0",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",706876
14,"B0000304653354",17,"1/100711-2",1,2665.94328000000,3057.0247,21.00,"",3699.00,3699.00,"X",706876
14,"B0000304653354",18,"2/101531-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",706876
14,"B0000304653354",19,"1/100540-6",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",706876
14,"B0000304653354",20,"1/53247-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",706876
14,"B0000304653354",21,"1/101675-8",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",706876
14,"B0000304653354",22,"2/101537-6",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",706876
14,"B0000304653354",23,"1/101640-4",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",706876
14,"B0000304653354",24,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",706876
14,"B0000304653354",25,"5/46458-4",3,6561.07452000000,2065.2892,21.00,"",2499.00,7497.00,"X",706876
14,"B0000304653354",26,"5/901165-5",6,15747.62904000000,2478.5123,21.00,"",2999.00,17994.00,"X",706876
14,"B0000304653354",27,"5/901124-5",7,18372.23388000000,2478.5123,21.00,"",2999.00,20993.00,"X",706876
14,"B0000304653354",28,"5/46462-5",1,4812.50484000000,4544.6280,21.00,"",5499.00,5499.00,"X",706876
14,"B0000304653354",29,"5/46458-4",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",706876
14,"B0000304653354",30,"5/46462-5",1,10501.04484000000,9916.5289,21.00,"",11999.00,11999.00,"X",706876
14,"B0000304653354",31,"5/204999-8",1,20127.80484000000,19007.4380,21.00,"",22999.00,22999.00,"X",706876
14,"B0000304653354",32,"5/204994-7",1,6125.24484000000,5784.2975,21.00,"",6999.00,6999.00,"X",706876
14,"B0000304653354",33,"1/101130-6",1,16575.83928000000,19007.4380,21.00,"",22999.00,22999.00,"X",706876
14,"B0000304653354",34,"5/404308-1",4,8047.97136000000,1900.0000,21.00,"",2299.00,9196.00,"X",706876
14,"B0000304653354",35,"5/46089-4",2,4549.08168000000,2147.9338,21.00,"",2599.00,5198.00,"X",706876
14,"B0000304653354",36,"4/900062-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",706876
15,"B0000304653355",1,"1/101452-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",720299
15,"B0000304653355",2,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",720299
15,"B0000304653355",3,"1/101065-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",720299
