orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
23,"B0000304655472","2025-06-17",7307160,2,27257.13,5118.50,22526.55,0.00,4730.58,0.00000000000,"783.62",0.00,"3918.60","1199.90","","0.00","0.00",304
24,"B0000304655473","2025-06-17",7541104,2,96998.11,40375.50,80163.73,0.00,16834.38,0.00000000000,"2788.60",0.00,"40375.50","0.00","","0.00","0.00",304
25,"B0000304655474","2025-06-17",7578520,2,53614.36,22317.00,44309.39,0.00,9304.97,0.00000000000,"1541.36",0.00,"22317.00","0.00","","0.00","0.00",304
26,"B0000304655475","2025-06-17",7748540,2,38143.28,12342.30,31523.37,0.00,6619.91,0.00000000000,"1096.58",0.00,"9867.90","2474.40","","0.00","0.00",304
27,"B0000304655476","2025-06-17",7824599,2,61654.10,10208.40,50953.80,0.00,10700.30,0.00000000000,"1772.50",0.00,"6398.80","3809.60","","0.00","0.00",304
28,"B0000304655477","2025-06-17",7890702,2,38797.49,6408.90,32064.04,0.00,6733.45,0.00000000000,"1115.39",0.00,"3999.60","2409.30","","0.00","0.00",304
29,"B0000304655478","2025-06-17",7890729,2,68850.86,16511.55,56901.53,0.00,11949.32,0.00000000000,"1979.40",0.00,"8008.20","8503.35","","0.00","0.00",304
30,"B0000304655479","2025-06-17",7934327,2,125144.23,31118.55,103424.98,0.00,21719.25,0.00000000000,"3597.78",0.00,"16437.60","14680.95","","0.00","0.00",304
31,"B0000304655480","2025-06-17",8098654,2,39610.99,7118.80,32736.35,0.00,6874.63,0.00000000000,"1138.78",0.00,"5119.40","1999.40","","0.00","0.00",304
32,"B0000304655481","2025-06-17",8128073,2,64932.61,23922.15,53663.31,0.00,11269.30,0.00000000000,"1866.75",0.00,"21747.90","2174.25","","0.00","0.00",304
33,"B0000304655482","2025-06-17",8156433,2,33259.44,6582.75,27487.14,0.00,5772.30,0.00000000000,"956.18",0.00,"1499.70","5083.05","","0.00","0.00",304
34,"B0000304655483","2025-06-17",8308306,2,27679.26,6408.50,22875.42,0.00,4803.84,0.00000000000,"795.75",0.00,"6158.60","249.90","","0.00","0.00",304
35,"B0000304655484","2025-06-17",8347689,2,2140.74,519.80,1769.21,0.00,371.53,0.00000000000,"61.54",0.00,"519.80","0.00","","0.00","0.00",304
36,"B0000304655485","2025-06-17",8385394,2,31394.78,4898.80,25946.10,0.00,5448.68,0.00000000000,"902.57",0.00,"2719.40","2179.40","","0.00","0.00",304
37,"B0000304655486","2025-06-17",8385440,2,48327.47,14652.90,39940.06,0.00,8387.41,0.00000000000,"1389.37",0.00,"10828.50","3824.40","","0.00","0.00",304
38,"B0000304655487","2025-06-17",8500860,2,43761.51,15387.60,36166.54,0.00,7594.97,0.00000000000,"1258.10",0.00,"13407.90","1979.70","","0.00","0.00",304
39,"B0000304655488","2025-06-17",8501270,2,45812.21,15941.85,37861.33,0.00,7950.88,0.00000000000,"1317.06",0.00,"13752.60","2189.25","","0.00","0.00",304
40,"B0000304655489","2025-06-17",8501297,2,33958.68,5808.60,28065.02,0.00,5893.66,0.00000000000,"976.28",0.00,"3859.00","1949.60","","0.00","0.00",304
41,"B0000304655490","2025-06-17",8501351,2,54845.67,19616.10,45327.00,0.00,9518.67,0.00000000000,"1576.76",0.00,"17366.70","2249.40","","0.00","0.00",304
42,"B0000304655491","2025-06-17",8675589,2,57405.09,21431.25,47442.22,0.00,9962.87,0.00000000000,"1650.34",0.00,"19706.70","1724.55","","0.00","0.00",304
43,"B0000304655492","2025-06-17",8750300,2,55791.25,16196.70,46108.47,0.00,9682.78,0.00000000000,"1603.94",0.00,"11278.20","4918.50","","0.00","0.00",304
44,"B0000304655493","2025-06-17",9157786,2,27690.28,6098.80,22884.53,0.00,4805.75,0.00000000000,"796.07",0.00,"5599.00","499.80","","0.00","0.00",304
45,"B0000304655494","2025-06-17",9619534,2,32495.72,5928.50,26855.97,0.00,5639.75,0.00000000000,"934.22",0.00,"4359.00","1569.50","","0.00","0.00",304
46,"B0000304655495","2025-06-17",9674365,2,134864.02,56137.20,111457.87,0.00,23406.15,0.00000000000,"3877.21",0.00,"56137.20","0.00","","0.00","0.00",304
47,"B0000304655496","2025-06-17",9674390,2,72602.82,21972.45,60002.33,0.00,12600.49,0.00000000000,"2087.26",0.00,"16198.50","5773.95","","0.00","0.00",304
48,"B0000304655497","2025-06-17",9761691,2,29839.98,4608.90,24661.14,0.00,5178.84,0.00000000000,"857.87",0.00,"2499.60","2109.30","","0.00","0.00",304
49,"B0000304655498","2025-06-17",9796436,2,79310.77,28300.35,65546.09,0.00,13764.68,0.00000000000,"2280.11",0.00,"25001.40","3298.95","","0.00","0.00",304
50,"B0000304655499","2025-06-17",9985972,2,60379.40,19134.45,49900.33,0.00,10479.07,0.00000000000,"1735.85",0.00,"14935.50","4198.95","","0.00","0.00",304
51,"B0000304655500","2025-06-17",10060928,2,47358.22,8999.30,39139.03,0.00,8219.20,0.00000000000,"1361.50",0.00,"6999.40","1999.90","","0.00","0.00",304
52,"B0000304655501","2025-06-17",10122249,2,22441.06,5199.10,18546.33,0.00,3894.73,0.00000000000,"645.16",0.00,"4999.20","199.90","","0.00","0.00",304
53,"B0000304655502","2025-06-17",10171983,2,95565.68,31059.75,78979.90,0.00,16585.78,0.00000000000,"2747.42",0.00,"24956.10","6103.65","","0.00","0.00",304
54,"B0000304655503","2025-06-17",10288767,2,22935.17,4919.20,18954.69,0.00,3980.48,0.00000000000,"659.36",0.00,"4399.40","519.80","","0.00","0.00",304
55,"B0000304655504","2025-06-17",10374280,2,49518.52,8899.10,40924.40,0.00,8594.12,0.00000000000,"1423.61",0.00,"6399.40","2499.70","","0.00","0.00",304
56,"B0000304655505","2025-06-17",10406476,2,29485.95,10452.75,24368.56,0.00,5117.40,0.00000000000,"847.69",0.00,"9178.20","1274.55","","0.00","0.00",304
57,"B0000304655506","2025-06-17",10434542,2,40517.64,9838.20,33485.66,0.00,7031.99,0.00000000000,"1164.84",0.00,"9838.20","0.00","","0.00","0.00",304
58,"B0000304655507","2025-06-17",10539832,2,82151.90,30189.90,67894.13,0.00,14257.77,0.00000000000,"2361.79",0.00,"27385.80","2804.10","","0.00","0.00",304
59,"B0000304655508","2025-06-17",10540016,2,48714.91,20277.60,40260.25,0.00,8454.65,0.00000000000,"1400.51",0.00,"20277.60","0.00","","0.00","0.00",304
60,"B0000304655509","2025-06-17",10574832,2,81170.83,33144.75,67083.33,0.00,14087.50,0.00000000000,"2333.58",0.00,"32694.90","449.85","","0.00","0.00",304
61,"B0000304655510","2025-06-17",10649344,2,31537.63,6058.05,26064.15,0.00,5473.47,0.00000000000,"906.68",0.00,"1109.40","4948.65","","0.00","0.00",304
62,"B0000304655511","2025-06-17",10873740,2,68036.12,17906.85,56228.20,0.00,11807.92,0.00000000000,"1955.97",0.00,"10617.60","7289.25","","0.00","0.00",304
63,"B0000304655512","2025-06-17",11197293,2,43728.24,5718.90,36139.05,0.00,7589.20,0.00000000000,"1257.14",0.00,"1799.80","3919.10","","0.00","0.00",304
64,"B0000304655513","2025-06-17",11266104,2,98979.07,33145.50,81800.89,0.00,17178.19,0.00000000000,"2845.55",0.00,"27507.30","5638.20","","0.00","0.00",304
65,"B0000304655514","2025-06-17",11294620,2,52253.65,8438.60,43184.84,0.00,9068.82,0.00000000000,"1502.24",0.00,"5039.20","3399.40","","0.00","0.00",304
66,"B0000304655515","2025-06-17",11294752,2,32283.31,7838.80,26680.42,0.00,5602.89,0.00000000000,"928.11",0.00,"7838.80","0.00","","0.00","0.00",304
67,"B0000304655516","2025-06-17",11294868,2,37306.95,9852.60,30832.19,0.00,6474.76,0.00000000000,"1072.54",0.00,"5879.10","3973.50","","0.00","0.00",304
68,"B0000304655517","2025-06-17",11498455,2,26682.30,6478.80,22051.49,0.00,4630.81,0.00000000000,"767.09",0.00,"6478.80","0.00","","0.00","0.00",304
69,"B0000304655518","2025-06-17",11530383,2,63292.51,15206.10,52307.86,0.00,10984.65,0.00000000000,"1819.60",0.00,"7408.50","7797.60","","0.00","0.00",304
70,"B0000304655519","2025-06-17",11639431,2,38281.00,14006.55,31637.19,0.00,6643.81,0.00000000000,"1100.54",0.00,"12657.00","1349.55","","0.00","0.00",304
71,"B0000304655520","2025-06-17",11742720,2,109586.20,44544.30,90567.10,0.00,19019.09,0.00000000000,"3150.50",0.00,"43794.60","749.70","","0.00","0.00",304
72,"B0000304655521","2025-06-17",11742950,2,40526.25,15026.85,33492.77,0.00,7033.48,0.00000000000,"1165.09",0.00,"13737.30","1289.55","","0.00","0.00",304
73,"B0000304655522","2025-06-17",11798645,2,16470.20,3499.30,13611.74,0.00,2858.46,0.00000000000,"473.50",0.00,"3099.40","399.90","","0.00","0.00",304
74,"B0000304655523","2025-06-17",11836954,2,56864.35,12957.45,46995.33,0.00,9869.02,0.00000000000,"1634.79",0.00,"5458.80","7498.65","","0.00","0.00",304
75,"B0000304655524","2025-06-17",11940530,2,36759.30,7988.50,30379.59,0.00,6379.71,0.00000000000,"1056.79",0.00,"7238.80","749.70","","0.00","0.00",304
76,"B0000304655525","2025-06-17",11967277,2,50010.77,20817.00,41331.22,0.00,8679.56,0.00000000000,"1437.76",0.00,"20817.00","0.00","","0.00","0.00",304
77,"B0000304655526","2025-06-17",11967447,2,51064.91,12399.20,42202.40,0.00,8862.50,0.00000000000,"1468.07",0.00,"12399.20","0.00","","0.00","0.00",304
78,"B0000304655527","2025-06-17",11989246,2,20260.06,4919.40,16743.85,0.00,3516.21,0.00000000000,"582.46",0.00,"4919.40","0.00","","0.00","0.00",304
79,"B0000304655528","2025-06-17",12013510,2,26504.17,4048.80,21904.27,0.00,4599.90,0.00000000000,"761.97",0.00,"2139.40","1909.40","","0.00","0.00",304
80,"B0000304655529","2025-06-17",12088838,2,37047.59,8058.50,30617.84,0.00,6429.75,0.00000000000,"1065.08",0.00,"7308.80","749.70","","0.00","0.00",304
81,"B0000304655530","2025-06-17",12088889,2,41282.53,5899.30,34117.80,0.00,7164.74,0.00000000000,"1186.83",0.00,"2599.60","3299.70","","0.00","0.00",304
82,"B0000304655531","2025-06-17",12189111,2,24189.94,1499.50,19991.68,0.00,4198.25,0.00000000000,"695.44",0.00,"0.00","1499.50","","0.00","0.00",304
83,"B0000304655532","2025-06-17",12286109,10,534602.50,140063.85,399837.33,0.00,134765.17,13994.31000000000,"15369.30",0.00,"82338.60","57725.25","","0.00","50799.33",304
84,"B0000304655533","2025-06-17",12419460,2,56785.53,23637.00,46930.19,0.00,9855.34,0.00000000000,"1632.53",0.00,"23637.00","0.00","","0.00","0.00",304
85,"B0000304655534","2025-06-17",12478016,2,82528.27,30325.35,68205.18,0.00,14323.09,0.00000000000,"2372.61",0.00,"27506.40","2818.95","","0.00","0.00",304
86,"B0000304655535","2025-06-17",12478040,2,52461.94,21837.30,43356.98,0.00,9104.96,0.00000000000,"1508.23",0.00,"21837.30","0.00","","0.00","0.00",304
87,"B0000304655536","2025-06-17",12503886,2,98232.04,39475.05,81183.50,0.00,17048.54,0.00000000000,"2824.08",0.00,"38485.20","989.85","","0.00","0.00",304
88,"B0000304655537","2025-06-17",12514608,2,36237.81,8799.00,29948.60,0.00,6289.21,0.00000000000,"1041.80",0.00,"8799.00","0.00","","0.00","0.00",304
89,"B0000304655538","2025-06-17",12746185,2,41895.07,16346.40,34624.03,0.00,7271.05,0.00000000000,"1204.44",0.00,"15581.70","764.70","","0.00","0.00",304
90,"B0000304655539","2025-06-17",12773581,2,56346.62,19362.30,46567.46,0.00,9779.17,0.00000000000,"1619.91",0.00,"16497.90","2864.40","","0.00","0.00",304
91,"B0000304655540","2025-06-17",12838241,2,38489.75,5308.80,31809.71,0.00,6680.04,0.00000000000,"1106.54",0.00,"2079.20","3229.60","","0.00","0.00",304
92,"B0000304655541","2025-06-17",12887501,2,41717.75,9267.60,34477.48,0.00,7240.27,0.00000000000,"1199.34",0.00,"3599.40","5668.20","","0.00","0.00",304
93,"B0000304655542","2025-06-17",12896535,2,38052.83,10527.15,31448.62,0.00,6604.21,0.00000000000,"1093.98",0.00,"6808.50","3718.65","","0.00","0.00",304
94,"B0000304655543","2025-06-17",13015117,2,57506.25,23937.00,47525.83,0.00,9980.42,0.00000000000,"1653.25",0.00,"23937.00","0.00","","0.00","0.00",304
95,"B0000304655544","2025-06-17",13015265,2,56442.93,12117.75,46647.05,0.00,9795.88,0.00000000000,"1622.68",0.00,"4154.10","7963.65","","0.00","0.00",304
96,"B0000304655545","2025-06-17",13187350,2,27824.12,6068.80,22995.14,0.00,4828.98,0.00000000000,"799.92",0.00,"5519.00","549.80","","0.00","0.00",304
97,"B0000304655546","2025-06-17",13214730,2,35413.31,8598.80,29267.20,0.00,6146.11,0.00000000000,"1018.10",0.00,"8598.80","0.00","","0.00","0.00",304
98,"B0000304655547","2025-06-17",13321498,2,47066.63,10678.50,38898.04,0.00,8168.59,0.00000000000,"1353.12",0.00,"10078.60","599.90","","0.00","0.00",304
99,"B0000304655548","2025-06-17",13377515,2,49584.20,15027.30,40978.68,0.00,8605.52,0.00000000000,"1425.50",0.00,"11098.80","3928.50","","0.00","0.00",304
100,"B0000304655549","2025-06-17",13411110,2,35838.17,14382.15,29618.32,0.00,6219.85,0.00000000000,"1030.31",0.00,"14007.30","374.85","","0.00","0.00",304
101,"B0000304655550","2025-06-17",13411438,2,49589.15,11728.50,40982.77,0.00,8606.38,0.00000000000,"1425.64",0.00,"11478.60","249.90","","0.00","0.00",304
102,"B0000304655551","2025-06-17",13495542,2,36129.40,11697.30,29859.00,0.00,6270.39,0.00000000000,"1038.69",0.00,"9358.20","2339.10","","0.00","0.00",304
103,"B0000304655552","2025-06-17",13635123,2,46307.30,11199.00,38270.50,0.00,8036.80,0.00000000000,"1331.29",0.00,"11199.00","0.00","","0.00","0.00",304
104,"B0000304655553","2025-06-17",13635190,2,56752.74,18266.85,46903.09,0.00,9849.65,0.00000000000,"1631.59",0.00,"14517.30","3749.55","","0.00","0.00",304
105,"B0000304655554","2025-06-17",13694324,2,84969.71,27656.10,70222.90,0.00,14746.81,0.00000000000,"2442.80",0.00,"22257.30","5398.80","","0.00","0.00",304
106,"B0000304655555","2025-06-17",13727036,2,60990.58,24851.85,50405.44,0.00,10585.14,0.00000000000,"1753.42",0.00,"24477.00","374.85","","0.00","0.00",304
107,"B0000304655556","2025-06-17",13858173,2,38602.38,8498.40,31902.79,0.00,6699.59,0.00000000000,"1109.78",0.00,"7798.60","699.80","","0.00","0.00",304
108,"B0000304655557","2025-06-17",13858262,2,66170.82,22916.55,54686.63,0.00,11484.19,0.00000000000,"1902.35",0.00,"19677.60","3238.95","","0.00","0.00",304
109,"B0000304655558","2025-06-17",13953192,2,68429.29,26127.00,56553.13,0.00,11876.16,0.00000000000,"1967.28",0.00,"24477.30","1649.70","","0.00","0.00",304
110,"B0000304655559","2025-06-17",14171490,2,81618.98,31270.50,67453.70,0.00,14165.28,0.00000000000,"2346.47",0.00,"29456.10","1814.40","","0.00","0.00",304
111,"B0000304655560","2025-06-17",14204886,2,29839.05,3908.80,24660.38,0.00,5178.68,0.00000000000,"857.84",0.00,"1239.60","2669.20","","0.00","0.00",304
112,"B0000304655561","2025-06-17",20075804,2,40047.18,13992.15,33096.84,0.00,6950.34,0.00000000000,"1151.32",0.00,"12117.90","1874.25","","0.00","0.00",304
113,"B0000304655562","2025-06-17",20120346,2,42845.48,11472.30,35409.48,0.00,7435.99,0.00000000000,"1231.77",0.00,"7108.50","4363.80","","0.00","0.00",304
114,"B0000304655563","2025-06-17",20241305,2,55741.89,22645.65,46067.67,0.00,9674.21,0.00000000000,"1602.53",0.00,"22255.80","389.85","","0.00","0.00",304
115,"B0000304655564","2025-06-17",20394292,2,95973.04,31271.10,79316.56,0.00,16656.48,0.00000000000,"2759.13",0.00,"25196.70","6074.40","","0.00","0.00",304
116,"B0000304655565","2025-06-17",20432909,2,74330.70,27491.25,61430.33,0.00,12900.37,0.00000000000,"2136.94",0.00,"25077.00","2414.25","","0.00","0.00",304
117,"B0000304655566","2025-06-17",20433042,2,34708.55,6178.30,28684.75,0.00,6023.80,0.00000000000,"997.84",0.00,"4378.80","1799.50","","0.00","0.00",304
118,"B0000304655567","2025-06-17",20472692,2,26621.24,5839.10,22001.03,0.00,4620.22,0.00000000000,"765.33",0.00,"5339.20","499.90","","0.00","0.00",304
119,"B0000304655568","2025-06-17",20472854,2,86924.81,23050.20,71838.69,0.00,15086.12,0.00000000000,"2499.00",0.00,"13857.60","9192.60","","0.00","0.00",304
120,"B0000304655569","2025-06-17",20542429,2,20575.74,4308.80,17004.75,0.00,3571.00,0.00000000000,"591.53",0.00,"3759.00","549.80","","0.00","0.00",304
121,"B0000304655570","2025-06-17",20542453,2,38971.25,7332.15,32207.64,0.00,6763.60,0.00000000000,"1120.39",0.00,"1109.40","6222.75","","0.00","0.00",304
122,"B0000304655571","2025-06-17",20620152,2,74464.94,24761.85,61541.28,0.00,12923.67,0.00000000000,"2140.79",0.00,"20397.90","4363.95","","0.00","0.00",304
123,"B0000304655572","2025-06-17",20658117,2,23694.20,3779.00,19581.98,0.00,4112.22,0.00000000000,"681.19",0.00,"2199.60","1579.40","","0.00","0.00",304
124,"B0000304655573","2025-06-17",20673787,2,32909.94,5329.20,27198.30,0.00,5711.64,0.00000000000,"946.13",0.00,"3199.80","2129.40","","0.00","0.00",304
125,"B0000304655574","2025-06-17",20673876,2,29650.01,7199.40,24504.14,0.00,5145.87,0.00000000000,"852.41",0.00,"7199.40","0.00","","0.00","0.00",304
126,"B0000304655575","2025-06-17",20770626,2,106205.25,29425.05,87772.93,0.00,18432.32,0.00000000000,"3053.30",0.00,"19077.00","10348.05","","0.00","0.00",304
127,"B0000304655576","2025-06-17",20833709,2,30275.39,6689.00,25020.98,0.00,5254.41,0.00000000000,"870.39",0.00,"6159.20","529.80","","0.00","0.00",304
128,"B0000304655577","2025-06-17",20833920,2,68461.92,28497.30,56580.10,0.00,11881.82,0.00000000000,"1968.21",0.00,"28497.30","0.00","","0.00","0.00",304
129,"B0000304655578","2025-06-17",20889275,2,90490.74,36595.80,74785.74,0.00,15705.00,0.00000000000,"2601.52",0.00,"35846.10","749.70","","0.00","0.00",304
130,"B0000304655579","2025-06-17",21050201,2,119289.40,44620.05,98586.28,0.00,20703.12,0.00000000000,"3429.45",0.00,"41096.10","3523.95","","0.00","0.00",304
131,"B0000304655580","2025-06-17",21148503,2,32550.08,7278.70,26900.90,0.00,5649.19,0.00000000000,"935.78",0.00,"6778.80","499.90","","0.00","0.00",304
132,"B0000304655581","2025-06-17",21239703,2,41782.21,7208.00,34530.75,0.00,7251.46,0.00000000000,"1201.20",0.00,"4858.20","2349.80","","0.00","0.00",304
133,"B0000304655582","2025-06-17",21292574,2,91711.89,34404.75,75794.95,0.00,15916.94,0.00000000000,"2636.63",0.00,"31765.50","2639.25","","0.00","0.00",304
134,"B0000304655583","2025-06-17",21292663,2,146055.62,45406.35,120707.12,0.00,25348.50,0.00000000000,"4198.96",0.00,"36633.60","8772.75","","0.00","0.00",304
135,"B0000304655584","2025-06-17",21388229,2,113701.92,15158.90,93968.53,0.00,19733.39,0.00000000000,"3268.82",0.00,"5199.40","9959.50","","0.00","0.00",304
136,"B0000304655585","2025-06-17",21388300,2,46657.66,11666.70,38560.05,0.00,8097.61,0.00000000000,"1341.36",0.00,"6238.50","5428.20","","0.00","0.00",304
137,"B0000304655586","2025-06-17",21414262,2,40150.08,8999.20,33181.88,0.00,6968.19,0.00000000000,"1154.28",0.00,"8399.40","599.80","","0.00","0.00",304
138,"B0000304655587","2025-06-17",21474621,2,27691.10,6099.00,22885.21,0.00,4805.89,0.00000000000,"796.09",0.00,"5599.20","499.80","","0.00","0.00",304
139,"B0000304655588","2025-06-17",21474630,2,39414.69,13407.45,32574.13,0.00,6840.57,0.00000000000,"1133.13",0.00,"11308.20","2099.25","","0.00","0.00",304
140,"B0000304655589","2025-06-17",21502803,2,14502.53,2009.40,11985.57,0.00,2516.97,0.00000000000,"416.93",0.00,"799.80","1209.60","","0.00","0.00",304
141,"B0000304655590","2025-06-17",21539200,2,80079.83,26606.40,66181.68,0.00,13898.15,0.00000000000,"2302.22",0.00,"21897.60","4708.80","","0.00","0.00",304
142,"B0000304655591","2025-06-17",21592071,2,23820.42,3459.40,19686.30,0.00,4134.12,0.00000000000,"684.81",0.00,"1599.80","1859.60","","0.00","0.00",304
143,"B0000304655592","2025-06-17",21592101,2,36028.91,6498.90,29775.96,0.00,6252.95,0.00000000000,"1035.80",0.00,"4699.40","1799.50","","0.00","0.00",304
144,"B0000304655593","2025-06-17",21645574,2,31909.48,4998.90,26371.47,0.00,5538.01,0.00000000000,"917.37",0.00,"2799.60","2199.30","","0.00","0.00",304
145,"B0000304655594","2025-06-17",21685339,2,42172.57,14126.85,34853.36,0.00,7319.21,0.00000000000,"1212.42",0.00,"11727.60","2399.25","","0.00","0.00",304
146,"B0000304655595","2025-06-17",21735786,2,52808.60,14697.60,43643.47,0.00,9165.13,0.00000000000,"1518.20",0.00,"9598.80","5098.80","","0.00","0.00",304
147,"B0000304655596","2025-06-17",21829098,2,40499.42,9258.90,33470.59,0.00,7028.82,0.00000000000,"1164.32",0.00,"8799.00","459.90","","0.00","0.00",304
148,"B0000304655597","2025-06-17",21871574,2,62710.41,14277.45,51826.79,0.00,10883.63,0.00000000000,"1802.86",0.00,"5999.40","8278.05","","0.00","0.00",304
149,"B0000304655598","2025-06-17",21871671,2,35922.91,11696.85,29688.35,0.00,6234.55,0.00000000000,"1032.75",0.00,"9417.60","2279.25","","0.00","0.00",304
150,"B0000304655599","2025-06-17",21914605,2,46727.59,10708.80,38617.85,0.00,8109.75,0.00000000000,"1343.37",0.00,"10199.00","509.80","","0.00","0.00",304
151,"B0000304655600","2025-06-17",21970572,2,42959.91,13362.15,35504.05,0.00,7455.85,0.00000000000,"1235.06",0.00,"10198.20","3163.95","","0.00","0.00",304
152,"B0000304655601","2025-06-17",21970815,2,133952.51,47017.50,110704.56,0.00,23247.96,0.00000000000,"3851.00",0.00,"40899.30","6118.20","","0.00","0.00",304
153,"B0000304655602","2025-06-17",22029532,2,33518.84,8138.80,27701.52,0.00,5817.32,0.00000000000,"963.63",0.00,"8138.80","0.00","","0.00","0.00",304
154,"B0000304655603","2025-06-17",22161910,2,2140.75,519.80,1769.22,0.00,371.54,0.00000000000,"61.54",0.00,"519.80","0.00","","0.00","0.00",304
155,"B0000304655604","2025-06-17",22291849,2,32119.41,7799.00,26544.97,0.00,5574.44,0.00000000000,"923.40",0.00,"7799.00","0.00","","0.00","0.00",304
156,"B0000304655605","2025-06-17",22457682,2,26867.93,2899.50,22204.90,0.00,4663.03,0.00000000000,"772.43",0.00,"0.00","2899.50","","0.00","0.00",304
157,"B0000304655606","2025-06-17",22535780,2,89762.35,24251.25,74183.76,0.00,15578.59,0.00000000000,"2580.58",0.00,"15072.60","9178.65","","0.00","0.00",304
158,"B0000304655607","2025-06-17",22576177,2,103339.73,43015.20,85404.73,0.00,17934.99,0.00000000000,"2970.92",0.00,"43015.20","0.00","","0.00","0.00",304
159,"B0000304655608","2025-06-17",22630279,2,35429.78,4778.80,29280.81,0.00,6148.97,0.00000000000,"1018.57",0.00,"1719.60","3059.20","","0.00","0.00",304
160,"B0000304655609","2025-06-17",22632280,2,106051.94,30967.95,87646.23,0.00,18405.71,0.00000000000,"3048.89",0.00,"21744.60","9223.35","","0.00","0.00",304
161,"B0000304655610","2025-06-17",22674543,2,49431.67,15177.45,40852.62,0.00,8579.05,0.00000000000,"1421.11",0.00,"11398.50","3778.95","","0.00","0.00",304
