orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
24,"B0000304653682","2025-06-17",6177700,2,56931.12,23697.60,47050.52,0.00,9880.61,0.00000000000,"1636.71",0.00,"23697.60","0.00","","0.00","0.00",087
25,"B0000304653683","2025-06-17",6238122,2,110541.41,36908.55,91356.54,0.00,19184.87,0.00000000000,"3177.96",0.00,"30535.50","6373.05","","0.00","0.00",087
26,"B0000304653684","2025-06-17",6302840,2,49475.89,11138.50,40889.17,0.00,8586.73,0.00000000000,"1422.38",0.00,"10438.60","699.90","","0.00","0.00",087
27,"B0000304653685","2025-06-17",6447350,2,45480.21,17217.30,37586.95,0.00,7893.26,0.00000000000,"1307.51",0.00,"16017.60","1199.70","","0.00","0.00",087
28,"B0000304653686","2025-06-17",6497152,2,32282.50,7838.60,26679.75,0.00,5602.75,0.00000000000,"928.09",0.00,"7838.60","0.00","","0.00","0.00",087
29,"B0000304653687","2025-06-17",6497373,2,32959.66,4778.90,27239.39,0.00,5720.27,0.00000000000,"947.56",0.00,"3119.40","1659.50","","0.00","0.00",087
30,"B0000304653688","2025-06-17",6497411,2,41770.88,13167.00,34521.39,0.00,7249.49,0.00000000000,"1200.87",0.00,"10212.90","2954.10","","0.00","0.00",087
31,"B0000304653689","2025-06-17",6675166,2,22460.63,4479.10,18562.51,0.00,3898.13,0.00000000000,"645.72",0.00,"3699.40","779.70","","0.00","0.00",087
32,"B0000304653690","2025-06-17",6818790,2,28536.19,4479.20,23583.63,0.00,4952.56,0.00000000000,"820.39",0.00,"2519.40","1959.80","","0.00","0.00",087
33,"B0000304653691","2025-06-17",6894747,2,33454.49,2499.30,27648.34,0.00,5806.15,0.00000000000,"961.78",0.00,"0.00","2499.30","","0.00","0.00",087
34,"B0000304653692","2025-06-17",6934536,2,33217.93,10828.05,27452.84,0.00,5765.10,0.00000000000,"954.98",0.00,"8728.80","2099.25","","0.00","0.00",087
35,"B0000304653693","2025-06-17",6939740,2,49262.15,11649.10,40712.52,0.00,8549.63,0.00000000000,"1416.24",0.00,"11399.20","249.90","","0.00","0.00",087
36,"B0000304653694","2025-06-17",7001584,2,43669.15,18177.30,36090.20,0.00,7578.94,0.00000000000,"1255.45",0.00,"18177.30","0.00","","0.00","0.00",087
37,"B0000304653695","2025-06-17",7074760,2,99248.78,29273.55,82023.78,0.00,17224.99,0.00000000000,"2853.31",0.00,"20846.40","8427.15","","0.00","0.00",087
38,"B0000304653696","2025-06-17",7074913,2,30802.81,8022.75,25456.87,0.00,5345.94,0.00000000000,"885.55",0.00,"4663.50","3359.25","","0.00","0.00",087
39,"B0000304653697","2025-06-17",7083483,2,24814.29,5088.10,20507.67,0.00,4306.61,0.00000000000,"713.39",0.00,"4338.40","749.70","","0.00","0.00",087
40,"B0000304653698","2025-06-17",7117531,2,24952.25,3059.10,20621.70,0.00,4330.56,0.00000000000,"717.35",0.00,"2659.20","399.90","","0.00","0.00",087
41,"B0000304653699","2025-06-17",7389710,2,93566.52,28998.45,77327.70,0.00,16238.82,0.00000000000,"2689.95",0.00,"27873.60","1124.85","","0.00","0.00",087
42,"B0000304653700","2025-06-17",7450710,2,59590.03,14307.15,49247.95,0.00,10342.07,0.00000000000,"1713.16",0.00,"6959.10","7348.05","","0.00","0.00",087
43,"B0000304653701","2025-06-17",7489706,2,75710.51,24551.10,62570.67,0.00,13139.84,0.00000000000,"2176.60",0.00,"19676.70","4874.40","","0.00","0.00",087
44,"B0000304653702","2025-06-17",7529775,2,51621.22,20951.85,42662.17,0.00,8959.05,0.00000000000,"1484.06",0.00,"20577.00","374.85","","0.00","0.00",087
45,"B0000304653703","2025-06-17",7640935,2,116783.72,41648.70,96515.47,0.00,20268.25,0.00000000000,"3357.42",0.00,"36774.90","4873.80","","0.00","0.00",087
46,"B0000304653704","2025-06-17",7642687,2,90930.82,20173.35,75149.44,0.00,15781.38,0.00000000000,"2614.17",0.00,"19798.50","374.85","","0.00","0.00",087
47,"B0000304653705","2025-06-17",7671555,2,83801.51,20885.70,69257.45,0.00,14544.06,0.00000000000,"2409.21",0.00,"13087.80","7797.90","","0.00","0.00",087
48,"B0000304653706","2025-06-17",7703686,2,43854.90,8398.90,36243.72,0.00,7611.18,0.00000000000,"1260.79",0.00,"6599.20","1799.70","","0.00","0.00",087
49,"B0000304653707","2025-06-17",7847246,2,46514.51,15912.75,38441.74,0.00,8072.77,0.00000000000,"1337.25",0.00,"13498.50","2414.25","","0.00","0.00",087
50,"B0000304653708","2025-06-17",7874456,2,22284.57,3849.10,18417.00,0.00,3867.57,0.00000000000,"640.66",0.00,"2599.60","1249.50","","0.00","0.00",087
51,"B0000304653709","2025-06-17",7876785,2,28824.69,6999.00,23822.06,0.00,5002.63,0.00000000000,"828.68",0.00,"6999.00","0.00","","0.00","0.00",087
52,"B0000304653710","2025-06-17",7954484,2,51162.47,21296.40,42283.03,0.00,8879.44,0.00000000000,"1470.87",0.00,"21296.40","0.00","","0.00","0.00",087
53,"B0000304653711","2025-06-17",8012164,2,27917.81,6778.80,23072.57,0.00,4845.24,0.00000000000,"802.61",0.00,"6778.80","0.00","","0.00","0.00",087
54,"B0000304653712","2025-06-17",8015244,2,40847.94,9918.40,33758.63,0.00,7089.31,0.00000000000,"1174.34",0.00,"9918.40","0.00","","0.00","0.00",087
55,"B0000304653713","2025-06-17",8039496,2,23471.60,5699.20,19398.01,0.00,4073.58,0.00000000000,"674.79",0.00,"5699.20","0.00","","0.00","0.00",087
56,"B0000304653714","2025-06-17",8064806,2,38212.47,5279.10,31580.55,0.00,6631.92,0.00000000000,"1098.57",0.00,"4079.40","1199.70","","0.00","0.00",087
57,"B0000304653715","2025-06-17",8064857,2,81123.23,25497.00,67044.00,0.00,14079.24,0.00000000000,"2332.21",0.00,"19707.60","5789.40","","0.00","0.00",087
58,"B0000304653716","2025-06-17",8148511,2,52656.83,7349.00,43518.04,0.00,9138.79,0.00000000000,"1513.83",0.00,"2999.60","4349.40","","0.00","0.00",087
59,"B0000304653717","2025-06-17",8148759,2,79990.55,33296.10,66107.89,0.00,13882.66,0.00000000000,"2299.65",0.00,"33296.10","0.00","","0.00","0.00",087
60,"B0000304653718","2025-06-17",8204462,2,33601.21,8158.80,27769.60,0.00,5831.62,0.00000000000,"966.00",0.00,"8158.80","0.00","","0.00","0.00",087
61,"B0000304653719","2025-06-17",8293392,2,89286.40,37165.50,73790.41,0.00,15495.99,0.00000000000,"2566.90",0.00,"37165.50","0.00","","0.00","0.00",087
62,"B0000304653720","2025-06-17",8375518,2,28824.68,6999.00,23822.05,0.00,5002.63,0.00000000000,"828.68",0.00,"6999.00","0.00","","0.00","0.00",087
63,"B0000304653721","2025-06-17",8564752,2,82244.10,28000.35,67970.33,0.00,14273.77,0.00000000000,"2364.44",0.00,"23636.70","4363.65","","0.00","0.00",087
64,"B0000304653722","2025-06-17",8665052,2,39125.74,16286.10,32335.32,0.00,6790.42,0.00000000000,"1124.83",0.00,"16286.10","0.00","","0.00","0.00",087
65,"B0000304653723","2025-06-17",8726418,2,54684.84,21477.30,45194.08,0.00,9490.76,0.00000000000,"1572.14",0.00,"20577.60","899.70","","0.00","0.00",087
66,"B0000304653724","2025-06-17",8741093,2,24295.88,4399.60,20079.24,0.00,4216.64,0.00000000000,"698.48",0.00,"3199.80","1199.80","","0.00","0.00",087
67,"B0000304653725","2025-06-17",8741263,2,38706.37,9398.40,31988.74,0.00,6717.63,0.00000000000,"1112.77",0.00,"9398.40","0.00","","0.00","0.00",087
68,"B0000304653726","2025-06-17",8745102,2,29809.80,7238.20,24636.20,0.00,5173.60,0.00000000000,"857.00",0.00,"7238.20","0.00","","0.00","0.00",087
69,"B0000304653727","2025-06-17",8774773,2,33602.04,8159.00,27770.28,0.00,5831.76,0.00000000000,"966.03",0.00,"8159.00","0.00","","0.00","0.00",087
70,"B0000304653728","2025-06-17",8862400,2,136194.16,49599.30,112557.16,0.00,23637.00,0.00000000000,"3915.45",0.00,"44635.20","4964.10","","0.00","0.00",087
71,"B0000304653729","2025-06-17",8953066,2,59219.77,20472.75,48941.96,0.00,10277.81,0.00000000000,"1702.51",0.00,"17548.50","2924.25","","0.00","0.00",087
72,"B0000304653730","2025-06-17",8956359,2,58947.70,24537.00,48717.11,0.00,10230.59,0.00000000000,"1694.69",0.00,"24537.00","0.00","","0.00","0.00",087
73,"B0000304653731","2025-06-17",9076123,2,40976.44,8787.60,33864.83,0.00,7111.61,0.00000000000,"1178.03",0.00,"2999.40","5788.20","","0.00","0.00",087
74,"B0000304653732","2025-06-17",9190333,2,40719.65,12237.00,33652.60,0.00,7067.05,0.00000000000,"1170.65",0.00,"8938.20","3298.80","","0.00","0.00",087
75,"B0000304653733","2025-06-17",9316736,2,28164.91,6838.80,23276.79,0.00,4888.13,0.00000000000,"809.71",0.00,"6838.80","0.00","","0.00","0.00",087
76,"B0000304653734","2025-06-17",9353593,2,46868.16,18866.25,38734.02,0.00,8134.14,0.00000000000,"1347.41",0.00,"18416.40","449.85","","0.00","0.00",087
77,"B0000304653735","2025-06-17",9384332,2,54849.67,13318.20,45330.31,0.00,9519.37,0.00000000000,"1576.87",0.00,"13318.20","0.00","","0.00","0.00",087
78,"B0000304653736","2025-06-17",9389679,2,44979.42,17651.70,37173.08,0.00,7806.35,0.00000000000,"1293.11",0.00,"16902.00","749.70","","0.00","0.00",087
79,"B0000304653737","2025-06-17",9420916,2,77468.04,32246.10,64023.17,0.00,13444.87,0.00000000000,"2227.13",0.00,"32246.10","0.00","","0.00","0.00",087
80,"B0000304653738","2025-06-17",9475818,2,45325.36,18866.70,37458.98,0.00,7866.38,0.00000000000,"1303.06",0.00,"18866.70","0.00","","0.00","0.00",087
81,"B0000304653739","2025-06-17",9538682,2,10747.18,1159.80,8881.97,0.00,1865.21,0.00000000000,"308.97",0.00,"0.00","1159.80","","0.00","0.00",087
82,"B0000304653740","2025-06-17",9547932,2,42628.95,15687.60,35230.54,0.00,7398.41,0.00000000000,"1225.54",0.00,"14247.90","1439.70","","0.00","0.00",087
83,"B0000304653741","2025-06-17",9610324,2,20340.78,4939.00,16810.56,0.00,3530.22,0.00000000000,"584.78",0.00,"4939.00","0.00","","0.00","0.00",087
84,"B0000304653742","2025-06-17",9645217,2,41516.06,8768.50,34310.79,0.00,7205.27,0.00000000000,"1193.55",0.00,"7718.80","1049.70","","0.00","0.00",087
85,"B0000304653743","2025-06-17",9721487,2,82800.96,29260.50,68430.54,0.00,14370.41,0.00000000000,"2380.45",0.00,"25616.70","3643.80","","0.00","0.00",087
86,"B0000304653744","2025-06-17",9919112,2,59484.28,23153.85,49160.56,0.00,10323.72,0.00000000000,"1710.12",0.00,"22029.30","1124.55","","0.00","0.00",087
87,"B0000304653745","2025-06-17",9919198,2,37058.50,6998.90,30626.86,0.00,6431.64,0.00000000000,"1065.40",0.00,"5399.40","1599.50","","0.00","0.00",087
88,"B0000304653746","2025-06-17",9949011,2,23961.38,3818.50,19802.79,0.00,4158.59,0.00000000000,"688.87",0.00,"2218.80","1599.70","","0.00","0.00",087
89,"B0000304653747","2025-06-17",10087508,2,32776.71,7958.60,27088.19,0.00,5688.52,0.00000000000,"942.30",0.00,"7958.60","0.00","","0.00","0.00",087
90,"B0000304653748","2025-06-17",10191054,2,18476.07,3549.10,15269.48,0.00,3206.59,0.00000000000,"531.17",0.00,"2799.40","749.70","","0.00","0.00",087
91,"B0000304653749","2025-06-17",10209379,2,68972.66,25496.25,57002.20,0.00,11970.46,0.00000000000,"1982.90",0.00,"23246.70","2249.55","","0.00","0.00",087
92,"B0000304653750","2025-06-17",10303014,2,20340.78,4939.00,16810.56,0.00,3530.22,0.00000000000,"584.78",0.00,"4939.00","0.00","","0.00","0.00",087
93,"B0000304653751","2025-06-17",10369520,2,60857.61,25332.00,50295.54,0.00,10562.06,0.00000000000,"1749.60",0.00,"25332.00","0.00","","0.00","0.00",087
94,"B0000304653752","2025-06-17",10401199,2,32169.91,6748.95,26586.71,0.00,5583.21,0.00000000000,"924.85",0.00,"2099.70","4649.25","","0.00","0.00",087
95,"B0000304653753","2025-06-17",10430717,2,43561.77,18132.60,36001.46,0.00,7560.31,0.00000000000,"1252.36",0.00,"18132.60","0.00","","0.00","0.00",087
96,"B0000304653754","2025-06-17",10643494,2,39201.40,9518.60,32397.85,0.00,6803.55,0.00000000000,"1127.00",0.00,"9518.60","0.00","","0.00","0.00",087
97,"B0000304653755","2025-06-17",10747877,2,40416.86,6939.10,33402.36,0.00,7014.50,0.00000000000,"1161.95",0.00,"6639.20","299.90","","0.00","0.00",087
98,"B0000304653756","2025-06-17",10748113,2,67036.30,22975.95,55401.90,0.00,11634.40,0.00000000000,"1927.23",0.00,"22526.10","449.85","","0.00","0.00",087
99,"B0000304653757","2025-06-17",10870261,2,29585.25,4859.30,24450.62,0.00,5134.63,0.00000000000,"850.55",0.00,"2999.80","1859.50","","0.00","0.00",087
100,"B0000304653758","2025-06-17",10902333,2,44577.66,11592.90,36841.05,0.00,7736.62,0.00000000000,"1281.56",0.00,"6719.10","4873.80","","0.00","0.00",087
101,"B0000304653759","2025-06-17",10905219,2,32753.64,3979.00,27069.12,0.00,5684.52,0.00000000000,"941.64",0.00,"1719.60","2259.40","","0.00","0.00",087
102,"B0000304653760","2025-06-17",11104716,2,107496.53,40674.90,88840.11,0.00,18656.42,0.00000000000,"3090.42",0.00,"37825.50","2849.40","","0.00","0.00",087
103,"B0000304653761","2025-06-17",11137363,2,56714.19,23607.30,46871.23,0.00,9842.96,0.00000000000,"1630.48",0.00,"23607.30","0.00","","0.00","0.00",087
104,"B0000304653762","2025-06-17",11215313,2,70526.33,19286.25,58286.23,0.00,12240.11,0.00000000000,"2027.56",0.00,"18236.40","1049.85","","0.00","0.00",087
105,"B0000304653763","2025-06-17",11261765,2,51475.78,9999.10,42541.97,0.00,8933.81,0.00000000000,"1479.88",0.00,"7999.20","1999.90","","0.00","0.00",087
106,"B0000304653764","2025-06-17",11263709,2,41277.95,12897.75,34114.01,0.00,7163.94,0.00000000000,"1186.70",0.00,"9898.80","2998.95","","0.00","0.00",087
107,"B0000304653765","2025-06-17",11289554,2,45336.39,6559.00,37468.09,0.00,7868.30,0.00000000000,"1303.38",0.00,"4999.40","1559.60","","0.00","0.00",087
108,"B0000304653766","2025-06-17",11385758,2,25427.53,3299.50,21014.48,0.00,4413.04,0.00000000000,"731.02",0.00,"999.80","2299.70","","0.00","0.00",087
109,"B0000304653767","2025-06-17",11385804,2,53327.51,22197.60,44072.33,0.00,9255.19,0.00000000000,"1533.11",0.00,"22197.60","0.00","","0.00","0.00",087
110,"B0000304653768","2025-06-17",11456680,2,25712.10,3719.10,21249.67,0.00,4462.43,0.00000000000,"739.20",0.00,"1699.80","2019.30","","0.00","0.00",087
111,"B0000304653769","2025-06-17",11459123,2,29390.66,5949.30,24289.80,0.00,5100.86,0.00000000000,"844.95",0.00,"4999.60","949.70","","0.00","0.00",087
112,"B0000304653770","2025-06-17",11491078,2,79772.90,24850.50,65928.02,0.00,13844.88,0.00000000000,"2293.39",0.00,"19002.00","5848.50","","0.00","0.00",087
113,"B0000304653771","2025-06-17",11555033,2,30065.15,6388.20,24847.23,0.00,5217.92,0.00000000000,"864.34",0.00,"2099.70","4288.50","","0.00","0.00",087
114,"B0000304653772","2025-06-17",11593989,2,70457.56,26650.05,58229.39,0.00,12228.17,0.00000000000,"2025.59",0.00,"24775.50","1874.55","","0.00","0.00",087
115,"B0000304653773","2025-06-17",11594365,2,55806.12,16781.25,46120.76,0.00,9685.36,0.00000000000,"1604.37",0.00,"12267.60","4513.65","","0.00","0.00",087
116,"B0000304653774","2025-06-17",11637340,2,17125.95,4158.40,14153.68,0.00,2972.27,0.00000000000,"492.35",0.00,"4158.40","0.00","","0.00","0.00",087
117,"B0000304653775","2025-06-17",11637455,2,26730.07,11126.40,22090.97,0.00,4639.10,0.00000000000,"768.46",0.00,"11126.40","0.00","","0.00","0.00",087
118,"B0000304653776","2025-06-17",11738324,2,76100.11,31676.70,62892.66,0.00,13207.46,0.00000000000,"2187.80",0.00,"31676.70","0.00","","0.00","0.00",087
119,"B0000304653777","2025-06-17",11777753,2,23367.70,5299.10,19312.15,0.00,4055.55,0.00000000000,"671.80",0.00,"4999.20","299.90","","0.00","0.00",087
120,"B0000304653778","2025-06-17",11779250,2,15986.29,3569.30,13211.81,0.00,2774.48,0.00000000000,"459.59",0.00,"3319.40","249.90","","0.00","0.00",087
121,"B0000304653779","2025-06-17",11903392,2,41180.51,7999.40,34033.48,0.00,7147.03,0.00000000000,"1183.90",0.00,"6399.60","1599.80","","0.00","0.00",087
122,"B0000304653780","2025-06-17",11963646,2,22563.89,5478.80,18647.84,0.00,3916.05,0.00000000000,"648.69",0.00,"5478.80","0.00","","0.00","0.00",087
123,"B0000304653781","2025-06-17",11974664,2,29357.60,7128.40,24262.48,0.00,5095.12,0.00000000000,"844.00",0.00,"7128.40","0.00","","0.00","0.00",087
124,"B0000304653782","2025-06-17",11984759,2,63776.52,26547.00,52707.87,0.00,11068.65,0.00000000000,"1833.51",0.00,"26547.00","0.00","","0.00","0.00",087
125,"B0000304653783","2025-06-17",12007420,2,24190.26,3499.20,19991.95,0.00,4198.31,0.00000000000,"695.45",0.00,"1599.60","1899.60","","0.00","0.00",087
126,"B0000304653784","2025-06-17",12137707,2,45377.98,8518.60,37502.47,0.00,7875.52,0.00000000000,"1304.57",0.00,"8518.60","0.00","","0.00","0.00",087
127,"B0000304653785","2025-06-17",12139513,2,51840.94,16137.45,42843.75,0.00,8997.19,0.00000000000,"1490.38",0.00,"12328.50","3808.95","","0.00","0.00",087
128,"B0000304653786","2025-06-17",12186007,2,79570.37,28300.20,65760.64,0.00,13809.73,0.00000000000,"2287.57",0.00,"24925.50","3374.70","","0.00","0.00",087
129,"B0000304653787","2025-06-17",12186066,2,30734.85,8937.75,25400.70,0.00,5334.15,0.00000000000,"883.60",0.00,"6238.80","2698.95","","0.00","0.00",087
130,"B0000304653788","2025-06-17",12188310,2,49576.18,20636.10,40972.05,0.00,8604.13,0.00000000000,"1425.27",0.00,"20636.10","0.00","","0.00","0.00",087
131,"B0000304653789","2025-06-17",12217557,2,18531.87,1999.90,15315.60,0.00,3216.28,0.00000000000,"532.77",0.00,"0.00","1999.90","","0.00","0.00",087
132,"B0000304653790","2025-06-17",12250740,2,62405.71,25976.40,51574.97,0.00,10830.74,0.00000000000,"1794.10",0.00,"25976.40","0.00","","0.00","0.00",087
133,"B0000304653791","2025-06-17",12250767,2,43236.62,10498.40,35732.74,0.00,7503.88,0.00000000000,"1243.01",0.00,"10498.40","0.00","","0.00","0.00",087
134,"B0000304653792","2025-06-17",12250872,2,69227.34,26244.90,57212.68,0.00,12014.66,0.00000000000,"1990.22",0.00,"24445.20","1799.70","","0.00","0.00",087
135,"B0000304653793","2025-06-17",12283819,2,31538.09,4658.60,26064.54,0.00,5473.55,0.00000000000,"906.69",0.00,"2259.20","2399.40","","0.00","0.00",087
136,"B0000304653794","2025-06-17",12285137,2,42614.38,15702.75,35218.50,0.00,7395.88,0.00000000000,"1225.12",0.00,"14277.90","1424.85","","0.00","0.00",087
137,"B0000304653795","2025-06-17",12285307,2,24707.93,5999.40,20419.78,0.00,4288.15,0.00000000000,"710.33",0.00,"5999.40","0.00","","0.00","0.00",087
138,"B0000304653796","2025-06-17",12351466,2,31705.09,7698.40,26202.55,0.00,5502.54,0.00000000000,"911.49",0.00,"7698.40","0.00","","0.00","0.00",087
139,"B0000304653797","2025-06-17",12351660,2,51678.00,14291.70,42709.09,0.00,8968.91,0.00000000000,"1485.69",0.00,"9238.20","5053.50","","0.00","0.00",087
140,"B0000304653798","2025-06-17",12386642,2,22070.09,3159.40,18239.75,0.00,3830.35,0.00000000000,"634.49",0.00,"1399.80","1759.60","","0.00","0.00",087
141,"B0000304653799","2025-06-17",12387894,2,25365.23,6159.00,20963.00,0.00,4402.23,0.00000000000,"729.23",0.00,"6159.00","0.00","","0.00","0.00",087
142,"B0000304653800","2025-06-17",12502308,2,23325.49,4139.10,19277.26,0.00,4048.22,0.00000000000,"670.59",0.00,"2919.40","1219.70","","0.00","0.00",087
143,"B0000304653801","2025-06-17",12504130,2,36326.98,6808.90,30022.29,0.00,6304.68,0.00000000000,"1044.37",0.00,"5199.50","1609.40","","0.00","0.00",087
144,"B0000304653802","2025-06-17",12656267,2,31823.71,10783.20,26300.59,0.00,5523.12,0.00000000000,"914.90",0.00,"9058.80","1724.40","","0.00","0.00",087
145,"B0000304653803","2025-06-17",12693529,2,43958.89,18297.90,36329.66,0.00,7629.23,0.00000000000,"1263.78",0.00,"18297.90","0.00","","0.00","0.00",087
146,"B0000304653804","2025-06-17",12695297,2,35331.35,12971.40,29199.46,0.00,6131.89,0.00000000000,"1015.74",0.00,"11756.70","1214.70","","0.00","0.00",087
147,"B0000304653805","2025-06-17",12799955,2,53366.12,5759.10,44104.23,0.00,9261.89,0.00000000000,"1534.22",0.00,"0.00","5759.10","","0.00","0.00",087
148,"B0000304653806","2025-06-17",12814571,2,90285.24,34796.40,74615.90,0.00,15669.34,0.00000000000,"2595.61",0.00,"32847.00","1949.40","","0.00","0.00",087
149,"B0000304653807","2025-06-17",12895792,2,25712.21,4219.00,21249.76,0.00,4462.45,0.00000000000,"739.20",0.00,"2599.60","1619.40","","0.00","0.00",087
150,"B0000304653808","2025-06-17",12933767,2,38332.93,15956.10,31680.11,0.00,6652.82,0.00000000000,"1102.03",0.00,"15956.10","0.00","","0.00","0.00",087
151,"B0000304653809","2025-06-17",13069802,2,114549.75,29514.45,94669.22,0.00,19880.54,0.00000000000,"3293.19",0.00,"16797.60","12716.85","","0.00","0.00",087
152,"B0000304653810","2025-06-17",13099531,2,27178.15,6599.20,22461.28,0.00,4716.87,0.00000000000,"781.35",0.00,"6599.20","0.00","","0.00","0.00",087
153,"B0000304653811","2025-06-17",13185780,2,53205.61,12919.00,43971.58,0.00,9234.03,0.00000000000,"1529.61",0.00,"12919.00","0.00","","0.00","0.00",087
154,"B0000304653812","2025-06-17",13212877,2,44102.30,10708.60,36448.18,0.00,7654.12,0.00000000000,"1267.90",0.00,"10708.60","0.00","","0.00","0.00",087
155,"B0000304653813","2025-06-17",13300270,2,32982.53,7258.70,27258.29,0.00,5724.24,0.00000000000,"948.22",0.00,"6658.80","599.90","","0.00","0.00",087
156,"B0000304653814","2025-06-17",13300342,2,29595.66,5749.20,24459.22,0.00,5136.44,0.00000000000,"850.85",0.00,"4599.60","1149.60","","0.00","0.00",087
157,"B0000304653815","2025-06-17",13410750,2,68095.55,27552.15,56277.31,0.00,11818.24,0.00000000000,"1957.68",0.00,"26997.30","554.85","","0.00","0.00",087
158,"B0000304653816","2025-06-17",13445812,2,17786.14,2919.20,14699.29,0.00,3086.85,0.00000000000,"511.33",0.00,"1799.60","1119.60","","0.00","0.00",087
159,"B0000304653817","2025-06-17",13477170,2,53863.11,20171.40,44514.97,0.00,9348.14,0.00000000000,"1548.51",0.00,"18597.00","1574.40","","0.00","0.00",087
160,"B0000304653818","2025-06-17",13545000,2,71394.01,22540.50,59003.31,0.00,12390.70,0.00000000000,"2052.51",0.00,"17516.40","5024.10","","0.00","0.00",087
161,"B0000304653819","2025-06-17",13633244,2,79232.35,32980.50,65481.28,0.00,13751.07,0.00000000000,"2277.85",0.00,"32980.50","0.00","","0.00","0.00",087
