orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
12,"E0001104654250","2025-06-17",24143693,5,81665.12,39357.70,61078.59,0.00,12826.50,0.00000000000,"3014.06",0.00,"25837.20","13520.50","","0.00","0.00",123
13,"E0001104654251","2025-06-17",24145289,5,81902.34,51132.30,61256.01,0.00,12863.76,0.00000000000,"3022.81",0.00,"49232.80","1899.50","","0.00","0.00",123
14,"E0001104654252","2025-06-17",24146382,5,55408.32,26254.65,41440.72,0.00,8702.55,0.00000000000,"2044.98",0.00,"16632.40","9622.25","","0.00","0.00",123
15,"E0001104654253","2025-06-17",24146587,5,48768.32,10122.75,36474.57,0.00,7659.66,0.00000000000,"1799.92",0.00,"2998.80","7123.95","","0.00","0.00",123
16,"E0001104654254","2025-06-17",24146706,5,138396.06,36072.75,103508.52,0.00,21736.79,0.00000000000,"5107.86",0.00,"20998.50","15074.25","","0.00","0.00",123
17,"E0001104654255","2025-06-17",24147060,5,426276.71,176181.55,318818.83,0.00,107457.89,0.00000000000,"14159.54",0.00,"97049.88","120533.83","","0.00","0.00",123
18,"E0001104654256","2025-06-17",24147591,5,202534.04,75648.65,151478.28,0.00,31810.44,0.00000000000,"7475.03",0.00,"20156.40","55492.25","","0.00","0.00",123
19,"E0001104654257","2025-06-17",24148610,5,46685.65,14441.55,34916.90,0.00,7332.55,0.00000000000,"1723.05",0.00,"10947.60","3493.95","","0.00","0.00",123
20,"E0001104654258","2025-06-17",24148687,5,108031.89,42453.95,80798.69,0.00,16967.73,0.00000000000,"3987.19",0.00,"14957.20","27496.75","","0.00","0.00",123
21,"E0001104654259","2025-06-17",24149225,5,142185.68,64069.05,106342.83,0.00,22331.99,0.00000000000,"5247.72",0.00,"36072.80","27996.25","","0.00","0.00",123
22,"E0001104654260","2025-06-17",24150894,5,37314.19,10047.60,27907.85,0.00,5860.65,0.00000000000,"1377.17",0.00,"6208.50","3839.10","","0.00","0.00",123
23,"E0001104654261","2025-06-17",24150940,5,538287.03,262416.35,402593.04,0.00,135693.99,0.00000000000,"19866.85",0.00,"196289.60","66126.75","","0.00","0.00",123
24,"E0001104654262","2025-06-17",24150983,5,56806.36,20110.80,42486.34,0.00,8922.13,0.00000000000,"2096.58",0.00,"17636.40","2474.40","","0.00","0.00",123
25,"E0001104654263","2025-06-17",24151025,5,188870.29,89422.60,141258.96,0.00,29664.38,0.00000000000,"6970.74",0.00,"56551.60","32871.00","","0.00","0.00",123
26,"E0001104654264","2025-06-17",24151092,5,101761.19,57442.40,76108.74,0.00,15982.83,0.00000000000,"3755.75",0.00,"48994.40","8448.00","","0.00","0.00",123
27,"E0001104654265","2025-06-17",24151882,5,132692.47,65589.35,99242.71,0.00,20840.97,0.00000000000,"4897.35",0.00,"46393.60","19195.75","","0.00","0.00",123
28,"E0001104654266","2025-06-17",24157112,5,249785.44,91946.70,186818.32,0.00,39231.85,0.00000000000,"9218.97",0.00,"26157.20","65789.50","","0.00","0.00",123
29,"E0001104654267","2025-06-17",24157325,5,26967.26,5998.05,20169.23,0.00,4235.54,0.00000000000,"995.30",0.00,"2339.10","3658.95","","0.00","0.00",123
30,"E0001104654268","2025-06-17",24158003,5,194113.20,91041.40,145180.21,0.00,30487.84,0.00000000000,"7164.24",0.00,"56394.40","34647.00","","0.00","0.00",123
31,"E0001104654269","2025-06-17",24158674,5,130638.82,72690.95,97706.76,0.00,20518.42,0.00000000000,"4821.56",0.00,"60793.20","11897.75","","0.00","0.00",123
32,"E0001104654270","2025-06-17",24160105,5,280087.04,107996.25,209481.35,0.00,70605.69,0.00000000000,"10337.32",0.00,"36636.00","71360.25","","0.00","0.00",123
33,"E0001104654271","2025-06-17",24160822,5,536208.02,208293.50,401038.12,0.00,135169.90,0.00000000000,"19790.12",0.00,"71392.00","136901.50","","0.00","0.00",123
34,"E0001104654272","2025-06-17",24163155,5,50235.56,19496.70,37571.94,0.00,7890.11,0.00000000000,"1854.07",0.00,"18507.00","989.70","","0.00","0.00",123
35,"E0001104654273","2025-06-17",24164380,5,126677.60,80724.30,94744.10,0.00,19896.26,0.00000000000,"4675.36",0.00,"79424.80","1299.50","","0.00","0.00",123
36,"E0001104654274","2025-06-17",24164399,5,171139.66,66444.50,127997.95,0.00,26879.57,0.00000000000,"6316.34",0.00,"22076.00","44368.50","","0.00","0.00",123
37,"E0001104654275","2025-06-17",24166596,5,108245.17,41143.80,80958.21,0.00,17001.22,0.00000000000,"3995.06",0.00,"12198.80","28945.00","","0.00","0.00",123
38,"E0001104654276","2025-06-17",24167860,5,136355.73,70242.40,101982.52,0.00,21416.33,0.00000000000,"5032.55",0.00,"52194.40","18048.00","","0.00","0.00",123
39,"E0001104654277","2025-06-17",24168106,5,40090.13,14052.45,29984.02,0.00,6296.64,0.00000000000,"1479.63",0.00,"12207.90","1844.55","","0.00","0.00",123
40,"E0001104654278","2025-06-17",24168114,5,45731.72,9373.05,34203.45,0.00,7182.72,0.00000000000,"1687.85",0.00,"2609.10","6763.95","","0.00","0.00",123
41,"E0001104654279","2025-06-17",24168220,5,101528.43,35069.45,75934.66,0.00,15946.28,0.00000000000,"3747.16",0.00,"6399.20","28670.25","","0.00","0.00",123
42,"E0001104654280","2025-06-17",24168360,5,70373.19,22737.00,52633.18,0.00,11052.97,0.00000000000,"2597.30",0.00,"18147.90","4589.10","","0.00","0.00",123
43,"E0001104654281","2025-06-17",24168408,5,108476.37,35119.25,81131.12,0.00,17037.54,0.00000000000,"4003.60",0.00,"0.00","35119.25","","0.00","0.00",123
44,"E0001104654282","2025-06-17",24168475,5,151359.42,69959.05,113204.01,0.00,23772.84,0.00000000000,"5586.30",0.00,"41912.80","28046.25","","0.00","0.00",123
45,"E0001104654283","2025-06-17",24168823,5,63888.72,21538.05,47783.34,0.00,10034.50,0.00000000000,"2357.98",0.00,"17999.10","3538.95","","0.00","0.00",123
46,"E0001104654284","2025-06-17",24168939,5,33188.88,4359.30,24822.47,0.00,5212.72,0.00000000000,"1224.92",0.00,"1399.80","2959.50","","0.00","0.00",123
47,"E0001104654285","2025-06-17",24168947,5,161434.49,74569.65,120739.31,0.00,25355.26,0.00000000000,"5958.15",0.00,"47674.40","26895.25","","0.00","0.00",123
48,"E0001104654286","2025-06-17",24169013,5,122840.37,43769.20,91874.18,0.00,19293.58,0.00000000000,"4533.74",0.00,"7999.20","35770.00","","0.00","0.00",123
49,"E0001104654287","2025-06-17",24169242,5,164377.16,83413.55,122940.18,0.00,25817.44,0.00000000000,"6066.76",0.00,"60392.80","23020.75","","0.00","0.00",123
50,"E0001104654288","2025-06-17",24170178,5,202628.88,104055.55,151549.22,0.00,31825.34,0.00000000000,"7478.53",0.00,"91907.30","12148.25","","0.00","0.00",123
51,"E0001104654289","2025-06-17",24171565,5,308319.41,155069.50,230596.77,0.00,77722.64,0.00000000000,"11379.31",0.00,"114502.00","40567.50","","0.00","0.00",123
52,"E0001104654290","2025-06-17",24171743,5,89814.51,15852.60,67173.64,0.00,14106.46,0.00000000000,"3314.83",0.00,"779.70","15072.90","","0.00","0.00",123
53,"E0001104654291","2025-06-17",24171956,5,89236.54,43507.95,66741.37,0.00,14015.69,0.00000000000,"3293.50",0.00,"29235.20","14272.75","","0.00","0.00",123
54,"E0001104654292","2025-06-17",24171972,5,288182.91,118835.10,215536.37,0.00,72646.53,0.00000000000,"10636.12",0.00,"51071.60","67763.50","","0.00","0.00",123
55,"E0001104654293","2025-06-17",24172090,5,908886.68,352790.10,679770.15,0.00,229116.53,0.00000000000,"33544.77",0.00,"140139.60","212650.50","","0.00","0.00",123
56,"E0001104654294","2025-06-17",24172278,5,54046.36,16797.45,40422.09,0.00,8488.64,0.00000000000,"1994.72",0.00,"14217.90","2579.55","","0.00","0.00",123
57,"E0001104654295","2025-06-17",24172286,5,36677.47,15267.00,27431.64,0.00,5760.64,0.00000000000,"1353.68",0.00,"15267.00","0.00","","0.00","0.00",123
58,"E0001104654296","2025-06-17",24172308,5,161148.14,79847.75,120525.14,0.00,25310.28,0.00000000000,"5947.58",0.00,"59352.00","20495.75","","0.00","0.00",123
59,"E0001104654297","2025-06-17",24172340,5,116707.11,55421.15,87287.02,0.00,18330.27,0.00000000000,"4307.37",0.00,"35274.40","20146.75","","0.00","0.00",123
60,"E0001104654298","2025-06-17",24172928,5,95454.76,44960.50,71392.07,0.00,14992.33,0.00000000000,"3523.00",0.00,"28114.00","16846.50","","0.00","0.00",123
61,"E0001104654299","2025-06-17",24173142,5,94008.79,45265.90,70310.60,0.00,14765.23,0.00000000000,"3469.63",0.00,"30794.40","14471.50","","0.00","0.00",123
62,"E0001104654300","2025-06-17",24179698,5,111083.17,46681.40,83080.79,0.00,17446.97,0.00000000000,"4099.81",0.00,"21436.40","25245.00","","0.00","0.00",123
63,"E0001104654301","2025-06-17",24187348,5,98245.22,48443.30,73479.10,0.00,15430.61,0.00000000000,"3625.99",0.00,"33272.80","15170.50","","0.00","0.00",123
64,"E0001104654302","2025-06-17",24189871,5,71896.02,26155.95,53772.13,0.00,11292.15,0.00000000000,"2653.51",0.00,"23516.40","2639.55","","0.00","0.00",123
65,"E0001104654303","2025-06-17",24191280,5,99135.68,39094.40,74145.08,0.00,15570.47,0.00000000000,"3658.85",0.00,"13998.40","25096.00","","0.00","0.00",123
66,"E0001104654304","2025-06-17",24191663,5,166121.25,104814.60,124244.61,0.00,26091.37,0.00000000000,"6131.13",0.00,"102065.60","2749.00","","0.00","0.00",123
67,"E0001104654305","2025-06-17",24191728,5,126003.47,51792.05,94239.91,0.00,19790.38,0.00000000000,"4650.48",0.00,"21996.80","29795.25","","0.00","0.00",123
68,"E0001104654306","2025-06-17",24193097,5,184805.56,74068.45,138218.89,0.00,29025.97,0.00000000000,"6820.72",0.00,"28475.20","45593.25","","0.00","0.00",123
69,"E0001104654307","2025-06-17",24193330,5,93132.76,47822.75,69655.40,0.00,14627.63,0.00000000000,"3437.30",0.00,"36874.00","10948.75","","0.00","0.00",123
70,"E0001104654308","2025-06-17",24193518,5,158955.25,23097.60,118885.04,0.00,24965.86,0.00000000000,"5866.65",0.00,"10948.50","12149.10","","0.00","0.00",123
71,"E0001104654309","2025-06-17",24193674,5,99242.56,44187.60,74225.02,0.00,15587.25,0.00000000000,"3662.80",0.00,"24115.60","20072.00","","0.00","0.00",123
72,"E0001104654310","2025-06-17",24201561,5,57907.38,21747.45,43309.81,0.00,9095.06,0.00000000000,"2137.22",0.00,"20097.90","1649.55","","0.00","0.00",123
73,"E0001104654311","2025-06-17",24201731,5,48995.71,14502.90,36644.63,0.00,7695.37,0.00000000000,"1808.31",0.00,"10378.80","4124.10","","0.00","0.00",123
74,"E0001104654312","2025-06-17",24205249,5,55774.49,12912.00,41714.59,0.00,8760.06,0.00000000000,"2058.50",0.00,"5699.10","7212.90","","0.00","0.00",123
75,"E0001104654313","2025-06-17",24232424,5,168117.40,92982.85,125737.56,0.00,26404.89,0.00000000000,"6204.80",0.00,"77109.60","15873.25","","0.00","0.00",123
76,"E0001104654314","2025-06-17",24236535,5,55213.62,13962.75,41295.10,0.00,8671.97,0.00000000000,"2037.80",0.00,"7648.80","6313.95","","0.00","0.00",123
77,"E0001104654315","2025-06-17",24236730,5,38060.74,6523.50,28466.20,0.00,5977.90,0.00000000000,"1404.73",0.00,"0.00","6523.50","","0.00","0.00",123
78,"E0001104654316","2025-06-17",24261009,5,52739.08,15867.15,39444.36,0.00,8283.31,0.00000000000,"1946.47",0.00,"12117.30","3749.85","","0.00","0.00",123
79,"E0001104654317","2025-06-17",24268879,5,276653.06,117342.50,206913.02,0.00,69740.03,0.00000000000,"10210.58",0.00,"55552.00","61790.50","","0.00","0.00",123
80,"E0001104654318","2025-06-17",24290963,5,138748.48,46719.45,103772.10,0.00,21792.14,0.00000000000,"5120.86",0.00,"17998.20","28721.25","","0.00","0.00",123
81,"E0001104654319","2025-06-17",24290998,5,113513.22,53715.20,84898.26,0.00,17828.64,0.00000000000,"4189.49",0.00,"36795.20","16920.00","","0.00","0.00",123
82,"E0001104654320","2025-06-17",24319902,5,86966.28,36713.95,65043.40,0.00,13659.11,0.00000000000,"3209.71",0.00,"17117.20","19596.75","","0.00","0.00",123
83,"E0001104654321","2025-06-17",24335509,5,186470.42,63169.45,139464.06,0.00,29287.45,0.00000000000,"6882.16",0.00,"5599.20","57570.25","","0.00","0.00",123
84,"E0001104654322","2025-06-17",24345580,5,98409.66,33799.55,73602.08,0.00,15456.44,0.00000000000,"3632.06",0.00,"3878.80","29920.75","","0.00","0.00",123
85,"E0001104654323","2025-06-17",24351970,5,103521.01,48132.15,77424.93,0.00,16259.24,0.00000000000,"3820.71",0.00,"29234.40","18897.75","","0.00","0.00",123
86,"E0001104654324","2025-06-17",24351989,5,78130.76,42491.45,58435.18,0.00,12271.39,0.00000000000,"2883.61",0.00,"34393.20","8098.25","","0.00","0.00",123
87,"E0001104654325","2025-06-17",24381500,5,336726.36,120076.25,251842.76,0.00,84883.60,0.00000000000,"12427.74",0.00,"44112.00","75964.25","","0.00","0.00",123
88,"E0001104654326","2025-06-17",24384119,5,95241.48,44371.65,71232.55,0.00,14958.84,0.00000000000,"3515.13",0.00,"27074.40","17297.25","","0.00","0.00",123
89,"E0001104654327","2025-06-17",24390810,5,111376.60,54795.40,83300.25,0.00,17493.05,0.00000000000,"4110.64",0.00,"37474.40","17321.00","","0.00","0.00",123
90,"E0001104654328","2025-06-17",24419869,5,327870.29,186299.70,245219.17,0.00,82651.12,0.00000000000,"12100.88",0.00,"160303.20","25996.50","","0.00","0.00",123
91,"E0001104654329","2025-06-17",24474614,5,122867.40,39136.95,91894.39,0.00,19297.82,0.00000000000,"4534.73",0.00,"33313.20","5823.75","","0.00","0.00",123
92,"E0001104654330","2025-06-17",24476560,5,121990.51,53692.65,91238.55,0.00,19160.10,0.00000000000,"4502.37",0.00,"28396.40","25296.25","","0.00","0.00",123
93,"E0001104654331","2025-06-17",24476676,5,151695.48,86625.65,113455.35,0.00,23825.62,0.00000000000,"5598.71",0.00,"79627.40","6998.25","","0.00","0.00",123
94,"E0001104654332","2025-06-17",24481866,5,84185.34,25015.95,62963.49,0.00,13222.33,0.00000000000,"3107.07",0.00,"19197.00","5818.95","","0.00","0.00",123
95,"E0001104654333","2025-06-17",24500046,5,53783.86,14846.40,40225.77,0.00,8447.41,0.00000000000,"1985.03",0.00,"9567.60","5278.80","","0.00","0.00",123
96,"E0001104654334","2025-06-17",24504378,5,75742.09,32412.45,56648.66,0.00,11896.22,0.00000000000,"2795.45",0.00,"16915.20","15497.25","","0.00","0.00",123
97,"E0001104654335","2025-06-17",24507164,5,28433.98,4873.50,21266.20,0.00,4465.90,0.00000000000,"1049.43",0.00,"0.00","4873.50","","0.00","0.00",123
98,"E0001104654336","2025-06-17",24513695,5,131943.38,49513.90,98682.46,0.00,20723.32,0.00000000000,"4869.71",0.00,"33592.40","15921.50","","0.00","0.00",123
99,"E0001104654337","2025-06-17",24518263,5,75461.44,41188.05,56438.76,0.00,11852.14,0.00000000000,"2785.10",0.00,"33514.80","7673.25","","0.00","0.00",123
100,"E0001104654338","2025-06-17",24529699,5,54159.15,9942.90,40506.45,0.00,8506.36,0.00000000000,"1998.88",0.00,"2399.70","7543.20","","0.00","0.00",123
101,"E0001104654339","2025-06-17",24546330,5,58275.13,21686.25,43584.86,0.00,9152.82,0.00000000000,"2150.79",0.00,"19886.70","1799.55","","0.00","0.00",123
102,"E0001104654340","2025-06-17",24548731,5,79594.70,27368.60,59530.09,0.00,12501.32,0.00000000000,"2937.64",0.00,"3199.60","24169.00","","0.00","0.00",123
103,"E0001104654341","2025-06-17",24566276,5,132761.66,59493.15,99294.46,0.00,20851.84,0.00000000000,"4899.91",0.00,"39395.90","20097.25","","0.00","0.00",123
104,"E0001104654342","2025-06-17",24567876,5,411533.42,152909.85,307792.09,0.00,103741.32,0.00000000000,"15188.68",0.00,"39351.60","113558.25","","0.00","0.00",123
105,"E0001104654343","2025-06-17",24568457,5,29891.48,6957.90,22356.29,0.00,4694.82,0.00000000000,"1103.22",0.00,"3118.80","3839.10","","0.00","0.00",123
106,"E0001104654344","2025-06-17",24568465,5,18731.54,7797.00,14009.61,0.00,2942.02,0.00000000000,"691.34",0.00,"7797.00","0.00","","0.00","0.00",123
107,"E0001104654345","2025-06-17",24568520,5,80386.94,24012.15,60122.61,0.00,12625.75,0.00000000000,"2966.88",0.00,"17397.90","6614.25","","0.00","0.00",123
108,"E0001104654346","2025-06-17",24572110,5,188837.94,70167.00,141234.76,0.00,29659.30,0.00000000000,"6969.54",0.00,"21594.00","48573.00","","0.00","0.00",123
109,"E0001104654347","2025-06-17",24583561,5,80778.38,24025.95,60415.38,0.00,12687.23,0.00000000000,"2981.33",0.00,"17307.30","6718.65","","0.00","0.00",123
110,"E0001104654348","2025-06-17",24593559,5,30970.35,5608.05,23163.19,0.00,4864.27,0.00000000000,"1143.04",0.00,"1109.40","4498.65","","0.00","0.00",123
111,"E0001104654349","2025-06-17",24596523,5,20614.79,5367.90,15418.11,0.00,3237.80,0.00000000000,"760.84",0.00,"3118.80","2249.10","","0.00","0.00",123
112,"E0001104654350","2025-06-17",24598135,5,112101.23,37892.60,83842.21,0.00,17606.86,0.00000000000,"4137.38",0.00,"3199.60","34693.00","","0.00","0.00",123
113,"E0001104654351","2025-06-17",24600121,5,120925.98,47621.55,90442.38,0.00,18992.90,0.00000000000,"4463.08",0.00,"20076.80","27544.75","","0.00","0.00",123
114,"E0001104654352","2025-06-17",24601608,5,368775.47,148744.55,275812.77,0.00,92962.69,0.00000000000,"13610.59",0.00,"58706.80","90037.75","","0.00","0.00",123
115,"E0001104654353","2025-06-17",24601950,5,98351.03,40446.50,73558.23,0.00,15447.23,0.00000000000,"3629.89",0.00,"19876.00","20570.50","","0.00","0.00",123
116,"E0001104654354","2025-06-17",24616206,5,164919.87,57792.45,123346.07,0.00,25902.68,0.00000000000,"6086.79",0.00,"8799.20","48993.25","","0.00","0.00",123
117,"E0001104654355","2025-06-17",24616486,5,84085.25,15717.15,62888.63,0.00,13206.61,0.00000000000,"3103.38",0.00,"2218.80","13498.35","","0.00","0.00",123
118,"E0001104654356","2025-06-17",24617253,5,122534.59,64168.20,91645.48,0.00,19245.55,0.00000000000,"4522.45",0.00,"48995.20","15173.00","","0.00","0.00",123
119,"E0001104654357","2025-06-17",24627950,5,224007.99,88579.05,167538.98,0.00,35183.19,0.00000000000,"8267.58",0.00,"32112.80","56466.25","","0.00","0.00",123
120,"E0001104654358","2025-06-17",24641170,5,86656.31,56110.00,64811.57,0.00,13610.43,0.00000000000,"3198.27",0.00,"56110.00","0.00","","0.00","0.00",123
121,"E0001104654359","2025-06-17",24646962,5,101867.12,40045.50,76187.97,0.00,15999.47,0.00000000000,"3759.66",0.00,"38395.80","1649.70","","0.00","0.00",123
122,"E0001104654360","2025-06-17",24696951,5,95234.84,32486.10,71227.58,0.00,14957.79,0.00000000000,"3514.88",0.00,"27477.30","5008.80","","0.00","0.00",123
123,"E0001104654361","2025-06-17",24696986,5,105958.70,50561.55,79248.12,0.00,16642.11,0.00000000000,"3910.67",0.00,"32514.80","18046.75","","0.00","0.00",123
124,"E0001104654362","2025-06-17",24697400,5,100807.39,20277.75,75395.38,0.00,15833.03,0.00000000000,"3720.55",0.00,"5099.40","15178.35","","0.00","0.00",123
125,"E0001104654363","2025-06-17",24698229,5,20995.12,3598.50,15702.57,0.00,3297.54,0.00000000000,"774.88",0.00,"0.00","3598.50","","0.00","0.00",123
126,"E0001104654364","2025-06-17",24700150,5,161868.59,29967.00,121063.98,0.00,25423.44,0.00000000000,"5974.17",0.00,"3779.40","26187.60","","0.00","0.00",123
127,"E0001104654365","2025-06-17",24700169,5,72610.10,19361.40,54306.20,0.00,11404.30,0.00000000000,"2679.86",0.00,"11757.60","7603.80","","0.00","0.00",123
128,"E0001104654366","2025-06-17",24700185,5,49904.74,17517.00,37324.52,0.00,7838.15,0.00000000000,"1841.86",0.00,"15237.90","2279.10","","0.00","0.00",123
129,"E0001104654367","2025-06-17",24700932,5,19286.29,3958.20,14424.51,0.00,3029.15,0.00000000000,"711.81",0.00,"1109.40","2848.80","","0.00","0.00",123
130,"E0001104654368","2025-06-17",24701734,5,21994.76,5727.60,16450.21,0.00,3454.54,0.00000000000,"811.77",0.00,"3328.20","2399.40","","0.00","0.00",123
131,"E0001104654369","2025-06-17",24701858,5,47364.67,15388.05,35424.75,0.00,7439.20,0.00000000000,"1748.11",0.00,"12358.80","3029.25","","0.00","0.00",123
132,"E0001104654370","2025-06-17",24706370,5,85427.90,23411.10,63892.82,0.00,13417.49,0.00000000000,"3152.93",0.00,"14907.30","8503.80","","0.00","0.00",123
133,"E0001104654371","2025-06-17",24706930,5,33826.82,10631.70,25299.59,0.00,5312.91,0.00000000000,"1248.46",0.00,"8217.60","2414.10","","0.00","0.00",123
134,"E0001104654372","2025-06-17",24707317,5,21181.99,8817.00,15842.33,0.00,3326.89,0.00000000000,"781.78",0.00,"8817.00","0.00","","0.00","0.00",123
135,"E0001104654373","2025-06-17",24707732,5,208320.75,81721.30,155806.25,0.00,32719.31,0.00000000000,"7688.61",0.00,"28554.80","53166.50","","0.00","0.00",123
136,"E0001104654374","2025-06-17",24711187,5,61959.20,20006.10,46340.22,0.00,9731.45,0.00000000000,"2286.76",0.00,"15957.00","4049.10","","0.00","0.00",123
137,"E0001104654375","2025-06-17",24711764,5,105857.54,59543.80,79172.46,0.00,16626.22,0.00000000000,"3906.94",0.00,"50544.80","8999.00","","0.00","0.00",123
138,"E0001104654376","2025-06-17",24717436,5,55507.77,29168.05,41515.11,0.00,8718.17,0.00000000000,"2048.66",0.00,"22394.80","6773.25","","0.00","0.00",123
139,"E0001104654377","2025-06-17",24718084,5,59414.64,10183.50,44437.11,0.00,9331.79,0.00000000000,"2192.85",0.00,"0.00","10183.50","","0.00","0.00",123
140,"E0001104654378","2025-06-17",24721883,5,27755.52,16322.45,20758.78,0.00,4359.34,0.00000000000,"1024.39",0.00,"14673.20","1649.25","","0.00","0.00",123
141,"E0001104654379","2025-06-17",24722839,5,28805.10,6313.05,21543.77,0.00,4524.19,0.00000000000,"1063.13",0.00,"2339.10","3973.95","","0.00","0.00",123
142,"E0001104654380","2025-06-17",24730696,5,180269.82,71280.80,134826.54,0.00,28313.57,0.00000000000,"6653.32",0.00,"25836.80","45444.00","","0.00","0.00",123
143,"E0001104654381","2025-06-17",24731129,5,176088.51,71946.90,131699.27,0.00,27656.85,0.00000000000,"6498.99",0.00,"29876.40","42070.50","","0.00","0.00",123
144,"E0001104654382","2025-06-17",24734918,5,177448.04,80904.45,132716.08,0.00,27870.38,0.00000000000,"6549.17",0.00,"46911.20","33993.25","","0.00","0.00",123
145,"E0001104654383","2025-06-17",24734926,5,81035.78,25975.95,60607.89,0.00,12727.66,0.00000000000,"2990.83",0.00,"21297.00","4678.95","","0.00","0.00",123
146,"E0001104654384","2025-06-17",24737178,5,40578.07,15176.55,30348.95,0.00,6373.28,0.00000000000,"1497.64",0.00,"13976.70","1199.85","","0.00","0.00",123
147,"E0001104654385","2025-06-17",24738360,5,15488.30,6447.00,11583.94,0.00,2432.63,0.00000000000,"571.64",0.00,"6447.00","0.00","","0.00","0.00",123
148,"E0001104654386","2025-06-17",24741159,5,23987.75,9984.90,17940.81,0.00,3767.57,0.00000000000,"885.33",0.00,"9984.90","0.00","","0.00","0.00",123
149,"E0001104654387","2025-06-17",24743518,5,114942.63,51129.90,85967.34,0.00,18053.14,0.00000000000,"4242.25",0.00,"27834.40","23295.50","","0.00","0.00",123
150,"E0001104654388","2025-06-17",24746770,5,135206.86,58550.25,101123.26,0.00,21235.88,0.00000000000,"4990.15",0.00,"29554.00","28996.25","","0.00","0.00",123
151,"E0001104654389","2025-06-17",24751820,5,256843.19,122666.85,192096.92,0.00,64746.27,0.00000000000,"9479.45",0.00,"79027.60","43639.25","","0.00","0.00",123
152,"E0001104654390","2025-06-17",24752991,5,110484.88,52667.50,82633.32,0.00,17353.00,0.00000000000,"4077.72",0.00,"33796.00","18871.50","","0.00","0.00",123
153,"E0001104654391","2025-06-17",24753149,5,30257.56,6103.35,22630.09,0.00,4752.32,0.00000000000,"1116.73",0.00,"1559.40","4543.95","","0.00","0.00",123
154,"E0001104654392","2025-06-17",24754609,5,33263.73,10182.60,24878.45,0.00,5224.47,0.00000000000,"1227.68",0.00,"7618.20","2564.40","","0.00","0.00",123
155,"E0001104654393","2025-06-17",24756733,5,88489.69,47224.35,66182.79,0.00,13898.38,0.00000000000,"3265.94",0.00,"37151.60","10072.75","","0.00","0.00",123
156,"E0001104654394","2025-06-17",24760579,5,174923.60,70270.35,130828.02,0.00,27473.88,0.00000000000,"6456.00",0.00,"27277.60","42992.75","","0.00","0.00",123
157,"E0001104654395","2025-06-17",24760595,5,13326.14,5547.00,9966.83,0.00,2093.03,0.00000000000,"491.84",0.00,"5547.00","0.00","","0.00","0.00",123
158,"E0001104654396","2025-06-17",24766895,5,50442.19,17997.00,37726.48,0.00,7922.56,0.00000000000,"1861.70",0.00,"15897.30","2099.70","","0.00","0.00",123
159,"E0001104654397","2025-06-17",24767050,5,136916.03,54992.20,102401.58,0.00,21504.33,0.00000000000,"5053.23",0.00,"22997.20","31995.00","","0.00","0.00",123
160,"E0001104654398","2025-06-17",24767085,5,80755.06,16358.60,60397.94,0.00,12683.57,0.00000000000,"2980.47",0.00,"13758.80","2599.80","","0.00","0.00",123
