orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
3,"B0000304655452",1,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",415888
3,"B0000304655452",2,"1/101063-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",415888
3,"B0000304655452",3,"1/100777-3",1,4683.95928000000,5371.0743,21.00,"",6499.00,6499.00,"X",415888
3,"B0000304655452",4,"1/101600-7",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",415888
3,"B0000304655452",5,"1/101634-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",415888
3,"B0000304655452",6,"5/403367-6",1,7000.40484000000,6610.7438,21.00,"",7999.00,7999.00,"X",415888
3,"B0000304655452",7,"5/101405-0",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",415888
3,"B0000304655452",8,"5/101405-0",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",415888
3,"B0000304655452",9,"5/101405-0",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",415888
3,"B0000304655452",10,"5/101405-0",1,7875.56484000000,7437.1900,21.00,"",8999.00,8999.00,"X",415888
3,"B0000304655452",11,"5/201792-5",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",415888
3,"B0000304655452",12,"5/101405-0",1,10501.04484000000,9916.5289,21.00,"",11999.00,11999.00,"X",415888
4,"B0000304655453",1,"5/101052-0",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",489511
4,"B0000304655453",2,"3/101052-0",2,5557.98672000000,2478.5123,21.00,"",2999.00,5998.00,"X",489511
4,"B0000304655453",3,"5/101052-0",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",489511
4,"B0000304655453",4,"5/101052-0",1,4632.27336000000,4131.4049,21.00,"",4999.00,4999.00,"X",489511
4,"B0000304655453",5,"5/300887-5",2,3704.70672000000,1652.0661,21.00,"",1999.00,3998.00,"X",489511
4,"B0000304655453",6,"5/901146-9",1,9265.47336000000,8263.6363,21.00,"",9999.00,9999.00,"X",489511
4,"B0000304655453",7,"4/900061-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",489511
5,"B0000304655454",1,"1/100801-7",1,13178.05632000000,13222.3140,21.00,"",15999.00,15999.00,"X",491081
5,"B0000304655454",2,"1/21311-7",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",491081
5,"B0000304655454",3,"1/100256-7",1,13178.05632000000,13222.3140,21.00,"",15999.00,15999.00,"X",491081
5,"B0000304655454",4,"1/53248-3",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",491081
5,"B0000304655454",5,"1/33000-6",1,9883.33632000000,9916.5289,21.00,"",11999.00,11999.00,"X",491081
5,"B0000304655454",6,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",491081
6,"B0000304655455",1,"5/101405-0",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",542037
6,"B0000304655455",2,"1/100786-5",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",542037
6,"B0000304655455",3,"1/101540-5",3,10808.63784000000,4131.4049,21.00,"",4999.00,14997.00,"X",542037
6,"B0000304655455",4,"1/100983-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",542037
6,"B0000304655455",5,"1/101541-8",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",542037
6,"B0000304655455",6,"1/101542-0",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",542037
6,"B0000304655455",7,"5/101405-0",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",542037
6,"B0000304655455",8,"5/204999-8",1,22753.28484000000,21486.7768,21.00,"",25999.00,25999.00,"X",542037
6,"B0000304655455",9,"5/302648-2",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",542037
6,"B0000304655455",10,"5/302647-9",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",542037
6,"B0000304655455",11,"5/302649-4",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",542037
6,"B0000304655455",12,"5/302651-1",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",542037
6,"B0000304655455",13,"5/302650-7",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",542037
6,"B0000304655455",14,"5/403577-8",2,8749.84968000000,4131.4049,21.00,"",4999.00,9998.00,"X",542037
7,"B0000304655456",1,"1/100723-1",1,4529.41632000000,4544.6280,21.00,"",5499.00,5499.00,"X",567116
7,"B0000304655456",2,"1/101541-8",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",567116
7,"B0000304655456",3,"1/32462-2",2,9882.51264000000,4957.8512,21.00,"",5999.00,11998.00,"X",567116
7,"B0000304655456",4,"1/101602-1",2,5928.84864000000,2974.3801,21.00,"",3599.00,7198.00,"X",567116
7,"B0000304655456",5,"5/101052-0",1,2315.67336000000,2065.2892,21.00,"",2499.00,2499.00,"X",567116
7,"B0000304655456",6,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",567116
8,"B0000304655457",1,"1/101453-8",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",573593
8,"B0000304655457",2,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",573593
8,"B0000304655457",3,"1/101076-8",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",573593
8,"B0000304655457",4,"1/101164-8",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",573593
8,"B0000304655457",5,"1/101292-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",573593
8,"B0000304655457",6,"1/101062-5",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",573593
8,"B0000304655457",7,"1/101073-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",573593
8,"B0000304655457",8,"1/101064-9",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",573593
8,"B0000304655457",9,"1/101291-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",573593
8,"B0000304655457",10,"1/101495-0",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",573593
8,"B0000304655457",11,"1/101631-2",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",573593
8,"B0000304655457",12,"1/101602-1",2,5187.74256000000,2974.3801,21.00,"",3599.00,7198.00,"X",573593
8,"B0000304655457",13,"1/101600-7",2,5187.74256000000,2974.3801,21.00,"",3599.00,7198.00,"X",573593
8,"B0000304655457",14,"1/101601-9",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",573593
8,"B0000304655457",15,"1/101576-2",1,14413.67928000000,16528.0991,21.00,"",19999.00,19999.00,"X",573593
8,"B0000304655457",16,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",573593
8,"B0000304655457",17,"5/101405-0",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",573593
8,"B0000304655457",18,"4/900061-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",573593
9,"B0000304655458",1,"5/101405-0",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",589200
9,"B0000304655458",2,"1/101061-2",3,5619.45384000000,2147.9338,21.00,"",2599.00,7797.00,"X",589200
9,"B0000304655458",3,"1/101063-7",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",589200
9,"B0000304655458",4,"1/101062-5",3,5619.45384000000,2147.9338,21.00,"",2599.00,7797.00,"X",589200
9,"B0000304655458",5,"1/101067-6",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",589200
9,"B0000304655458",6,"1/101115-8",1,12251.51928000000,14048.7603,21.00,"",16999.00,16999.00,"X",589200
9,"B0000304655458",7,"1/101602-1",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",589200
9,"B0000304655458",8,"1/101577-4",1,14413.67928000000,16528.0991,21.00,"",19999.00,19999.00,"X",589200
9,"B0000304655458",9,"4/101405-0",2,0.02059200000,0.0082,21.00,"",0.01,0.02,"X",589200
9,"B0000304655458",10,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",589200
10,"B0000304655459",1,"2/101511-4",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",593796
10,"B0000304655459",2,"1/101514-1",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",593796
10,"B0000304655459",3,"1/101450-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",593796
10,"B0000304655459",4,"1/101285-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",593796
10,"B0000304655459",5,"2/100786-5",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",593796
10,"B0000304655459",6,"1/101067-6",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",593796
10,"B0000304655459",7,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",593796
10,"B0000304655459",8,"1/101066-3",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",593796
10,"B0000304655459",9,"1/53248-3",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",593796
10,"B0000304655459",10,"1/100630-0",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",593796
10,"B0000304655459",11,"1/53251-2",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",593796
10,"B0000304655459",12,"1/100926-5",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",593796
10,"B0000304655459",13,"5/101405-0",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",593796
10,"B0000304655459",14,"5/101405-0",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",593796
10,"B0000304655459",15,"5/201792-5",1,5250.08484000000,4957.8512,21.00,"",5999.00,5999.00,"X",593796
10,"B0000304655459",16,"5/101405-0",1,10501.04484000000,9916.5289,21.00,"",11999.00,11999.00,"X",593796
10,"B0000304655459",17,"5/101405-0",1,5775.18084000000,5453.7190,21.00,"",6599.00,6599.00,"X",593796
10,"B0000304655459",18,"5/101405-0",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",593796
10,"B0000304655459",19,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",593796
11,"B0000304655460",1,"2/101511-4",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",600306
11,"B0000304655460",2,"3/301725-4",1,3063.06000000000,2892.5619,21.00,"",3500.00,3500.00,"X",600306
11,"B0000304655460",3,"2/100724-3",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",600306
11,"B0000304655460",4,"2/101025-4",2,14412.95856000000,8263.6363,21.00,"",9999.00,19998.00,"X",600306
11,"B0000304655460",5,"1/100657-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",600306
11,"B0000304655460",6,"2/101026-6",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",600306
11,"B0000304655460",7,"1/21311-7",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",600306
11,"B0000304655460",8,"1/101604-5",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",600306
11,"B0000304655460",9,"2/101032-1",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",600306
11,"B0000304655460",10,"1/101517-8",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",600306
11,"B0000304655460",11,"2/100769-3",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",600306
11,"B0000304655460",12,"1/101638-7",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",600306
11,"B0000304655460",13,"1/101634-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",600306
11,"B0000304655460",14,"1/101655-0",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",600306
11,"B0000304655460",15,"3/101405-0",4,10498.41936000000,2478.5123,21.00,"",2999.00,11996.00,"X",600306
12,"B0000304655461",1,"1/101514-1",1,4117.57632000000,4131.4049,21.00,"",4999.00,4999.00,"X",602736
12,"B0000304655461",2,"5/400277-1",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",602736
12,"B0000304655461",3,"1/101075-6",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",602736
12,"B0000304655461",4,"1/100357-8",1,14825.41632000000,14875.2066,21.00,"",17999.00,17999.00,"X",602736
12,"B0000304655461",5,"1/100721-7",1,12354.37632000000,12395.8677,21.00,"",14999.00,14999.00,"X",602736
12,"B0000304655461",6,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",602736
12,"B0000304655461",7,"5/101405-0",2,4816.67472000000,2147.9338,21.00,"",2599.00,5198.00,"X",602736
12,"B0000304655461",8,"5/101405-0",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",602736
12,"B0000304655461",9,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",602736
13,"B0000304655462",1,"1/101290-1",1,16575.83928000000,19007.4380,21.00,"",22999.00,22999.00,"X",606455
13,"B0000304655462",2,"1/42205-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",606455
13,"B0000304655462",3,"1/100657-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",606455
13,"B0000304655462",4,"1/100293-8",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",606455
13,"B0000304655462",5,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",606455
13,"B0000304655462",6,"1/101604-5",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",606455
13,"B0000304655462",7,"1/100633-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",606455
13,"B0000304655462",8,"1/101605-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",606455
13,"B0000304655462",9,"1/101632-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",606455
13,"B0000304655462",10,"2/101431-4",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",606455
13,"B0000304655462",11,"5/101405-0",9,19683.22356000000,2065.2892,21.00,"",2499.00,22491.00,"X",606455
13,"B0000304655462",12,"5/101405-0",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",606455
14,"B0000304655463",1,"5/400277-1",2,5249.20968000000,2478.5123,21.00,"",2999.00,5998.00,"X",611372
14,"B0000304655463",2,"1/101510-2",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",611372
14,"B0000304655463",3,"1/101292-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",611372
14,"B0000304655463",4,"1/41183-9",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",611372
14,"B0000304655463",5,"1/101461-8",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",611372
14,"B0000304655463",6,"1/101291-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",611372
14,"B0000304655463",7,"2/101031-9",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",611372
14,"B0000304655463",8,"2/101340-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",611372
14,"B0000304655463",9,"2/101339-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",611372
14,"B0000304655463",10,"1/100424-7",1,6125.39928000000,7023.9669,21.00,"",8499.00,8499.00,"X",611372
14,"B0000304655463",11,"4/900062-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",611372
15,"B0000304655464",1,"1/101470-0",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",621892
15,"B0000304655464",2,"1/100062-5",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",621892
15,"B0000304655464",3,"1/42205-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",621892
15,"B0000304655464",4,"1/101127-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",621892
15,"B0000304655464",5,"1/100293-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",621892
15,"B0000304655464",6,"1/100863-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",621892
15,"B0000304655464",7,"1/100193-9",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",621892
15,"B0000304655464",8,"2/101027-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",621892
15,"B0000304655464",9,"2/101032-1",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",621892
15,"B0000304655464",10,"1/53248-3",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",621892
15,"B0000304655464",11,"1/32462-2",2,8647.19856000000,4957.8512,21.00,"",5999.00,11998.00,"X",621892
15,"B0000304655464",12,"1/101646-7",2,11530.07856000000,6610.7438,21.00,"",7999.00,15998.00,"X",621892
15,"B0000304655464",13,"1/100725-5",1,6485.75928000000,7437.1900,21.00,"",8999.00,8999.00,"X",621892
15,"B0000304655464",14,"4/88739-2",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",621892
15,"B0000304655464",15,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",621892
16,"B0000304655465",1,"1/101210-6",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",628343
16,"B0000304655465",2,"1/24205-2",1,6588.61632000000,6610.7438,21.00,"",7999.00,7999.00,"X",628343
16,"B0000304655465",3,"2/101431-4",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",628343
16,"B0000304655465",4,"1/101663-0",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",628343
16,"B0000304655465",5,"5/101052-0",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",628343
17,"B0000304655466",1,"1/101636-3",1,4529.41632000000,4544.6280,21.00,"",5499.00,5499.00,"X",673313
17,"B0000304655466",2,"5/101405-0",4,9262.69344000000,2065.2892,21.00,"",2499.00,9996.00,"X",673313
17,"B0000304655466",3,"5/101405-0",1,8338.83336000000,7437.1900,21.00,"",8999.00,8999.00,"X",673313
17,"B0000304655466",4,"5/401091-9",1,14825.31336000000,13222.3140,21.00,"",15999.00,15999.00,"X",673313
17,"B0000304655466",5,"5/101405-0",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",673313
18,"B0000304655467",1,"5/101405-0",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",673329
18,"B0000304655467",2,"1/101076-8",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",673329
18,"B0000304655467",3,"1/101062-5",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",673329
18,"B0000304655467",4,"1/101069-0",1,2140.74432000000,2147.9338,21.00,"",2599.00,2599.00,"X",673329
18,"B0000304655467",5,"1/101317-0",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",673329
18,"B0000304655467",6,"1/101495-0",3,9881.68896000000,3304.9586,21.00,"",3999.00,11997.00,"X",673329
18,"B0000304655467",7,"5/101405-0",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",673329
18,"B0000304655467",8,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",673329
19,"B0000304655468",1,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",690775
19,"B0000304655468",2,"2/100724-3",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",690775
19,"B0000304655468",3,"1/100709-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",690775
19,"B0000304655468",4,"1/100657-4",2,8647.19856000000,4957.8512,21.00,"",5999.00,11998.00,"X",690775
19,"B0000304655468",5,"1/100774-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",690775
19,"B0000304655468",6,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",690775
19,"B0000304655468",7,"1/101523-3",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",690775
19,"B0000304655468",8,"1/101600-7",1,2593.87128000000,2974.3801,21.00,"",3599.00,3599.00,"X",690775
19,"B0000304655468",9,"1/24205-2",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",690775
19,"B0000304655468",10,"5/101405-0",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",690775
20,"B0000304655469",1,"1/100459-1",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",700906
20,"B0000304655469",2,"1/101160-9",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",700906
20,"B0000304655469",3,"1/100671-0",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",700906
20,"B0000304655469",4,"1/101209-1",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",700906
20,"B0000304655469",5,"1/101522-1",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",700906
20,"B0000304655469",6,"1/100935-7",1,5353.09632000000,5371.0743,21.00,"",6499.00,6499.00,"X",700906
20,"B0000304655469",7,"1/101602-1",1,2964.42432000000,2974.3801,21.00,"",3599.00,3599.00,"X",700906
20,"B0000304655469",8,"1/101600-7",1,2964.42432000000,2974.3801,21.00,"",3599.00,3599.00,"X",700906
20,"B0000304655469",9,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",700906
20,"B0000304655469",10,"5/101405-0",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",700906
20,"B0000304655469",11,"5/101405-0",1,1852.35336000000,1652.0661,21.00,"",1999.00,1999.00,"X",700906
20,"B0000304655469",12,"5/101405-0",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",700906
20,"B0000304655469",13,"4/900460-1",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",700906
21,"B0000304655470",1,"1/101450-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",708567
21,"B0000304655470",2,"1/101510-2",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",708567
21,"B0000304655470",3,"1/100459-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",708567
21,"B0000304655470",4,"2/101030-7",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",708567
21,"B0000304655470",5,"2/101031-9",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",708567
21,"B0000304655470",6,"1/101121-4",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",708567
21,"B0000304655470",7,"2/101032-1",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",708567
21,"B0000304655470",8,"2/100714-9",1,1332.61128000000,1528.0991,21.00,"",1849.00,1849.00,"X",708567
21,"B0000304655470",9,"2/101029-2",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",708567
21,"B0000304655470",10,"2/100711-2",2,2665.22256000000,1528.0991,21.00,"",1849.00,3698.00,"X",708567
21,"B0000304655470",11,"2/101431-4",2,2665.22256000000,1528.0991,21.00,"",1849.00,3698.00,"X",708567
21,"B0000304655470",12,"1/100771-9",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",708567
21,"B0000304655470",13,"2/101569-4",2,2665.22256000000,1528.0991,21.00,"",1849.00,3698.00,"X",708567
21,"B0000304655470",14,"1/101633-6",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",708567
21,"B0000304655470",15,"4/101405-0",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",708567
21,"B0000304655470",16,"5/101405-0",2,3498.88968000000,1652.0661,21.00,"",1999.00,3998.00,"X",708567
21,"B0000304655470",17,"5/101405-0",1,3499.76484000000,3304.9586,21.00,"",3999.00,3999.00,"X",708567
21,"B0000304655470",18,"5/101405-0",1,5687.66484000000,5371.0743,21.00,"",6499.00,6499.00,"X",708567
