orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
15,"B0000304655015","2025-06-17",6789170,2,27081.89,5388.70,22381.73,0.00,4700.16,0.00000000000,"778.58",0.00,"4439.00","949.70","","0.00","0.00",300
16,"B0000304655016","2025-06-17",6981518,2,44704.53,14816.70,36945.89,0.00,7758.64,0.00000000000,"1285.21",0.00,"12162.60","2654.10","","0.00","0.00",300
17,"B0000304655017","2025-06-17",7344252,2,21389.85,3819.10,17677.56,0.00,3712.29,0.00000000000,"614.94",0.00,"2719.40","1099.70","","0.00","0.00",300
18,"B0000304655018","2025-06-17",7711581,2,42656.64,6158.70,35253.42,0.00,7403.22,0.00000000000,"1226.34",0.00,"2799.60","3359.10","","0.00","0.00",300
19,"B0000304655019","2025-06-17",7788592,2,56788.26,9733.35,46932.44,0.00,9855.81,0.00000000000,"1632.61",0.00,"0.00","9733.35","","0.00","0.00",300
20,"B0000304655020","2025-06-17",7825676,2,30224.12,7338.80,24978.62,0.00,5245.51,0.00000000000,"868.91",0.00,"7338.80","0.00","","0.00","0.00",300
21,"B0000304655021","2025-06-17",7855290,2,88741.18,30490.05,73339.82,0.00,15401.36,0.00000000000,"2551.22",0.00,"25976.10","4513.95","","0.00","0.00",300
22,"B0000304655022","2025-06-17",8240450,2,44232.24,17126.40,36555.57,0.00,7676.67,0.00000000000,"1271.63",0.00,"16226.70","899.70","","0.00","0.00",300
23,"B0000304655023","2025-06-17",8307989,2,48846.49,8048.80,40369.00,0.00,8477.49,0.00000000000,"1404.29",0.00,"4999.40","3049.40","","0.00","0.00",300
24,"B0000304655024","2025-06-17",8348405,2,43870.95,10977.30,36256.98,0.00,7613.97,0.00000000000,"1261.25",0.00,"5878.50","5098.80","","0.00","0.00",300
25,"B0000304655025","2025-06-17",8386374,2,67595.16,23430.15,55863.76,0.00,11731.39,0.00000000000,"1943.30",0.00,"23055.30","374.85","","0.00","0.00",300
26,"B0000304655026","2025-06-17",8501149,2,43940.67,15912.60,36314.60,0.00,7626.07,0.00000000000,"1263.25",0.00,"14248.20","1664.40","","0.00","0.00",300
27,"B0000304655027","2025-06-17",8638357,2,36690.74,7959.10,30322.93,0.00,6367.81,0.00000000000,"1054.82",0.00,"7199.20","759.90","","0.00","0.00",300
28,"B0000304655028","2025-06-17",8749825,2,34631.42,5959.20,28621.01,0.00,6010.41,0.00000000000,"995.62",0.00,"3999.40","1959.80","","0.00","0.00",300
29,"B0000304655029","2025-06-17",8969175,2,54028.48,13118.80,44651.63,0.00,9376.84,0.00000000000,"1553.27",0.00,"13118.80","0.00","","0.00","0.00",300
30,"B0000304655030","2025-06-17",9054600,2,100498.54,38975.70,83056.64,0.00,17441.89,0.00000000000,"2889.24",0.00,"38975.70","0.00","","0.00","0.00",300
31,"B0000304655031","2025-06-17",9075380,2,108290.71,44540.55,89496.46,0.00,18794.26,0.00000000000,"3113.25",0.00,"44165.70","374.85","","0.00","0.00",300
32,"B0000304655032","2025-06-17",9195149,2,41474.51,10601.85,34276.46,0.00,7198.06,0.00000000000,"1192.35",0.00,"5938.50","4663.35","","0.00","0.00",300
33,"B0000304655033","2025-06-17",9267107,2,70116.49,24987.30,57947.51,0.00,12168.98,0.00000000000,"2015.78",0.00,"22048.20","2939.10","","0.00","0.00",300
34,"B0000304655034","2025-06-17",9292446,2,74344.36,21126.00,61441.62,0.00,12902.74,0.00000000000,"2137.33",0.00,"16251.90","4874.10","","0.00","0.00",300
35,"B0000304655035","2025-06-17",9551980,2,24541.56,5959.00,20282.28,0.00,4259.28,0.00000000000,"705.55",0.00,"5959.00","0.00","","0.00","0.00",300
36,"B0000304655036","2025-06-17",9827870,2,23415.69,4748.50,19351.81,0.00,4063.88,0.00000000000,"673.18",0.00,"3998.80","749.70","","0.00","0.00",300
37,"B0000304655037","2025-06-17",9898174,2,55141.47,16525.80,45571.47,0.00,9570.01,0.00000000000,"1585.26",0.00,"12027.00","4498.80","","0.00","0.00",300
38,"B0000304655038","2025-06-17",9985492,2,38142.37,6449.20,31522.62,0.00,6619.75,0.00000000000,"1096.56",0.00,"4199.40","2249.80","","0.00","0.00",300
39,"B0000304655039","2025-06-17",9985522,2,27689.35,5898.70,22883.76,0.00,4805.59,0.00000000000,"796.04",0.00,"5239.00","659.70","","0.00","0.00",300
40,"B0000304655040","2025-06-17",10145346,2,47368.24,19181.55,39147.31,0.00,8220.93,0.00000000000,"1361.79",0.00,"18806.70","374.85","","0.00","0.00",300
41,"B0000304655041","2025-06-17",10145427,2,50896.83,12358.40,42063.50,0.00,8833.33,0.00000000000,"1463.23",0.00,"12358.40","0.00","","0.00","0.00",300
42,"B0000304655042","2025-06-17",10214623,2,35886.09,14937.60,29657.93,0.00,6228.16,0.00000000000,"1031.69",0.00,"14937.60","0.00","","0.00","0.00",300
43,"B0000304655043","2025-06-17",10288139,2,52810.36,20889.90,43644.92,0.00,9165.43,0.00000000000,"1518.25",0.00,"20125.20","764.70","","0.00","0.00",300
44,"B0000304655044","2025-06-17",10373489,2,88424.44,36806.70,73078.05,0.00,15346.39,0.00000000000,"2542.12",0.00,"36806.70","0.00","","0.00","0.00",300
45,"B0000304655045","2025-06-17",10378308,10,361974.32,112064.10,270726.09,0.00,91248.23,9475.41000000000,"10406.41",0.00,"85038.60","27025.50","","0.00","34395.75",300
46,"B0000304655046","2025-06-17",10464727,2,104996.66,43704.90,86774.10,0.00,18222.56,0.00000000000,"3018.55",0.00,"43704.90","0.00","","0.00","0.00",300
47,"B0000304655047","2025-06-17",10483209,2,64546.50,21597.15,53344.21,0.00,11202.28,0.00000000000,"1855.65",0.00,"17907.90","3689.25","","0.00","0.00",300
48,"B0000304655048","2025-06-17",10509313,2,37985.97,5099.10,31393.36,0.00,6592.61,0.00000000000,"1092.06",0.00,"1799.60","3299.50","","0.00","0.00",300
49,"B0000304655049","2025-06-17",10648763,2,39056.55,16257.30,32278.14,0.00,6778.41,0.00000000000,"1122.84",0.00,"16257.30","0.00","","0.00","0.00",300
50,"B0000304655050","2025-06-17",10751505,2,38137.27,12747.15,31518.40,0.00,6618.86,0.00000000000,"1096.41",0.00,"10557.90","2189.25","","0.00","0.00",300
51,"B0000304655051","2025-06-17",10785990,2,34039.82,5228.80,28132.08,0.00,5907.74,0.00000000000,"978.61",0.00,"2799.60","2429.20","","0.00","0.00",300
52,"B0000304655052","2025-06-17",10786449,2,22236.07,5399.20,18376.91,0.00,3859.15,0.00000000000,"639.27",0.00,"5399.20","0.00","","0.00","0.00",300
53,"B0000304655053","2025-06-17",10786473,2,25198.03,6118.40,20824.82,0.00,4373.21,0.00000000000,"724.42",0.00,"6118.40","0.00","","0.00","0.00",300
54,"B0000304655054","2025-06-17",10837655,2,79798.96,19720.20,65949.56,0.00,13849.41,0.00000000000,"2294.14",0.00,"10272.90","9447.30","","0.00","0.00",300
55,"B0000304655055","2025-06-17",10937552,2,80125.48,18250.05,66219.40,0.00,13906.07,0.00000000000,"2303.53",0.00,"7678.50","10571.55","","0.00","0.00",300
56,"B0000304655056","2025-06-17",10969365,2,94274.15,35814.15,77912.52,0.00,16361.63,0.00000000000,"2710.29",0.00,"33414.90","2399.25","","0.00","0.00",300
57,"B0000304655057","2025-06-17",11026669,2,33556.73,4399.00,27732.84,0.00,5823.90,0.00000000000,"964.72",0.00,"1399.80","2999.20","","0.00","0.00",300
58,"B0000304655058","2025-06-17",11076984,2,41323.93,17201.10,34152.01,0.00,7171.92,0.00000000000,"1188.02",0.00,"17201.10","0.00","","0.00","0.00",300
59,"B0000304655059","2025-06-17",11077115,2,41691.81,7998.80,34456.04,0.00,7235.77,0.00000000000,"1198.60",0.00,"6299.20","1699.60","","0.00","0.00",300
60,"B0000304655060","2025-06-17",11169257,2,30652.68,12116.55,25332.80,0.00,5319.89,0.00000000000,"881.23",0.00,"11666.70","449.85","","0.00","0.00",300
61,"B0000304655061","2025-06-17",11216654,2,104094.73,27369.90,86028.70,0.00,18066.03,0.00000000000,"2992.62",0.00,"16198.20","11171.70","","0.00","0.00",300
62,"B0000304655062","2025-06-17",11216760,2,32005.01,5509.10,26450.42,0.00,5554.59,0.00000000000,"920.11",0.00,"3699.40","1809.70","","0.00","0.00",300
63,"B0000304655063","2025-06-17",11239590,2,107253.60,44108.85,88639.34,0.00,18614.26,0.00000000000,"3083.44",0.00,"43734.00","374.85","","0.00","0.00",300
64,"B0000304655064","2025-06-17",11323884,2,36208.98,15072.00,29924.78,0.00,6284.20,0.00000000000,"1040.97",0.00,"15072.00","0.00","","0.00","0.00",300
65,"B0000304655065","2025-06-17",11323957,2,53399.23,20620.95,44131.59,0.00,9267.63,0.00000000000,"1535.18",0.00,"19496.40","1124.55","","0.00","0.00",300
66,"B0000304655066","2025-06-17",11389729,2,44473.78,10798.80,36755.19,0.00,7718.59,0.00000000000,"1278.58",0.00,"10798.80","0.00","","0.00","0.00",300
67,"B0000304655067","2025-06-17",11464666,2,26896.34,4968.90,22228.38,0.00,4667.96,0.00000000000,"773.24",0.00,"3719.40","1249.50","","0.00","0.00",300
68,"B0000304655068","2025-06-17",11528737,2,28424.49,11831.70,23491.31,0.00,4933.18,0.00000000000,"817.18",0.00,"11831.70","0.00","","0.00","0.00",300
69,"B0000304655069","2025-06-17",11680296,2,53697.36,13038.40,44377.98,0.00,9319.38,0.00000000000,"1543.75",0.00,"13038.40","0.00","","0.00","0.00",300
70,"B0000304655070","2025-06-17",11680385,2,37970.16,15162.45,31380.29,0.00,6589.86,0.00000000000,"1091.61",0.00,"14712.60","449.85","","0.00","0.00",300
71,"B0000304655071","2025-06-17",11714522,2,20861.86,2828.90,17241.21,0.00,3620.65,0.00000000000,"599.76",0.00,"1039.60","1789.30","","0.00","0.00",300
72,"B0000304655072","2025-06-17",11798319,2,59752.18,18445.65,49381.96,0.00,10370.21,0.00000000000,"1717.82",0.00,"13947.30","4498.35","","0.00","0.00",300
73,"B0000304655073","2025-06-17",11816015,2,60050.71,12356.70,49628.69,0.00,10422.02,0.00000000000,"1726.40",0.00,"3509.10","8847.60","","0.00","0.00",300
74,"B0000304655074","2025-06-17",11836431,2,45528.36,16166.55,37626.74,0.00,7901.62,0.00000000000,"1308.90",0.00,"14217.30","1949.25","","0.00","0.00",300
75,"B0000304655075","2025-06-17",11911760,2,24108.09,5079.00,19924.04,0.00,4184.05,0.00000000000,"693.08",0.00,"4459.20","619.80","","0.00","0.00",300
76,"B0000304655076","2025-06-17",11940310,2,48378.33,6103.50,39982.09,0.00,8396.24,0.00000000000,"1390.83",0.00,"5278.80","824.70","","0.00","0.00",300
77,"B0000304655077","2025-06-17",11966998,2,53662.30,17766.45,44349.01,0.00,9313.29,0.00000000000,"1542.74",0.00,"16566.90","1199.55","","0.00","0.00",300
78,"B0000304655078","2025-06-17",12013293,2,26106.56,6339.00,21575.67,0.00,4530.89,0.00000000000,"750.54",0.00,"6339.00","0.00","","0.00","0.00",300
79,"B0000304655079","2025-06-17",12115886,2,68454.67,25795.35,56574.10,0.00,11880.56,0.00000000000,"1968.01",0.00,"23906.10","1889.25","","0.00","0.00",300
80,"B0000304655080","2025-06-17",12163210,2,26609.70,3649.30,21991.49,0.00,4618.21,0.00000000000,"765.00",0.00,"1399.80","2249.50","","0.00","0.00",300
81,"B0000304655081","2025-06-17",12188557,2,44984.67,8298.60,37177.41,0.00,7807.26,0.00000000000,"1293.27",0.00,"6199.20","2099.40","","0.00","0.00",300
82,"B0000304655082","2025-06-17",12253600,2,38890.58,7618.50,32140.97,0.00,6749.60,0.00000000000,"1118.07",0.00,"6158.80","1459.70","","0.00","0.00",300
83,"B0000304655083","2025-06-17",12253758,2,26216.11,4428.60,21666.20,0.00,4549.90,0.00000000000,"753.69",0.00,"2879.00","1549.60","","0.00","0.00",300
84,"B0000304655084","2025-06-17",12253766,2,41207.78,6168.90,34056.02,0.00,7151.76,0.00000000000,"1184.68",0.00,"3099.40","3069.50","","0.00","0.00",300
85,"B0000304655085","2025-06-17",12285757,2,48999.81,11397.90,40495.71,0.00,8504.10,0.00000000000,"1408.70",0.00,"5099.10","6298.80","","0.00","0.00",300
86,"B0000304655086","2025-06-17",12512079,2,54357.12,13198.60,44923.24,0.00,9433.88,0.00000000000,"1562.71",0.00,"13198.60","0.00","","0.00","0.00",300
87,"B0000304655087","2025-06-17",12526290,2,36775.37,13272.90,30392.86,0.00,6382.50,0.00000000000,"1057.26",0.00,"11848.50","1424.40","","0.00","0.00",300
88,"B0000304655088","2025-06-17",12527254,2,23857.99,3418.90,19717.35,0.00,4140.64,0.00000000000,"685.89",0.00,"1519.60","1899.30","","0.00","0.00",300
89,"B0000304655089","2025-06-17",12586013,2,30966.25,7519.00,25591.94,0.00,5374.31,0.00000000000,"890.25",0.00,"7519.00","0.00","","0.00","0.00",300
90,"B0000304655090","2025-06-17",12695572,2,24745.83,6008.60,20451.10,0.00,4294.73,0.00000000000,"711.42",0.00,"6008.60","0.00","","0.00","0.00",300
91,"B0000304655091","2025-06-17",12696056,2,87331.35,29710.35,72174.67,0.00,15156.68,0.00000000000,"2510.69",0.00,"25061.40","4648.95","","0.00","0.00",300
92,"B0000304655092","2025-06-17",12789429,2,37076.52,5878.40,30641.76,0.00,6434.77,0.00000000000,"1065.91",0.00,"3379.00","2499.40","","0.00","0.00",300
93,"B0000304655093","2025-06-17",12838128,2,29556.11,3189.60,24426.54,0.00,5129.57,0.00000000000,"849.71",0.00,"0.00","3189.60","","0.00","0.00",300
94,"B0000304655094","2025-06-17",12935573,2,76661.45,29125.50,63356.57,0.00,13304.88,0.00000000000,"2203.94",0.00,"27176.10","1949.40","","0.00","0.00",300
95,"B0000304655095","2025-06-17",12966070,2,72229.90,20425.65,59694.13,0.00,12535.77,0.00000000000,"2076.54",0.00,"13677.60","6748.05","","0.00","0.00",300
96,"B0000304655096","2025-06-17",12966347,2,56969.38,20157.45,47082.14,0.00,9887.25,0.00000000000,"1637.81",0.00,"17668.20","2489.25","","0.00","0.00",300
97,"B0000304655097","2025-06-17",13070550,2,26224.13,10915.80,21672.83,0.00,4551.29,0.00000000000,"753.92",0.00,"10915.80","0.00","","0.00","0.00",300
98,"B0000304655098","2025-06-17",13070614,2,26001.84,5938.70,21489.12,0.00,4512.72,0.00000000000,"747.53",0.00,"5638.80","299.90","","0.00","0.00",300
99,"B0000304655099","2025-06-17",13102141,2,76111.39,24504.75,62901.97,0.00,13209.41,0.00000000000,"2188.13",0.00,"19481.10","5023.65","","0.00","0.00",300
100,"B0000304655100","2025-06-17",13102230,2,27589.06,6199.10,22800.87,0.00,4788.18,0.00000000000,"793.16",0.00,"5799.20","399.90","","0.00","0.00",300
101,"B0000304655101","2025-06-17",13280040,2,24179.74,2609.40,19983.26,0.00,4196.48,0.00000000000,"695.14",0.00,"0.00","2609.40","","0.00","0.00",300
102,"B0000304655102","2025-06-17",13280198,2,22070.52,5359.00,18240.10,0.00,3830.42,0.00000000000,"634.51",0.00,"5359.00","0.00","","0.00","0.00",300
103,"B0000304655103","2025-06-17",13321277,2,25146.02,4168.90,20781.84,0.00,4364.19,0.00000000000,"722.92",0.00,"2619.40","1549.50","","0.00","0.00",300
104,"B0000304655104","2025-06-17",13377566,2,84870.80,27144.15,70141.16,0.00,14729.64,0.00000000000,"2439.95",0.00,"21415.80","5728.35","","0.00","0.00",300
105,"B0000304655105","2025-06-17",13377612,2,56352.74,21100.35,46572.51,0.00,9780.23,0.00000000000,"1620.09",0.00,"19450.80","1649.55","","0.00","0.00",300
106,"B0000304655106","2025-06-17",13411870,2,42413.55,9798.80,35052.52,0.00,7361.03,0.00000000000,"1219.35",0.00,"9399.00","399.80","","0.00","0.00",300
107,"B0000304655107","2025-06-17",13412043,2,33579.38,5579.00,27751.56,0.00,5827.83,0.00000000000,"965.37",0.00,"3519.40","2059.60","","0.00","0.00",300
108,"B0000304655108","2025-06-17",13449826,2,20491.20,2788.90,16934.88,0.00,3556.32,0.00000000000,"589.10",0.00,"1039.60","1749.30","","0.00","0.00",300
109,"B0000304655109","2025-06-17",13517813,2,46735.40,10398.20,38624.30,0.00,8111.10,0.00000000000,"1343.60",0.00,"9638.40","759.80","","0.00","0.00",300
110,"B0000304655110","2025-06-17",13574558,2,52802.32,14801.70,43638.28,0.00,9164.04,0.00000000000,"1518.02",0.00,"9777.60","5024.10","","0.00","0.00",300
111,"B0000304655111","2025-06-17",13636448,2,35790.04,9327.90,29578.54,0.00,6211.49,0.00000000000,"1028.93",0.00,"5429.10","3898.80","","0.00","0.00",300
112,"B0000304655112","2025-06-17",13727230,2,42373.60,11832.60,35019.50,0.00,7354.10,0.00000000000,"1218.20",0.00,"7768.80","4063.80","","0.00","0.00",300
113,"B0000304655113","2025-06-17",13727591,2,46528.76,5798.90,38453.52,0.00,8075.24,0.00000000000,"1337.66",0.00,"3399.60","2399.30","","0.00","0.00",300
114,"B0000304655114","2025-06-17",13766589,2,40829.66,13332.15,33743.52,0.00,7086.14,0.00000000000,"1173.81",0.00,"10767.90","2564.25","","0.00","0.00",300
115,"B0000304655115","2025-06-17",13812203,2,38705.75,6399.00,31988.23,0.00,6717.53,0.00000000000,"1112.75",0.00,"3999.60","2399.40","","0.00","0.00",300
116,"B0000304655116","2025-06-17",13911546,2,29957.15,6899.10,24757.97,0.00,5199.17,0.00000000000,"861.24",0.00,"6599.20","299.90","","0.00","0.00",300
117,"B0000304655117","2025-06-17",13911562,2,13886.63,2109.60,11476.55,0.00,2410.08,0.00000000000,"399.23",0.00,"1099.80","1009.80","","0.00","0.00",300
118,"B0000304655118","2025-06-17",13912119,2,26918.49,2349.40,22246.69,0.00,4671.80,0.00000000000,"773.88",0.00,"999.80","1349.60","","0.00","0.00",300
119,"B0000304655119","2025-06-17",13984578,2,90601.09,26979.60,74876.94,0.00,15724.16,0.00000000000,"2604.69",0.00,"19466.40","7513.20","","0.00","0.00",300
120,"B0000304655120","2025-06-17",14110059,2,43492.93,15747.45,35944.57,0.00,7548.36,0.00000000000,"1250.38",0.00,"14097.90","1649.55","","0.00","0.00",300
121,"B0000304655121","2025-06-17",14125188,2,51920.82,16016.85,42909.77,0.00,9011.05,0.00000000000,"1492.67",0.00,"12267.90","3748.95","","0.00","0.00",300
122,"B0000304655122","2025-06-17",14172089,2,23884.26,5799.40,19739.06,0.00,4145.20,0.00000000000,"686.65",0.00,"5799.40","0.00","","0.00","0.00",300
123,"B0000304655123","2025-06-17",14205262,2,58070.43,21280.05,47992.09,0.00,10078.34,0.00000000000,"1669.47",0.00,"19255.80","2024.25","","0.00","0.00",300
124,"B0000304655124","2025-06-17",14229471,2,28283.64,4418.50,23374.91,0.00,4908.73,0.00000000000,"813.13",0.00,"2459.20","1959.30","","0.00","0.00",300
125,"B0000304655125","2025-06-17",20007647,2,26731.52,4329.00,22092.16,0.00,4639.35,0.00000000000,"768.51",0.00,"2599.60","1729.40","","0.00","0.00",300
126,"B0000304655126","2025-06-17",20041080,2,49004.64,8399.20,40499.70,0.00,8504.94,0.00000000000,"1408.84",0.00,"5599.40","2799.80","","0.00","0.00",300
127,"B0000304655127","2025-06-17",20076088,2,22236.59,2399.70,18377.35,0.00,3859.24,0.00000000000,"639.28",0.00,"0.00","2399.70","","0.00","0.00",300
128,"B0000304655128","2025-06-17",20121334,2,32943.91,7999.20,27226.37,0.00,5717.54,0.00000000000,"947.11",0.00,"7999.20","0.00","","0.00","0.00",300
129,"B0000304655129","2025-06-17",20215150,2,30728.01,10541.40,25395.05,0.00,5332.96,0.00000000000,"883.40",0.00,"8967.00","1574.40","","0.00","0.00",300
130,"B0000304655130","2025-06-17",20267894,2,38769.71,8538.90,32041.08,0.00,6728.63,0.00000000000,"1114.59",0.00,"7839.00","699.90","","0.00","0.00",300
131,"B0000304655131","2025-06-17",20268319,2,42317.18,7588.40,34972.87,0.00,7344.30,0.00000000000,"1216.58",0.00,"5439.00","2149.40","","0.00","0.00",300
132,"B0000304655132","2025-06-17",20290438,2,25582.89,3649.60,21142.89,0.00,4440.01,0.00000000000,"735.48",0.00,"1599.80","2049.80","","0.00","0.00",300
133,"B0000304655133","2025-06-17",20324855,2,52168.80,19116.00,43114.71,0.00,9054.09,0.00000000000,"1499.80",0.00,"18216.30","899.70","","0.00","0.00",300
134,"B0000304655134","2025-06-17",20325258,2,28018.41,3579.10,23155.71,0.00,4862.70,0.00000000000,"805.50",0.00,"999.80","2579.30","","0.00","0.00",300
135,"B0000304655135","2025-06-17",20325509,2,59809.36,23696.10,49429.22,0.00,10380.14,0.00000000000,"1719.46",0.00,"22856.40","839.70","","0.00","0.00",300
136,"B0000304655136","2025-06-17",20433204,2,59328.65,7719.00,49031.94,0.00,10296.71,0.00000000000,"1705.64",0.00,"2369.60","5349.40","","0.00","0.00",300
137,"B0000304655137","2025-06-17",20433336,2,36140.00,9687.00,29867.77,0.00,6272.23,0.00000000000,"1038.99",0.00,"8937.30","749.70","","0.00","0.00",300
138,"B0000304655138","2025-06-17",20433743,2,37674.72,7698.40,31136.13,0.00,6538.59,0.00000000000,"1083.11",0.00,"6538.80","1159.60","","0.00","0.00",300
139,"B0000304655139","2025-06-17",20474032,2,30667.32,12208.35,25344.89,0.00,5322.43,0.00000000000,"881.66",0.00,"11818.50","389.85","","0.00","0.00",300
140,"B0000304655140","2025-06-17",20474075,2,46829.87,15207.45,38702.37,0.00,8127.50,0.00000000000,"1346.31",0.00,"12207.60","2999.85","","0.00","0.00",300
141,"B0000304655141","2025-06-17",20510608,2,25775.42,6258.60,21302.00,0.00,4473.42,0.00000000000,"741.02",0.00,"6258.60","0.00","","0.00","0.00",300
142,"B0000304655142","2025-06-17",20542844,2,35965.27,13256.70,29723.36,0.00,6241.91,0.00000000000,"1033.97",0.00,"12057.00","1199.70","","0.00","0.00",300
143,"B0000304655143","2025-06-17",20573464,2,25034.42,3479.30,20689.60,0.00,4344.82,0.00000000000,"719.72",0.00,"1399.80","2079.50","","0.00","0.00",300
144,"B0000304655144","2025-06-17",20589662,2,48136.89,20037.00,39782.55,0.00,8354.34,0.00000000000,"1383.89",0.00,"20037.00","0.00","","0.00","0.00",300
145,"B0000304655145","2025-06-17",20589697,2,99064.77,24554.25,81871.71,0.00,17193.06,0.00000000000,"2848.02",0.00,"16876.80","7677.45","","0.00","0.00",300
146,"B0000304655146","2025-06-17",20639759,2,26991.89,6179.10,22307.35,0.00,4684.54,0.00000000000,"775.99",0.00,"5879.20","299.90","","0.00","0.00",300
147,"B0000304655147","2025-06-17",20639872,2,28304.73,9297.00,23392.34,0.00,4912.39,0.00000000000,"813.73",0.00,"7557.60","1739.40","","0.00","0.00",300
148,"B0000304655148","2025-06-17",20674228,2,43670.60,18177.90,36091.40,0.00,7579.19,0.00000000000,"1255.49",0.00,"18177.90","0.00","","0.00","0.00",300
149,"B0000304655149","2025-06-17",20674295,2,64394.28,11037.00,53218.42,0.00,11175.87,0.00000000000,"1851.27",0.00,"0.00","11037.00","","0.00","0.00",300
150,"B0000304655150","2025-06-17",20674368,2,34113.13,12057.60,28192.67,0.00,5920.46,0.00000000000,"980.72",0.00,"10558.20","1499.40","","0.00","0.00",300
151,"B0000304655151","2025-06-17",20674465,2,92973.03,32273.85,76837.22,0.00,16135.82,0.00000000000,"2672.88",0.00,"27775.50","4498.35","","0.00","0.00",300
152,"B0000304655152","2025-06-17",20674473,2,25282.04,6138.80,20894.25,0.00,4387.79,0.00000000000,"726.83",0.00,"6138.80","0.00","","0.00","0.00",300
153,"B0000304655153","2025-06-17",20792301,2,25532.44,6199.60,21101.19,0.00,4431.25,0.00000000000,"734.03",0.00,"6199.60","0.00","","0.00","0.00",300
154,"B0000304655154","2025-06-17",20792387,2,42989.51,10438.40,35528.52,0.00,7460.99,0.00000000000,"1235.91",0.00,"10438.40","0.00","","0.00","0.00",300
155,"B0000304655155","2025-06-17",20792603,2,54411.27,19542.00,44967.99,0.00,9443.28,0.00000000000,"1564.27",0.00,"17367.30","2174.70","","0.00","0.00",300
156,"B0000304655156","2025-06-17",20834667,2,70860.02,27867.15,58562.00,0.00,12298.02,0.00000000000,"2037.16",0.00,"26727.30","1139.85","","0.00","0.00",300
157,"B0000304655157","2025-06-17",20890010,2,24892.23,5419.40,20572.09,0.00,4320.14,0.00000000000,"715.63",0.00,"4919.60","499.80","","0.00","0.00",300
158,"B0000304655158","2025-06-17",20939108,2,21926.17,4199.20,18120.80,0.00,3805.37,0.00000000000,"630.36",0.00,"3299.40","899.80","","0.00","0.00",300
159,"B0000304655159","2025-06-17",21015325,2,36216.76,9012.45,29931.20,0.00,6285.55,0.00000000000,"1041.20",0.00,"4768.50","4243.95","","0.00","0.00",300
160,"B0000304655160","2025-06-17",21050171,2,82686.77,18971.40,68336.18,0.00,14350.60,0.00000000000,"2377.16",0.00,"8158.50","10812.90","","0.00","0.00",300
161,"B0000304655161","2025-06-17",21050180,2,36715.98,10677.60,30343.78,0.00,6372.19,0.00000000000,"1055.55",0.00,"7453.80","3223.80","","0.00","0.00",300
