orden,n_comp,renglon,cod_art,cantidad,importe_neto,precio_neto,porc_iva,adicional,precio_lista,total_renglon,cuales,revend
1,"B0000304653000",1,"5/204420-2",1,17502.32484000000,16528.0991,21.00,"",19999.00,19999.00,"X",332459
1,"B0000304653000",2,"3/301725-4",1,3063.06000000000,2892.5619,21.00,"",3500.00,3500.00,"X",332459
1,"B0000304653000",3,"5/404415-7",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",332459
1,"B0000304653000",4,"1/101061-2",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",332459
1,"B0000304653000",5,"1/100357-8",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",332459
1,"B0000304653000",6,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",332459
2,"B0000304653001",1,"3/301725-4",2,6486.48000000000,2892.5619,21.00,"",3500.00,7000.00,"X",488847
2,"B0000304653001",2,"1/101292-5",1,9883.33632000000,9916.5289,21.00,"",11999.00,11999.00,"X",488847
2,"B0000304653001",3,"1/100459-1",1,5764.93632000000,5784.2975,21.00,"",6999.00,6999.00,"X",488847
2,"B0000304653001",4,"1/101030-7",1,10707.01632000000,10742.9752,21.00,"",12999.00,12999.00,"X",488847
3,"B0000304653002",1,"1/42217-6",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",538468
3,"B0000304653002",2,"1/42205-7",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",538468
3,"B0000304653002",3,"1/100777-3",1,4683.95928000000,5371.0743,21.00,"",6499.00,6499.00,"X",538468
3,"B0000304653002",4,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",538468
3,"B0000304653002",5,"1/100256-7",1,11530.79928000000,13222.3140,21.00,"",15999.00,15999.00,"X",538468
3,"B0000304653002",6,"1/101536-4",1,9368.63928000000,10742.9752,21.00,"",12999.00,12999.00,"X",538468
3,"B0000304653002",7,"1/101675-8",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",538468
3,"B0000304653002",8,"4/402325-3",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",538468
3,"B0000304653002",9,"4/401544-7",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",538468
3,"B0000304653002",10,"5/201792-5",2,6124.36968000000,2891.7355,21.00,"",3499.00,6998.00,"X",538468
3,"B0000304653002",11,"4/901165-5",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",538468
3,"B0000304653002",12,"5/901165-5",2,6299.40168000000,2974.3801,21.00,"",3599.00,7198.00,"X",538468
3,"B0000304653002",13,"5/901166-7",1,1749.44484000000,1652.0661,21.00,"",1999.00,1999.00,"X",538468
3,"B0000304653002",14,"4/46187-0",2,0.02059200000,0.0082,21.00,"",0.01,0.02,"X",538468
3,"B0000304653002",15,"5/901124-5",1,5687.66484000000,5371.0743,21.00,"",6499.00,6499.00,"X",538468
3,"B0000304653002",16,"5/901163-1",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",538468
3,"B0000304653002",17,"5/404415-7",1,4812.50484000000,4544.6280,21.00,"",5499.00,5499.00,"X",538468
3,"B0000304653002",18,"4/88739-2",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",538468
4,"B0000304653003",1,"1/101452-5",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",606198
4,"B0000304653003",2,"5/400277-1",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",606198
4,"B0000304653003",3,"1/101073-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",606198
4,"B0000304653003",4,"1/100671-0",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",606198
4,"B0000304653003",5,"1/100633-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",606198
4,"B0000304653003",6,"1/101646-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",606198
4,"B0000304653003",7,"1/33000-6",1,8647.91928000000,9916.5289,21.00,"",11999.00,11999.00,"X",606198
4,"B0000304653003",8,"1/24205-2",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",606198
4,"B0000304653003",9,"1/101673-4",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",606198
4,"B0000304653003",10,"2/101419-3",2,11097.64656000000,6362.8099,21.00,"",7699.00,15398.00,"X",606198
4,"B0000304653003",11,"5/404415-7",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",606198
4,"B0000304653003",12,"5/901165-5",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",606198
4,"B0000304653003",13,"5/404415-7",1,4024.86084000000,3800.8264,21.00,"",4599.00,4599.00,"X",606198
5,"B0000304653004",1,"1/100786-5",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",619423
5,"B0000304653004",2,"1/101237-0",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",619423
5,"B0000304653004",3,"1/100193-9",1,9883.33632000000,9916.5289,21.00,"",11999.00,11999.00,"X",619423
5,"B0000304653004",4,"1/101646-7",2,13177.23264000000,6610.7438,21.00,"",7999.00,15998.00,"X",619423
5,"B0000304653004",5,"2/101530-1",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",619423
5,"B0000304653004",6,"2/101431-4",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",619423
5,"B0000304653004",7,"2/101537-6",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",619423
6,"B0000304653005",1,"1/101461-8",1,6588.61632000000,6610.7438,21.00,"",7999.00,7999.00,"X",672952
6,"B0000304653005",2,"2/100711-2",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",672952
6,"B0000304653005",3,"2/101431-4",1,1522.98432000000,1528.0991,21.00,"",1849.00,1849.00,"X",672952
6,"B0000304653005",4,"1/101418-1",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",672952
6,"B0000304653005",5,"3/46462-5",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",672952
6,"B0000304653005",6,"3/901124-5",1,2778.99336000000,2478.5123,21.00,"",2999.00,2999.00,"X",672952
6,"B0000304653005",7,"5/901165-5",1,3705.63336000000,3304.9586,21.00,"",3999.00,3999.00,"X",672952
7,"B0000304653006",1,"1/101514-1",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",679296
7,"B0000304653006",2,"5/404415-7",3,6561.07452000000,2065.2892,21.00,"",2499.00,7497.00,"X",679296
7,"B0000304653006",3,"1/101061-2",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",4,"2/100724-3",1,4323.59928000000,4957.8512,21.00,"",5999.00,5999.00,"X",679296
7,"B0000304653006",5,"1/42217-6",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",679296
7,"B0000304653006",6,"1/101076-8",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",7,"1/42205-7",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",679296
7,"B0000304653006",8,"1/101063-7",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",9,"1/100708-3",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",679296
7,"B0000304653006",10,"1/101510-2",1,12972.23928000000,14875.2066,21.00,"",17999.00,17999.00,"X",679296
7,"B0000304653006",11,"1/101073-1",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",12,"1/100459-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",679296
7,"B0000304653006",13,"2/101025-4",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",14,"1/100723-1",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",679296
7,"B0000304653006",15,"1/100293-8",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",679296
7,"B0000304653006",16,"1/100863-7",2,7205.75856000000,4131.4049,21.00,"",4999.00,9998.00,"X",679296
7,"B0000304653006",17,"1/101064-9",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",18,"1/101066-3",2,3746.30256000000,2147.9338,21.00,"",2599.00,5198.00,"X",679296
7,"B0000304653006",19,"1/101540-5",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",679296
7,"B0000304653006",20,"1/101209-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",679296
7,"B0000304653006",21,"1/101237-0",2,14412.95856000000,8263.6363,21.00,"",9999.00,19998.00,"X",679296
7,"B0000304653006",22,"2/101340-8",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",23,"2/101339-3",2,14412.95856000000,8263.6363,21.00,"",9999.00,19998.00,"X",679296
7,"B0000304653006",24,"1/101069-0",1,1873.15128000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",25,"1/101604-5",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",679296
7,"B0000304653006",26,"1/101605-8",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",679296
7,"B0000304653006",27,"1/101522-1",1,5044.31928000000,5784.2975,21.00,"",6999.00,6999.00,"X",679296
7,"B0000304653006",28,"1/101646-7",1,5765.03928000000,6610.7438,21.00,"",7999.00,7999.00,"X",679296
7,"B0000304653006",29,"1/24195-3",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",679296
7,"B0000304653006",30,"1/101542-0",1,3602.87928000000,4131.4049,21.00,"",4999.00,4999.00,"X",679296
7,"B0000304653006",31,"1/101302-5",1,13692.95928000000,15701.6528,21.00,"",18999.00,18999.00,"X",679296
7,"B0000304653006",32,"1/100588-1",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",679296
7,"B0000304653006",33,"2/100767-7",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",679296
7,"B0000304653006",34,"1/101404-8",1,10810.07928000000,12395.8677,21.00,"",14999.00,14999.00,"X",679296
7,"B0000304653006",35,"1/101637-5",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",679296
7,"B0000304653006",36,"1/101638-7",1,3963.23928000000,4544.6280,21.00,"",5499.00,5499.00,"X",679296
7,"B0000304653006",37,"2/100768-1",1,5548.82328000000,6362.8099,21.00,"",7699.00,7699.00,"X",679296
7,"B0000304653006",38,"1/101675-8",1,2882.15928000000,3304.9586,21.00,"",3999.00,3999.00,"X",679296
7,"B0000304653006",39,"1/101673-4",2,5764.31856000000,3304.9586,21.00,"",3999.00,7998.00,"X",679296
7,"B0000304653006",40,"1/101396-3",1,7206.47928000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",41,"4/101405-0",2,0.02059200000,0.0082,21.00,"",0.01,0.02,"X",679296
7,"B0000304653006",42,"5/407484-7",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",679296
7,"B0000304653006",43,"5/407219-9",2,4374.04968000000,2065.2892,21.00,"",2499.00,4998.00,"X",679296
7,"B0000304653006",44,"5/407218-7",1,2187.02484000000,2065.2892,21.00,"",2499.00,2499.00,"X",679296
7,"B0000304653006",45,"7/101525-8",1,3788.10432000000,3800.8264,21.00,"",4599.00,4599.00,"X",679296
7,"B0000304653006",46,"4/101525-8",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",679296
7,"B0000304653006",47,"1/101305-1",1,15855.11928000000,18180.9917,21.00,"",21999.00,21999.00,"X",679296
7,"B0000304653006",48,"7/101524-5",1,3788.10432000000,3800.8264,21.00,"",4599.00,4599.00,"X",679296
7,"B0000304653006",49,"7/101656-2",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",50,"7/101658-6",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",51,"7/101659-8",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",52,"4/101661-5",1,0.01029600000,0.0082,21.00,"",0.01,0.01,"X",679296
7,"B0000304653006",53,"7/101661-5",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",54,"5/406562-2",1,2274.54084000000,2147.9338,21.00,"",2599.00,2599.00,"X",679296
7,"B0000304653006",55,"7/101657-4",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",56,"5/406562-2",3,7873.81452000000,2478.5123,21.00,"",2999.00,8997.00,"X",679296
7,"B0000304653006",57,"7/101660-3",1,8235.97632000000,8263.6363,21.00,"",9999.00,9999.00,"X",679296
7,"B0000304653006",58,"5/406529-0",1,5250.08484000000,4957.8512,21.00,"",5999.00,5999.00,"X",679296
7,"B0000304653006",59,"5/406530-5",1,5250.08484000000,4957.8512,21.00,"",5999.00,5999.00,"X",679296
7,"B0000304653006",60,"5/404415-7",2,9625.00968000000,4544.6280,21.00,"",5499.00,10998.00,"X",679296
7,"B0000304653006",61,"5/404415-7",2,4549.08168000000,2147.9338,21.00,"",2599.00,5198.00,"X",679296
7,"B0000304653006",62,"5/407219-9",1,2624.60484000000,2478.5123,21.00,"",2999.00,2999.00,"X",679296
