orden,n_comp,fecha_emision,cod_cliente,figura,importe,bonif_sin_imp,imp_gravado,imp_exento,imp_iva,montib,gastadmi,boniflibro,bonifcosme,bonifpract,porclider,boniflider,bonifivadic,zona
106,"B0000304981774","2025-11-15",21696209,2,104894.48,32800.20,86689.66,0.00,18204.83,0.00000000000,"0.00",0.00,"0.00","0.00","","0.00","0.00",174
